#           k/h    P           
    0.12614E+00    0.64955E-03
    0.12869E+00    0.58865E-03
    0.13129E+00    0.53249E-03
    0.13394E+00    0.47873E-03
    0.13665E+00    0.42892E-03
    0.13941E+00    0.38306E-03
    0.14223E+00    0.34099E-03
    0.14510E+00    0.30292E-03
    0.14803E+00    0.26993E-03
    0.15102E+00    0.23966E-03
    0.15407E+00    0.21361E-03
    0.15718E+00    0.19169E-03
    0.16036E+00    0.17183E-03
    0.16360E+00    0.15529E-03
    0.16690E+00    0.14068E-03
    0.17028E+00    0.12792E-03
    0.17371E+00    0.11662E-03
    0.17722E+00    0.10603E-03
    0.18080E+00    0.96593E-04
    0.18446E+00    0.87530E-04
    0.18818E+00    0.78881E-04
    0.19198E+00    0.70892E-04
    0.19586E+00    0.63313E-04
    0.19982E+00    0.56216E-04
    0.20386E+00    0.49864E-04
    0.20797E+00    0.44133E-04
    0.21218E+00    0.39028E-04
    0.21646E+00    0.34809E-04
    0.22083E+00    0.31012E-04
    0.22530E+00    0.27812E-04
    0.22985E+00    0.25095E-04
    0.23449E+00    0.22626E-04
    0.23923E+00    0.20503E-04
    0.24406E+00    0.18436E-04
    0.24899E+00    0.16615E-04
    0.25402E+00    0.14816E-04
    0.25915E+00    0.13202E-04
    0.26439E+00    0.11719E-04
    0.26973E+00    0.10351E-04
    0.27518E+00    0.91897E-05
    0.28074E+00    0.81448E-05
    0.28641E+00    0.72724E-05
    0.29219E+00    0.65079E-05
    0.29810E+00    0.58525E-05
    0.30412E+00    0.52436E-05
    0.31026E+00    0.46998E-05
    0.31653E+00    0.41888E-05
    0.32292E+00    0.37213E-05
    0.32945E+00    0.32934E-05
    0.33610E+00    0.29167E-05
    0.34289E+00    0.25932E-05
    0.34982E+00    0.23057E-05
    0.35689E+00    0.20582E-05
    0.36409E+00    0.18405E-05
    0.37145E+00    0.16381E-05
    0.37895E+00    0.14574E-05
    0.38661E+00    0.12921E-05
    0.39442E+00    0.11438E-05
    0.40239E+00    0.10153E-05
    0.41052E+00    0.90153E-06
    0.41881E+00    0.80052E-06
    0.42727E+00    0.71287E-06
    0.43590E+00    0.63375E-06
    0.44471E+00    0.56316E-06
    0.45369E+00    0.49964E-06
    0.46286E+00    0.44262E-06
    0.47221E+00    0.39136E-06
    0.48174E+00    0.34838E-06
    0.49148E+00    0.30951E-06
    0.50141E+00    0.27484E-06
    0.51153E+00    0.24342E-06
    0.52187E+00    0.21545E-06
    0.53241E+00    0.19043E-06
    0.54317E+00    0.16820E-06
    0.55414E+00    0.14935E-06
    0.56533E+00    0.13254E-06
    0.57675E+00    0.11761E-06
    0.58840E+00    0.10425E-06
    0.60029E+00    0.92315E-07
    0.61242E+00    0.81673E-07
    0.62479E+00    0.72208E-07
    0.63741E+00    0.63810E-07
    0.65029E+00    0.56371E-07
    0.66342E+00    0.49795E-07
    0.67683E+00    0.43990E-07
    0.69050E+00    0.38873E-07
    0.70445E+00    0.34362E-07
    0.71868E+00    0.30383E-07
    0.73320E+00    0.26868E-07
    0.74801E+00    0.23762E-07
    0.76312E+00    0.21015E-07
    0.77854E+00    0.18583E-07
    0.79426E+00    0.16430E-07
    0.81031E+00    0.14522E-07
    0.82668E+00    0.12831E-07
    0.84338E+00    0.11332E-07
    0.86041E+00    0.10004E-07
    0.87780E+00    0.88275E-08
    0.89553E+00    0.77870E-08
    0.91362E+00    0.68672E-08
    0.93208E+00    0.60548E-08
    0.95091E+00    0.53377E-08
    0.97011E+00    0.47052E-08
    0.98971E+00    0.41475E-08
    0.10097E+01    0.36561E-08
    0.10301E+01    0.32232E-08
    0.10509E+01    0.28420E-08
    0.10721E+01    0.25061E-08
    0.10938E+01    0.22100E-08
    0.11159E+01    0.19491E-08
    0.11384E+01    0.17190E-08
    0.11614E+01    0.15161E-08
    0.11849E+01    0.13372E-08
    0.12088E+01    0.11793E-08
    0.12333E+01    0.10400E-08
    0.12582E+01    0.91710E-09
    0.12836E+01    0.80864E-09
    0.13095E+01    0.71294E-09
    0.13360E+01    0.62848E-09
    0.13630E+01    0.55395E-09
    0.13905E+01    0.48818E-09
    0.14186E+01    0.43015E-09
    0.14472E+01    0.37894E-09
    0.14765E+01    0.33376E-09
    0.15063E+01    0.29391E-09
    0.15367E+01    0.25875E-09
    0.15678E+01    0.22774E-09
    0.15994E+01    0.20041E-09
    0.16318E+01    0.17633E-09
    0.16647E+01    0.15512E-09
    0.16984E+01    0.13644E-09
    0.17327E+01    0.12000E-09
    0.17677E+01    0.10553E-09
    0.18034E+01    0.92805E-10
    0.18398E+01    0.81611E-10
    0.18770E+01    0.71768E-10
    0.19149E+01    0.63112E-10
    0.19536E+01    0.55500E-10
    0.19930E+01    0.48806E-10
    0.20333E+01    0.42918E-10
    0.20744E+01    0.37738E-10
    0.21163E+01    0.33182E-10
    0.21590E+01    0.29174E-10
    0.22026E+01    0.25648E-10
    0.22471E+01    0.22546E-10
    0.22925E+01    0.19817E-10
    0.23388E+01    0.17417E-10
    0.23861E+01    0.15306E-10
    0.24343E+01    0.13451E-10
    0.24835E+01    0.11820E-10
    0.25336E+01    0.10388E-10
    0.25848E+01    0.91293E-11
    0.26370E+01    0.80240E-11
    0.26903E+01    0.70534E-11
    0.27447E+01    0.62011E-11
    0.28001E+01    0.54527E-11
    0.28567E+01    0.47954E-11
    0.29144E+01    0.42176E-11
    0.29733E+01    0.37093E-11
    0.30333E+01    0.32620E-11
    0.30946E+01    0.28681E-11
    0.31571E+01    0.25211E-11
    0.32209E+01    0.22153E-11
    0.32860E+01    0.19457E-11
    0.33523E+01    0.17081E-11
    0.34201E+01    0.14986E-11
    0.34892E+01    0.13140E-11
    0.35596E+01    0.11517E-11
    0.36316E+01    0.10091E-11
    0.37049E+01    0.88398E-12
    0.37798E+01    0.77437E-12
    0.38561E+01    0.67841E-12
    0.39340E+01    0.59447E-12
    0.40135E+01    0.52110E-12
    0.40946E+01    0.45702E-12
    0.41773E+01    0.40106E-12
    0.42617E+01    0.35217E-12
    0.43478E+01    0.30940E-12
    0.44356E+01    0.27193E-12
    0.45252E+01    0.23908E-12
    0.46166E+01    0.21023E-12
    0.47099E+01    0.18488E-12
    0.48050E+01    0.16258E-12
    0.49021E+01    0.14295E-12
    0.50011E+01    0.12566E-12
    0.51021E+01    0.11042E-12
    0.52052E+01    0.96984E-13
    0.53104E+01    0.85152E-13
    0.54176E+01    0.74733E-13
    0.55271E+01    0.65562E-13
    0.56387E+01    0.57494E-13
    0.57526E+01    0.50398E-13
    0.58689E+01    0.44161E-13
    0.59874E+01    0.38680E-13
    0.61084E+01    0.33867E-13
    0.62318E+01    0.29641E-13
    0.63577E+01    0.25934E-13
    0.64861E+01    0.22686E-13
    0.66171E+01    0.19842E-13
    0.67508E+01    0.17355E-13
    0.68872E+01    0.15182E-13
    0.70263E+01    0.13283E-13
    0.71682E+01    0.11626E-13
    0.73130E+01    0.10180E-13
    0.74608E+01    0.89192E-14
    0.76115E+01    0.78194E-14
    0.77653E+01    0.68595E-14
    0.79221E+01    0.60201E-14
    0.80822E+01    0.52849E-14
    0.82454E+01    0.46399E-14
    0.84120E+01    0.40733E-14
    0.85819E+01    0.35750E-14
    0.87553E+01    0.31362E-14
    0.89322E+01    0.27496E-14
    0.91126E+01    0.24088E-14
    0.92967E+01    0.21082E-14
    0.94845E+01    0.18434E-14
    0.96761E+01    0.16107E-14
    0.98716E+01    0.14065E-14
    0.10071E+02    0.12279E-14
    0.10274E+02    0.10718E-14
    0.10482E+02    0.93558E-15
    0.10694E+02    0.81692E-15
    0.10910E+02    0.71365E-15
    0.11130E+02    0.62386E-15
    0.11355E+02    0.54584E-15
    0.11584E+02    0.47801E-15
    0.11818E+02    0.41892E-15
    0.12057E+02    0.36737E-15
    0.12301E+02    0.32231E-15
    0.12549E+02    0.28287E-15
