#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   322    0.26808E+04    0.99774E+02    0.17431E-06    0.99774E+02    0.14959E+02    0.40140E-08    0.17431E-06    0.40140E-08    0.32616E-12
   323    0.26500E+04    0.98571E+02    0.17217E-06    0.98571E+02    0.15116E+02    0.40188E-08    0.17217E-06    0.40188E-08    0.32289E-12
   324    0.26196E+04    0.97327E+02    0.17006E-06    0.97327E+02    0.15272E+02    0.40233E-08    0.17006E-06    0.40233E-08    0.31967E-12
   325    0.25897E+04    0.96063E+02    0.16797E-06    0.96063E+02    0.15424E+02    0.40272E-08    0.16797E-06    0.40272E-08    0.31649E-12
   326    0.25599E+04    0.94752E+02    0.16590E-06    0.94752E+02    0.15577E+02    0.40307E-08    0.16590E-06    0.40307E-08    0.31334E-12
   327    0.25307E+04    0.93415E+02    0.16386E-06    0.93415E+02    0.15726E+02    0.40337E-08    0.16386E-06    0.40337E-08    0.31024E-12
   328    0.25018E+04    0.92053E+02    0.16185E-06    0.92053E+02    0.15873E+02    0.40363E-08    0.16185E-06    0.40363E-08    0.30718E-12
   329    0.24733E+04    0.90651E+02    0.15986E-06    0.90651E+02    0.16019E+02    0.40384E-08    0.15986E-06    0.40384E-08    0.30416E-12
   330    0.24452E+04    0.89218E+02    0.15790E-06    0.89218E+02    0.16161E+02    0.40400E-08    0.15790E-06    0.40400E-08    0.30117E-12
   331    0.24176E+04    0.87761E+02    0.15596E-06    0.87761E+02    0.16301E+02    0.40412E-08    0.15596E-06    0.40412E-08    0.29823E-12
   332    0.23903E+04    0.86280E+02    0.15404E-06    0.86280E+02    0.16440E+02    0.40419E-08    0.15404E-06    0.40419E-08    0.29532E-12
   333    0.23635E+04    0.84769E+02    0.15215E-06    0.84769E+02    0.16576E+02    0.40422E-08    0.15215E-06    0.40422E-08    0.29244E-12
   334    0.23371E+04    0.83229E+02    0.15028E-06    0.83229E+02    0.16709E+02    0.40420E-08    0.15028E-06    0.40420E-08    0.28961E-12
   335    0.23111E+04    0.81658E+02    0.14843E-06    0.81658E+02    0.16839E+02    0.40414E-08    0.14843E-06    0.40414E-08    0.28681E-12
   336    0.22856E+04    0.80066E+02    0.14661E-06    0.80066E+02    0.16966E+02    0.40403E-08    0.14661E-06    0.40403E-08    0.28404E-12
   337    0.22605E+04    0.78438E+02    0.14480E-06    0.78438E+02    0.17091E+02    0.40387E-08    0.14480E-06    0.40387E-08    0.28131E-12
   338    0.22359E+04    0.76797E+02    0.14302E-06    0.76797E+02    0.17213E+02    0.40367E-08    0.14302E-06    0.40367E-08    0.27861E-12
   339    0.22118E+04    0.75128E+02    0.14127E-06    0.75128E+02    0.17332E+02    0.40343E-08    0.14127E-06    0.40343E-08    0.27595E-12
   340    0.21881E+04    0.73446E+02    0.13953E-06    0.73446E+02    0.17448E+02    0.40314E-08    0.13953E-06    0.40314E-08    0.27332E-12
   341    0.21649E+04    0.71730E+02    0.13781E-06    0.71730E+02    0.17560E+02    0.40281E-08    0.13781E-06    0.40281E-08    0.27072E-12
   342    0.21421E+04    0.69994E+02    0.13612E-06    0.69994E+02    0.17671E+02    0.40243E-08    0.13612E-06    0.40243E-08    0.26815E-12
   343    0.21199E+04    0.68241E+02    0.13444E-06    0.68241E+02    0.17777E+02    0.40201E-08    0.13444E-06    0.40201E-08    0.26561E-12
   344    0.20982E+04    0.66469E+02    0.13279E-06    0.66469E+02    0.17880E+02    0.40154E-08    0.13279E-06    0.40154E-08    0.26310E-12
   345    0.20769E+04    0.64679E+02    0.13115E-06    0.64679E+02    0.17979E+02    0.40103E-08    0.13115E-06    0.40103E-08    0.26062E-12
   346    0.20562E+04    0.62879E+02    0.12953E-06    0.62879E+02    0.18076E+02    0.40048E-08    0.12953E-06    0.40048E-08    0.25817E-12
   347    0.20360E+04    0.61055E+02    0.12794E-06    0.61055E+02    0.18168E+02    0.39988E-08    0.12794E-06    0.39988E-08    0.25574E-12
   348    0.20162E+04    0.59214E+02    0.12636E-06    0.59214E+02    0.18256E+02    0.39924E-08    0.12636E-06    0.39924E-08    0.25335E-12
   349    0.19970E+04    0.57357E+02    0.12480E-06    0.57357E+02    0.18341E+02    0.39855E-08    0.12480E-06    0.39855E-08    0.25098E-12
   350    0.19783E+04    0.55492E+02    0.12326E-06    0.55492E+02    0.18422E+02    0.39783E-08    0.12326E-06    0.39783E-08    0.24864E-12
   351    0.19603E+04    0.53612E+02    0.12173E-06    0.53612E+02    0.18500E+02    0.39705E-08    0.12173E-06    0.39705E-08    0.24632E-12
   352    0.19426E+04    0.51717E+02    0.12022E-06    0.51717E+02    0.18573E+02    0.39624E-08    0.12022E-06    0.39624E-08    0.24403E-12
   353    0.19255E+04    0.49822E+02    0.11874E-06    0.49822E+02    0.18642E+02    0.39539E-08    0.11874E-06    0.39539E-08    0.24176E-12
   354    0.19089E+04    0.47904E+02    0.11726E-06    0.47904E+02    0.18708E+02    0.39449E-08    0.11726E-06    0.39449E-08    0.23952E-12
   355    0.18928E+04    0.45979E+02    0.11581E-06    0.45979E+02    0.18769E+02    0.39355E-08    0.11581E-06    0.39355E-08    0.23730E-12
   356    0.18773E+04    0.44055E+02    0.11437E-06    0.44055E+02    0.18828E+02    0.39258E-08    0.11437E-06    0.39258E-08    0.23511E-12
   357    0.18623E+04    0.42116E+02    0.11295E-06    0.42116E+02    0.18881E+02    0.39156E-08    0.11295E-06    0.39156E-08    0.23294E-12
   358    0.18479E+04    0.40178E+02    0.11155E-06    0.40178E+02    0.18930E+02    0.39050E-08    0.11155E-06    0.39050E-08    0.23080E-12
   359    0.18339E+04    0.38226E+02    0.11016E-06    0.38226E+02    0.18975E+02    0.38941E-08    0.11016E-06    0.38941E-08    0.22868E-12
   360    0.18205E+04    0.36271E+02    0.10879E-06    0.36271E+02    0.19017E+02    0.38828E-08    0.10879E-06    0.38828E-08    0.22658E-12
   361    0.18076E+04    0.34309E+02    0.10744E-06    0.34309E+02    0.19055E+02    0.38711E-08    0.10744E-06    0.38711E-08    0.22450E-12
   362    0.17952E+04    0.32343E+02    0.10610E-06    0.32343E+02    0.19088E+02    0.38590E-08    0.10610E-06    0.38590E-08    0.22245E-12
   363    0.17833E+04    0.30375E+02    0.10478E-06    0.30375E+02    0.19119E+02    0.38466E-08    0.10478E-06    0.38466E-08    0.22042E-12
   364    0.17720E+04    0.28402E+02    0.10347E-06    0.28402E+02    0.19144E+02    0.38339E-08    0.10347E-06    0.38339E-08    0.21842E-12
   365    0.17611E+04    0.26431E+02    0.10218E-06    0.26431E+02    0.19165E+02    0.38208E-08    0.10218E-06    0.38208E-08    0.21643E-12
   366    0.17508E+04    0.24457E+02    0.10091E-06    0.24457E+02    0.19183E+02    0.38073E-08    0.10091E-06    0.38073E-08    0.21447E-12
   367    0.17410E+04    0.22484E+02    0.99652E-07    0.22484E+02    0.19196E+02    0.37935E-08    0.99652E-07    0.37935E-08    0.21253E-12
   368    0.17317E+04    0.20513E+02    0.98409E-07    0.20513E+02    0.19205E+02    0.37794E-08    0.98409E-07    0.37794E-08    0.21061E-12
   369    0.17229E+04    0.18541E+02    0.97182E-07    0.18541E+02    0.19211E+02    0.37650E-08    0.97182E-07    0.37650E-08    0.20872E-12
   370    0.17147E+04    0.16576E+02    0.95970E-07    0.16576E+02    0.19212E+02    0.37502E-08    0.95970E-07    0.37502E-08    0.20684E-12
   371    0.17068E+04    0.14612E+02    0.94774E-07    0.14612E+02    0.19209E+02    0.37352E-08    0.94774E-07    0.37352E-08    0.20498E-12
   372    0.16995E+04    0.12654E+02    0.93592E-07    0.12654E+02    0.19202E+02    0.37198E-08    0.93592E-07    0.37198E-08    0.20315E-12
   373    0.16927E+04    0.10700E+02    0.92425E-07    0.10700E+02    0.19191E+02    0.37042E-08    0.92425E-07    0.37042E-08    0.20134E-12
   374    0.16864E+04    0.87537E+01    0.91273E-07    0.87537E+01    0.19176E+02    0.36882E-08    0.91273E-07    0.36882E-08    0.19954E-12
   375    0.16806E+04    0.68148E+01    0.90135E-07    0.68148E+01    0.19158E+02    0.36720E-08    0.90135E-07    0.36720E-08    0.19777E-12
   376    0.16753E+04    0.48835E+01    0.89011E-07    0.48835E+01    0.19136E+02    0.36554E-08    0.89011E-07    0.36554E-08    0.19601E-12
   377    0.16704E+04    0.29631E+01    0.87902E-07    0.29631E+01    0.19109E+02    0.36386E-08    0.87902E-07    0.36386E-08    0.19428E-12
   378    0.16660E+04    0.10507E+01    0.86807E-07    0.10507E+01    0.19078E+02    0.36216E-08    0.86807E-07    0.36216E-08    0.19256E-12
   379    0.16621E+04   -0.84908E+00    0.85727E-07   -0.84908E+00    0.19043E+02    0.36042E-08    0.85727E-07    0.36042E-08    0.19086E-12
   380    0.16587E+04   -0.27383E+01    0.84660E-07   -0.27383E+01    0.19006E+02    0.35867E-08    0.84660E-07    0.35867E-08    0.18918E-12
   381    0.16557E+04   -0.46139E+01    0.83606E-07   -0.46139E+01    0.18961E+02    0.35688E-08    0.83606E-07    0.35688E-08    0.18752E-12
   382    0.16531E+04   -0.64750E+01    0.82567E-07   -0.64750E+01    0.18915E+02    0.35508E-08    0.82567E-07    0.35508E-08    0.18588E-12
   383    0.16510E+04   -0.83229E+01    0.81541E-07   -0.83229E+01    0.18865E+02    0.35324E-08    0.81541E-07    0.35324E-08    0.18425E-12
   384    0.16495E+04   -0.10154E+02    0.80528E-07   -0.10154E+02    0.18810E+02    0.35139E-08    0.80528E-07    0.35139E-08    0.18265E-12
   385    0.16482E+04   -0.11969E+02    0.79528E-07   -0.11969E+02    0.18753E+02    0.34951E-08    0.79528E-07    0.34951E-08    0.18106E-12
   386    0.16475E+04   -0.13766E+02    0.78542E-07   -0.13766E+02    0.18691E+02    0.34761E-08    0.78542E-07    0.34761E-08    0.17949E-12
   387    0.16472E+04   -0.15545E+02    0.77568E-07   -0.15545E+02    0.18625E+02    0.34569E-08    0.77568E-07    0.34569E-08    0.17793E-12
   388    0.16472E+04   -0.17304E+02    0.76607E-07   -0.17304E+02    0.18555E+02    0.34375E-08    0.76607E-07    0.34375E-08    0.17639E-12
   389    0.16477E+04   -0.19043E+02    0.75659E-07   -0.19043E+02    0.18480E+02    0.34179E-08    0.75659E-07    0.34179E-08    0.17487E-12
   390    0.16486E+04   -0.20759E+02    0.74724E-07   -0.20759E+02    0.18404E+02    0.33981E-08    0.74724E-07    0.33981E-08    0.17337E-12
   391    0.16500E+04   -0.22455E+02    0.73800E-07   -0.22455E+02    0.18324E+02    0.33781E-08    0.73800E-07    0.33781E-08    0.17188E-12
   392    0.16517E+04   -0.24126E+02    0.72890E-07   -0.24126E+02    0.18241E+02    0.33579E-08    0.72890E-07    0.33579E-08    0.17040E-12
   393    0.16538E+04   -0.25774E+02    0.71991E-07   -0.25774E+02    0.18154E+02    0.33375E-08    0.71991E-07    0.33375E-08    0.16894E-12
   394    0.16563E+04   -0.27396E+02    0.71104E-07   -0.27396E+02    0.18063E+02    0.33170E-08    0.71104E-07    0.33170E-08    0.16750E-12
   395    0.16591E+04   -0.28993E+02    0.70229E-07   -0.28993E+02    0.17968E+02    0.32963E-08    0.70229E-07    0.32963E-08    0.16607E-12
   396    0.16624E+04   -0.30562E+02    0.69366E-07   -0.30562E+02    0.17871E+02    0.32754E-08    0.69366E-07    0.32754E-08    0.16466E-12
   397    0.16659E+04   -0.32104E+02    0.68514E-07   -0.32104E+02    0.17770E+02    0.32544E-08    0.68514E-07    0.32544E-08    0.16326E-12
   398    0.16699E+04   -0.33617E+02    0.67674E-07   -0.33617E+02    0.17665E+02    0.32332E-08    0.67674E-07    0.32332E-08    0.16188E-12
   399    0.16742E+04   -0.35101E+02    0.66846E-07   -0.35101E+02    0.17557E+02    0.32119E-08    0.66846E-07    0.32119E-08    0.16051E-12
   400    0.16788E+04   -0.36554E+02    0.66028E-07   -0.36554E+02    0.17446E+02    0.31905E-08    0.66028E-07    0.31905E-08    0.15915E-12
   401    0.16837E+04   -0.37976E+02    0.65221E-07   -0.37976E+02    0.17332E+02    0.31689E-08    0.65221E-07    0.31689E-08    0.15781E-12
   402    0.16891E+04   -0.39366E+02    0.64426E-07   -0.39366E+02    0.17214E+02    0.31472E-08    0.64426E-07    0.31472E-08    0.15648E-12
   403    0.16947E+04   -0.40724E+02    0.63641E-07   -0.40724E+02    0.17094E+02    0.31254E-08    0.63641E-07    0.31254E-08    0.15517E-12
   404    0.17006E+04   -0.42048E+02    0.62867E-07   -0.42048E+02    0.16970E+02    0.31035E-08    0.62867E-07    0.31035E-08    0.15387E-12
   405    0.17068E+04   -0.43341E+02    0.62104E-07   -0.43341E+02    0.16843E+02    0.30814E-08    0.62104E-07    0.30814E-08    0.15258E-12
   406    0.17133E+04   -0.44600E+02    0.61351E-07   -0.44600E+02    0.16714E+02    0.30592E-08    0.61351E-07    0.30592E-08    0.15130E-12
   407    0.17201E+04   -0.45827E+02    0.60609E-07   -0.45827E+02    0.16582E+02    0.30369E-08    0.60609E-07    0.30369E-08    0.15004E-12
   408    0.17272E+04   -0.47019E+02    0.59877E-07   -0.47019E+02    0.16447E+02    0.30145E-08    0.59877E-07    0.30145E-08    0.14879E-12
   409    0.17346E+04   -0.48177E+02    0.59156E-07   -0.48177E+02    0.16310E+02    0.29920E-08    0.59156E-07    0.29920E-08    0.14755E-12
   410    0.17422E+04   -0.49302E+02    0.58444E-07   -0.49302E+02    0.16170E+02    0.29694E-08    0.58444E-07    0.29694E-08    0.14633E-12
   411    0.17502E+04   -0.50392E+02    0.57743E-07   -0.50392E+02    0.16028E+02    0.29466E-08    0.57743E-07    0.29466E-08    0.14511E-12
   412    0.17583E+04   -0.51447E+02    0.57052E-07   -0.51447E+02    0.15883E+02    0.29238E-08    0.57052E-07    0.29238E-08    0.14391E-12
   413    0.17667E+04   -0.52467E+02    0.56371E-07   -0.52467E+02    0.15737E+02    0.29008E-08    0.56371E-07    0.29008E-08    0.14273E-12
   414    0.17753E+04   -0.53453E+02    0.55699E-07   -0.53453E+02    0.15588E+02    0.28778E-08    0.55699E-07    0.28778E-08    0.14155E-12
   415    0.17842E+04   -0.54402E+02    0.55037E-07   -0.54402E+02    0.15437E+02    0.28547E-08    0.55037E-07    0.28547E-08    0.14039E-12
   416    0.17933E+04   -0.55316E+02    0.54385E-07   -0.55316E+02    0.15284E+02    0.28314E-08    0.54385E-07    0.28314E-08    0.13923E-12
   417    0.18026E+04   -0.56196E+02    0.53742E-07   -0.56196E+02    0.15129E+02    0.28081E-08    0.53742E-07    0.28081E-08    0.13809E-12
   418    0.18121E+04   -0.57038E+02    0.53109E-07   -0.57038E+02    0.14971E+02    0.27847E-08    0.53109E-07    0.27847E-08    0.13697E-12
   419    0.18219E+04   -0.57844E+02    0.52485E-07   -0.57844E+02    0.14813E+02    0.27612E-08    0.52485E-07    0.27612E-08    0.13585E-12
   420    0.18318E+04   -0.58613E+02    0.51871E-07   -0.58613E+02    0.14653E+02    0.27377E-08    0.51871E-07    0.27377E-08    0.13474E-12
   421    0.18420E+04   -0.59346E+02    0.51265E-07   -0.59346E+02    0.14492E+02    0.27140E-08    0.51265E-07    0.27140E-08    0.13365E-12
   422    0.18523E+04   -0.60043E+02    0.50669E-07   -0.60043E+02    0.14329E+02    0.26903E-08    0.50669E-07    0.26903E-08    0.13256E-12
   423    0.18627E+04   -0.60703E+02    0.50081E-07   -0.60703E+02    0.14164E+02    0.26664E-08    0.50081E-07    0.26664E-08    0.13149E-12
   424    0.18732E+04   -0.61326E+02    0.49502E-07   -0.61326E+02    0.13998E+02    0.26426E-08    0.49502E-07    0.26426E-08    0.13043E-12
   425    0.18840E+04   -0.61911E+02    0.48932E-07   -0.61911E+02    0.13830E+02    0.26186E-08    0.48932E-07    0.26186E-08    0.12938E-12
   426    0.18949E+04   -0.62459E+02    0.48371E-07   -0.62459E+02    0.13663E+02    0.25946E-08    0.48371E-07    0.25946E-08    0.12834E-12
   427    0.19059E+04   -0.62972E+02    0.47818E-07   -0.62972E+02    0.13494E+02    0.25705E-08    0.47818E-07    0.25705E-08    0.12731E-12
   428    0.19170E+04   -0.63445E+02    0.47274E-07   -0.63445E+02    0.13324E+02    0.25463E-08    0.47274E-07    0.25463E-08    0.12629E-12
   429    0.19282E+04   -0.63880E+02    0.46738E-07   -0.63880E+02    0.13154E+02    0.25221E-08    0.46738E-07    0.25221E-08    0.12528E-12
   430    0.19397E+04   -0.64280E+02    0.46210E-07   -0.64280E+02    0.12984E+02    0.24978E-08    0.46210E-07    0.24978E-08    0.12428E-12
   431    0.19511E+04   -0.64641E+02    0.45691E-07   -0.64641E+02    0.12812E+02    0.24735E-08    0.45691E-07    0.24735E-08    0.12329E-12
   432    0.19626E+04   -0.64965E+02    0.45179E-07   -0.64965E+02    0.12640E+02    0.24491E-08    0.45179E-07    0.24491E-08    0.12231E-12
   433    0.19742E+04   -0.65251E+02    0.44676E-07   -0.65251E+02    0.12469E+02    0.24246E-08    0.44676E-07    0.24246E-08    0.12134E-12
   434    0.19859E+04   -0.65500E+02    0.44181E-07   -0.65500E+02    0.12297E+02    0.24001E-08    0.44181E-07    0.24001E-08    0.12038E-12
   435    0.19975E+04   -0.65712E+02    0.43693E-07   -0.65712E+02    0.12127E+02    0.23756E-08    0.43693E-07    0.23756E-08    0.11943E-12
   436    0.20093E+04   -0.65887E+02    0.43213E-07   -0.65887E+02    0.11956E+02    0.23510E-08    0.43213E-07    0.23510E-08    0.11849E-12
   437    0.20212E+04   -0.66024E+02    0.42740E-07   -0.66024E+02    0.11784E+02    0.23263E-08    0.42740E-07    0.23263E-08    0.11755E-12
   438    0.20330E+04   -0.66123E+02    0.42275E-07   -0.66123E+02    0.11614E+02    0.23017E-08    0.42275E-07    0.23017E-08    0.11663E-12
   439    0.20449E+04   -0.66186E+02    0.41818E-07   -0.66186E+02    0.11444E+02    0.22769E-08    0.41818E-07    0.22769E-08    0.11572E-12
   440    0.20567E+04   -0.66210E+02    0.41368E-07   -0.66210E+02    0.11275E+02    0.22522E-08    0.41368E-07    0.22522E-08    0.11481E-12
   441    0.20686E+04   -0.66199E+02    0.40925E-07   -0.66199E+02    0.11106E+02    0.22274E-08    0.40925E-07    0.22274E-08    0.11392E-12
   442    0.20804E+04   -0.66150E+02    0.40489E-07   -0.66150E+02    0.10939E+02    0.22026E-08    0.40489E-07    0.22026E-08    0.11303E-12
   443    0.20923E+04   -0.66065E+02    0.40060E-07   -0.66065E+02    0.10773E+02    0.21777E-08    0.40060E-07    0.21777E-08    0.11215E-12
   444    0.21041E+04   -0.65942E+02    0.39638E-07   -0.65942E+02    0.10608E+02    0.21529E-08    0.39638E-07    0.21529E-08    0.11128E-12
   445    0.21158E+04   -0.65783E+02    0.39223E-07   -0.65783E+02    0.10443E+02    0.21280E-08    0.39223E-07    0.21280E-08    0.11041E-12
   446    0.21275E+04   -0.65587E+02    0.38814E-07   -0.65587E+02    0.10282E+02    0.21030E-08    0.38814E-07    0.21030E-08    0.10956E-12
   447    0.21391E+04   -0.65356E+02    0.38413E-07   -0.65356E+02    0.10122E+02    0.20781E-08    0.38413E-07    0.20781E-08    0.10871E-12
   448    0.21506E+04   -0.65089E+02    0.38018E-07   -0.65089E+02    0.99623E+01    0.20532E-08    0.38018E-07    0.20532E-08    0.10787E-12
   449    0.21621E+04   -0.64786E+02    0.37629E-07   -0.64786E+02    0.98055E+01    0.20282E-08    0.37629E-07    0.20282E-08    0.10704E-12
   450    0.21735E+04   -0.64448E+02    0.37246E-07   -0.64448E+02    0.96515E+01    0.20032E-08    0.37246E-07    0.20032E-08    0.10622E-12
   451    0.21848E+04   -0.64074E+02    0.36870E-07   -0.64074E+02    0.94988E+01    0.19782E-08    0.36870E-07    0.19782E-08    0.10540E-12
   452    0.21960E+04   -0.63668E+02    0.36500E-07   -0.63668E+02    0.93489E+01    0.19532E-08    0.36500E-07    0.19532E-08    0.10460E-12
   453    0.22071E+04   -0.63226E+02    0.36136E-07   -0.63226E+02    0.92017E+01    0.19282E-08    0.36136E-07    0.19282E-08    0.10379E-12
   454    0.22181E+04   -0.62752E+02    0.35779E-07   -0.62752E+02    0.90565E+01    0.19032E-08    0.35779E-07    0.19032E-08    0.10300E-12
   455    0.22289E+04   -0.62245E+02    0.35427E-07   -0.62245E+02    0.89140E+01    0.18782E-08    0.35427E-07    0.18782E-08    0.10221E-12
   456    0.22397E+04   -0.61700E+02    0.35081E-07   -0.61700E+02    0.87735E+01    0.18532E-08    0.35081E-07    0.18532E-08    0.10144E-12
   457    0.22502E+04   -0.61132E+02    0.34741E-07   -0.61132E+02    0.86363E+01    0.18282E-08    0.34741E-07    0.18282E-08    0.10066E-12
   458    0.22607E+04   -0.60521E+02    0.34406E-07   -0.60521E+02    0.85019E+01    0.18032E-08    0.34406E-07    0.18032E-08    0.99899E-13
   459    0.22710E+04   -0.59885E+02    0.34078E-07   -0.59885E+02    0.83707E+01    0.17782E-08    0.34078E-07    0.17782E-08    0.99141E-13
   460    0.22812E+04   -0.59218E+02    0.33755E-07   -0.59218E+02    0.82414E+01    0.17532E-08    0.33755E-07    0.17532E-08    0.98390E-13
   461    0.22912E+04   -0.58521E+02    0.33437E-07   -0.58521E+02    0.81155E+01    0.17282E-08    0.33437E-07    0.17282E-08    0.97646E-13
   462    0.23011E+04   -0.57789E+02    0.33125E-07   -0.57789E+02    0.79921E+01    0.17032E-08    0.33125E-07    0.17032E-08    0.96909E-13
   463    0.23109E+04   -0.57041E+02    0.32819E-07   -0.57041E+02    0.78726E+01    0.16782E-08    0.32819E-07    0.16782E-08    0.96179E-13
   464    0.23204E+04   -0.56248E+02    0.32517E-07   -0.56248E+02    0.77565E+01    0.16533E-08    0.32517E-07    0.16533E-08    0.95455E-13
   465    0.23297E+04   -0.55439E+02    0.32221E-07   -0.55439E+02    0.76435E+01    0.16283E-08    0.32221E-07    0.16283E-08    0.94738E-13
   466    0.23389E+04   -0.54595E+02    0.31930E-07   -0.54595E+02    0.75331E+01    0.16034E-08    0.31930E-07    0.16034E-08    0.94028E-13
   467    0.23480E+04   -0.53729E+02    0.31645E-07   -0.53729E+02    0.74265E+01    0.15785E-08    0.31645E-07    0.15785E-08    0.93324E-13
   468    0.23569E+04   -0.52834E+02    0.31364E-07   -0.52834E+02    0.73238E+01    0.15536E-08    0.31364E-07    0.15536E-08    0.92627E-13
   469    0.23656E+04   -0.51920E+02    0.31088E-07   -0.51920E+02    0.72236E+01    0.15287E-08    0.31088E-07    0.15287E-08    0.91936E-13
   470    0.23742E+04   -0.50978E+02    0.30817E-07   -0.50978E+02    0.71279E+01    0.15039E-08    0.30817E-07    0.15039E-08    0.91251E-13
   471    0.23824E+04   -0.50010E+02    0.30551E-07   -0.50010E+02    0.70368E+01    0.14791E-08    0.30551E-07    0.14791E-08    0.90573E-13
   472    0.23905E+04   -0.49024E+02    0.30290E-07   -0.49024E+02    0.69487E+01    0.14543E-08    0.30290E-07    0.14543E-08    0.89901E-13
   473    0.23985E+04   -0.48012E+02    0.30033E-07   -0.48012E+02    0.68645E+01    0.14296E-08    0.30033E-07    0.14296E-08    0.89235E-13
   474    0.24062E+04   -0.46983E+02    0.29781E-07   -0.46983E+02    0.67847E+01    0.14048E-08    0.29781E-07    0.14048E-08    0.88576E-13
   475    0.24138E+04   -0.45929E+02    0.29534E-07   -0.45929E+02    0.67079E+01    0.13801E-08    0.29534E-07    0.13801E-08    0.87922E-13
   476    0.24211E+04   -0.44854E+02    0.29291E-07   -0.44854E+02    0.66364E+01    0.13555E-08    0.29291E-07    0.13555E-08    0.87274E-13
   477    0.24282E+04   -0.43767E+02    0.29053E-07   -0.43767E+02    0.65685E+01    0.13308E-08    0.29053E-07    0.13308E-08    0.86632E-13
   478    0.24351E+04   -0.42651E+02    0.28818E-07   -0.42651E+02    0.65043E+01    0.13063E-08    0.28818E-07    0.13063E-08    0.85997E-13
   479    0.24418E+04   -0.41531E+02    0.28588E-07   -0.41531E+02    0.64452E+01    0.12817E-08    0.28588E-07    0.12817E-08    0.85366E-13
   480    0.24482E+04   -0.40387E+02    0.28363E-07   -0.40387E+02    0.63905E+01    0.12572E-08    0.28363E-07    0.12572E-08    0.84742E-13
   481    0.24545E+04   -0.39225E+02    0.28141E-07   -0.39225E+02    0.63401E+01    0.12327E-08    0.28141E-07    0.12327E-08    0.84123E-13
   482    0.24606E+04   -0.38051E+02    0.27924E-07   -0.38051E+02    0.62948E+01    0.12083E-08    0.27924E-07    0.12083E-08    0.83510E-13
   483    0.24663E+04   -0.36866E+02    0.27710E-07   -0.36866E+02    0.62538E+01    0.11840E-08    0.27710E-07    0.11840E-08    0.82903E-13
   484    0.24717E+04   -0.35667E+02    0.27500E-07   -0.35667E+02    0.62178E+01    0.11596E-08    0.27500E-07    0.11596E-08    0.82301E-13
   485    0.24771E+04   -0.34455E+02    0.27294E-07   -0.34455E+02    0.61861E+01    0.11354E-08    0.27294E-07    0.11354E-08    0.81704E-13
   486    0.24822E+04   -0.33233E+02    0.27092E-07   -0.33233E+02    0.61601E+01    0.11111E-08    0.27092E-07    0.11111E-08    0.81113E-13
   487    0.24870E+04   -0.32001E+02    0.26894E-07   -0.32001E+02    0.61390E+01    0.10870E-08    0.26894E-07    0.10870E-08    0.80527E-13
   488    0.24916E+04   -0.30759E+02    0.26699E-07   -0.30759E+02    0.61221E+01    0.10629E-08    0.26699E-07    0.10629E-08    0.79947E-13
   489    0.24959E+04   -0.29510E+02    0.26508E-07   -0.29510E+02    0.61109E+01    0.10388E-08    0.26508E-07    0.10388E-08    0.79371E-13
   490    0.25000E+04   -0.28253E+02    0.26320E-07   -0.28253E+02    0.61053E+01    0.10148E-08    0.26320E-07    0.10148E-08    0.78801E-13
   491    0.25038E+04   -0.26991E+02    0.26136E-07   -0.26991E+02    0.61045E+01    0.99087E-09    0.26136E-07    0.99087E-09    0.78235E-13
   492    0.25074E+04   -0.25724E+02    0.25955E-07   -0.25724E+02    0.61093E+01    0.96700E-09    0.25955E-07    0.96700E-09    0.77675E-13
   493    0.25107E+04   -0.24452E+02    0.25777E-07   -0.24452E+02    0.61182E+01    0.94319E-09    0.25777E-07    0.94319E-09    0.77120E-13
   494    0.25138E+04   -0.23179E+02    0.25602E-07   -0.23179E+02    0.61341E+01    0.91945E-09    0.25602E-07    0.91945E-09    0.76569E-13
   495    0.25165E+04   -0.21903E+02    0.25431E-07   -0.21903E+02    0.61548E+01    0.89577E-09    0.25431E-07    0.89577E-09    0.76024E-13
   496    0.25190E+04   -0.20627E+02    0.25262E-07   -0.20627E+02    0.61817E+01    0.87217E-09    0.25262E-07    0.87217E-09    0.75483E-13
   497    0.25212E+04   -0.19350E+02    0.25097E-07   -0.19350E+02    0.62140E+01    0.84863E-09    0.25097E-07    0.84863E-09    0.74947E-13
   498    0.25232E+04   -0.18077E+02    0.24934E-07   -0.18077E+02    0.62511E+01    0.82517E-09    0.24934E-07    0.82517E-09    0.74415E-13
   499    0.25250E+04   -0.16804E+02    0.24775E-07   -0.16804E+02    0.62951E+01    0.80178E-09    0.24775E-07    0.80178E-09    0.73888E-13
   500    0.25265E+04   -0.15537E+02    0.24618E-07   -0.15537E+02    0.63437E+01    0.77847E-09    0.24618E-07    0.77847E-09    0.73366E-13
   501    0.25276E+04   -0.14274E+02    0.24464E-07   -0.14274E+02    0.63991E+01    0.75524E-09    0.24464E-07    0.75524E-09    0.72848E-13
   502    0.25286E+04   -0.13016E+02    0.24312E-07   -0.13016E+02    0.64606E+01    0.73208E-09    0.24312E-07    0.73208E-09    0.72334E-13
   503    0.25292E+04   -0.11765E+02    0.24163E-07   -0.11765E+02    0.65273E+01    0.70901E-09    0.24163E-07    0.70901E-09    0.71825E-13
