#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.409147E-04   0.492072E+06   0.492072E+06   0.655995E+06   0.655989E+06   0.525191E+06   0.492544E+06   0.492072E+06   0.498207E+06  -0.602601E+00   0.490463E+06   0.490463E+06   0.821214E+00
   0.423005E-04   0.492071E+06   0.492071E+06   0.655988E+06   0.655981E+06   0.525187E+06   0.492544E+06   0.492071E+06   0.498206E+06  -0.602601E+00   0.490463E+06   0.490463E+06   0.849029E+00
   0.437333E-04   0.492071E+06   0.492071E+06   0.655980E+06   0.655973E+06   0.525184E+06   0.492544E+06   0.492071E+06   0.498206E+06  -0.602600E+00   0.490462E+06   0.490462E+06   0.877785E+00
   0.452146E-04   0.492071E+06   0.492071E+06   0.655972E+06   0.655964E+06   0.525180E+06   0.492544E+06   0.492071E+06   0.498206E+06  -0.602600E+00   0.490462E+06   0.490462E+06   0.907516E+00
   0.467460E-04   0.492071E+06   0.492071E+06   0.655963E+06   0.655955E+06   0.525176E+06   0.492543E+06   0.492071E+06   0.498205E+06  -0.602600E+00   0.490462E+06   0.490462E+06   0.938253E+00
   0.483294E-04   0.492070E+06   0.492070E+06   0.655953E+06   0.655945E+06   0.525171E+06   0.492543E+06   0.492070E+06   0.498205E+06  -0.602599E+00   0.490462E+06   0.490462E+06   0.970032E+00
   0.499663E-04   0.492070E+06   0.492070E+06   0.655943E+06   0.655935E+06   0.525166E+06   0.492543E+06   0.492070E+06   0.498204E+06  -0.602598E+00   0.490461E+06   0.490461E+06   0.100289E+01
   0.516587E-04   0.492070E+06   0.492070E+06   0.655933E+06   0.655923E+06   0.525161E+06   0.492542E+06   0.492070E+06   0.498204E+06  -0.602598E+00   0.490461E+06   0.490461E+06   0.103685E+01
   0.534085E-04   0.492070E+06   0.492069E+06   0.655921E+06   0.655911E+06   0.525156E+06   0.492542E+06   0.492070E+06   0.498203E+06  -0.602597E+00   0.490461E+06   0.490461E+06   0.107197E+01
   0.552175E-04   0.492069E+06   0.492069E+06   0.655909E+06   0.655898E+06   0.525150E+06   0.492541E+06   0.492069E+06   0.498203E+06  -0.602597E+00   0.490460E+06   0.490460E+06   0.110828E+01
   0.570877E-04   0.492069E+06   0.492069E+06   0.655896E+06   0.655884E+06   0.525144E+06   0.492541E+06   0.492069E+06   0.498202E+06  -0.602596E+00   0.490460E+06   0.490460E+06   0.114582E+01
   0.590213E-04   0.492068E+06   0.492068E+06   0.655882E+06   0.655870E+06   0.525137E+06   0.492540E+06   0.492068E+06   0.498202E+06  -0.602595E+00   0.490460E+06   0.490460E+06   0.118462E+01
   0.610205E-04   0.492068E+06   0.492068E+06   0.655867E+06   0.655854E+06   0.525130E+06   0.492540E+06   0.492068E+06   0.498201E+06  -0.602594E+00   0.490459E+06   0.490459E+06   0.122475E+01
   0.630873E-04   0.492068E+06   0.492067E+06   0.655851E+06   0.655837E+06   0.525123E+06   0.492539E+06   0.492068E+06   0.498200E+06  -0.602593E+00   0.490459E+06   0.490459E+06   0.126623E+01
   0.652241E-04   0.492067E+06   0.492067E+06   0.655834E+06   0.655819E+06   0.525115E+06   0.492539E+06   0.492067E+06   0.498200E+06  -0.602592E+00   0.490458E+06   0.490458E+06   0.130911E+01
