#           k/h    P           
    0.11101E+03    0.51969E-16
    0.11326E+03    0.45405E-16
    0.11554E+03    0.39669E-16
    0.11788E+03    0.34656E-16
    0.12026E+03    0.30275E-16
    0.12269E+03    0.26446E-16
    0.12517E+03    0.23102E-16
    0.12770E+03    0.20179E-16
    0.13028E+03    0.17626E-16
    0.13291E+03    0.15395E-16
    0.13559E+03    0.13446E-16
    0.13833E+03    0.11744E-16
    0.14113E+03    0.10257E-16
    0.14398E+03    0.89583E-17
    0.14689E+03    0.78239E-17
    0.14985E+03    0.68330E-17
    0.15288E+03    0.59675E-17
    0.15597E+03    0.52114E-17
    0.15912E+03    0.45509E-17
    0.16233E+03    0.39740E-17
    0.16561E+03    0.34701E-17
    0.16896E+03    0.30298E-17
    0.17237E+03    0.26453E-17
    0.17585E+03    0.23094E-17
    0.17941E+03    0.20161E-17
    0.18303E+03    0.17598E-17
    0.18673E+03    0.15361E-17
    0.19050E+03    0.13407E-17
    0.19435E+03    0.11702E-17
    0.19828E+03    0.10213E-17
    0.20228E+03    0.89131E-18
    0.20637E+03    0.77786E-18
    0.21054E+03    0.67884E-18
