#           k/h    P           
    0.25271E+02    0.46493E-14
    0.25782E+02    0.40694E-14
    0.26302E+02    0.35618E-14
    0.26834E+02    0.31173E-14
    0.27376E+02    0.27282E-14
    0.27929E+02    0.23875E-14
    0.28493E+02    0.20893E-14
    0.29069E+02    0.18282E-14
    0.29656E+02    0.15997E-14
    0.30255E+02    0.13997E-14
    0.30866E+02    0.12247E-14
    0.31490E+02    0.10715E-14
    0.32126E+02    0.93736E-15
    0.32775E+02    0.82002E-15
    0.33437E+02    0.71734E-15
    0.34112E+02    0.62751E-15
    0.34801E+02    0.54892E-15
    0.35504E+02    0.48017E-15
    0.36222E+02    0.42004E-15
    0.36953E+02    0.36744E-15
    0.37700E+02    0.32144E-15
    0.38462E+02    0.28121E-15
    0.39239E+02    0.24602E-15
    0.40031E+02    0.21525E-15
    0.40840E+02    0.18833E-15
    0.41665E+02    0.16477E-15
    0.42507E+02    0.14415E-15
    0.43365E+02    0.12611E-15
    0.44241E+02    0.11032E-15
    0.45135E+02    0.96491E-16
    0.46047E+02    0.84387E-16
    0.46977E+02    0.73790E-16
    0.47926E+02    0.64513E-16
    0.48894E+02    0.56394E-16
    0.49882E+02    0.49290E-16
    0.50890E+02    0.43078E-16
    0.51918E+02    0.37647E-16
    0.52966E+02    0.32900E-16
    0.54036E+02    0.28752E-16
    0.55128E+02    0.25128E-16
    0.56242E+02    0.21963E-16
    0.57378E+02    0.19199E-16
    0.58537E+02    0.16785E-16
    0.59720E+02    0.14677E-16
    0.60926E+02    0.12835E-16
    0.62157E+02    0.11225E-16
    0.63412E+02    0.98174E-17
    0.64693E+02    0.85866E-17
    0.66000E+02    0.75101E-17
    0.67334E+02    0.65684E-17
    0.68694E+02    0.57443E-17
    0.70082E+02    0.50233E-17
    0.71497E+02    0.43922E-17
    0.72942E+02    0.38399E-17
    0.74415E+02    0.33568E-17
    0.75918E+02    0.29340E-17
    0.77452E+02    0.25643E-17
    0.79017E+02    0.22409E-17
    0.80613E+02    0.19581E-17
    0.82241E+02    0.17108E-17
    0.83903E+02    0.14946E-17
    0.85598E+02    0.13056E-17
    0.87327E+02    0.11405E-17
    0.89091E+02    0.99613E-18
    0.90891E+02    0.87002E-18
    0.92727E+02    0.75985E-18
    0.94600E+02    0.66362E-18
    0.96511E+02    0.57958E-18
    0.98461E+02    0.50620E-18
    0.10045E+03    0.44213E-18
    0.10248E+03    0.38620E-18
    0.10455E+03    0.33737E-18
    0.10666E+03    0.29474E-18
    0.10882E+03    0.25752E-18
    0.11101E+03    0.22501E-18
    0.11326E+03    0.19662E-18
    0.11554E+03    0.17181E-18
    0.11788E+03    0.15013E-18
    0.12026E+03    0.13118E-18
    0.12269E+03    0.11462E-18
    0.12517E+03    0.10014E-18
    0.12770E+03    0.87487E-19
    0.13028E+03    0.76420E-19
    0.13291E+03    0.66745E-19
    0.13559E+03    0.58289E-19
    0.13833E+03    0.50900E-19
    0.14113E+03    0.44443E-19
    0.14398E+03    0.38803E-19
    0.14689E+03    0.33877E-19
    0.14985E+03    0.29575E-19
    0.15288E+03    0.25818E-19
    0.15597E+03    0.22538E-19
    0.15912E+03    0.19675E-19
    0.16233E+03    0.17175E-19
    0.16561E+03    0.14992E-19
    0.16896E+03    0.13086E-19
    0.17237E+03    0.11422E-19
    0.17585E+03    0.99688E-20
    0.17941E+03    0.86999E-20
    0.18303E+03    0.75919E-20
    0.18673E+03    0.66243E-20
    0.19050E+03    0.57794E-20
    0.19435E+03    0.50417E-20
    0.19828E+03    0.43977E-20
    0.20228E+03    0.38355E-20
    0.20637E+03    0.33449E-20
    0.21054E+03    0.29169E-20
    0.21479E+03    0.25434E-20
    0.21913E+03    0.22177E-20
    0.22356E+03    0.19336E-20
    0.22807E+03    0.16858E-20
    0.23268E+03    0.14698E-20
