#    L    TT             EE             TE             PP             TP          
   552    0.22132E+04    0.18619E+02    0.27969E+02    0.54363E+06    0.23294E+03
   553    0.22042E+04    0.18927E+02    0.27747E+02    0.54194E+06    0.23299E+03
   554    0.21953E+04    0.19237E+02    0.27485E+02    0.54026E+06    0.23306E+03
   555    0.21864E+04    0.19548E+02    0.27181E+02    0.53858E+06    0.23314E+03
   556    0.21774E+04    0.19859E+02    0.26838E+02    0.53692E+06    0.23323E+03
   557    0.21685E+04    0.20171E+02    0.26454E+02    0.53526E+06    0.23333E+03
   558    0.21596E+04    0.20485E+02    0.26032E+02    0.53360E+06    0.23343E+03
   559    0.21507E+04    0.20798E+02    0.25570E+02    0.53196E+06    0.23355E+03
   560    0.21419E+04    0.21111E+02    0.25068E+02    0.53032E+06    0.23368E+03
   561    0.21330E+04    0.21424E+02    0.24528E+02    0.52869E+06    0.23381E+03
   562    0.21242E+04    0.21739E+02    0.23949E+02    0.52707E+06    0.23395E+03
   563    0.21155E+04    0.22052E+02    0.23335E+02    0.52545E+06    0.23409E+03
   564    0.21068E+04    0.22367E+02    0.22679E+02    0.52384E+06    0.23424E+03
   565    0.20982E+04    0.22679E+02    0.21988E+02    0.52224E+06    0.23440E+03
   566    0.20896E+04    0.22993E+02    0.21260E+02    0.52065E+06    0.23456E+03
   567    0.20810E+04    0.23304E+02    0.20495E+02    0.51906E+06    0.23472E+03
   568    0.20726E+04    0.23617E+02    0.19693E+02    0.51748E+06    0.23489E+03
   569    0.20641E+04    0.23928E+02    0.18857E+02    0.51591E+06    0.23506E+03
   570    0.20558E+04    0.24239E+02    0.17984E+02    0.51434E+06    0.23523E+03
   571    0.20475E+04    0.24548E+02    0.17076E+02    0.51278E+06    0.23540E+03
   572    0.20393E+04    0.24856E+02    0.16134E+02    0.51123E+06    0.23557E+03
   573    0.20313E+04    0.25162E+02    0.15157E+02    0.50968E+06    0.23574E+03
   574    0.20233E+04    0.25468E+02    0.14147E+02    0.50814E+06    0.23592E+03
   575    0.20154E+04    0.25771E+02    0.13102E+02    0.50661E+06    0.23609E+03
   576    0.20076E+04    0.26073E+02    0.12026E+02    0.50509E+06    0.23626E+03
   577    0.19999E+04    0.26373E+02    0.10918E+02    0.50357E+06    0.23642E+03
   578    0.19923E+04    0.26670E+02    0.97777E+01    0.50206E+06    0.23659E+03
   579    0.19848E+04    0.26966E+02    0.86068E+01    0.50055E+06    0.23675E+03
   580    0.19776E+04    0.27259E+02    0.74040E+01    0.49906E+06    0.23690E+03
   581    0.19702E+04    0.27550E+02    0.61726E+01    0.49756E+06    0.23706E+03
   582    0.19631E+04    0.27838E+02    0.49111E+01    0.49608E+06    0.23720E+03
   583    0.19562E+04    0.28123E+02    0.36198E+01    0.49460E+06    0.23734E+03
   584    0.19494E+04    0.28405E+02    0.23011E+01    0.49313E+06    0.23747E+03
   585    0.19428E+04    0.28684E+02    0.95429E+00    0.49166E+06    0.23760E+03
   586    0.19363E+04    0.28959E+02   -0.41961E+00    0.49021E+06    0.23772E+03
   587    0.19301E+04    0.29231E+02   -0.18197E+01    0.48875E+06    0.23782E+03
   588    0.19239E+04    0.29500E+02   -0.32466E+01    0.48731E+06    0.23792E+03
   589    0.19179E+04    0.29764E+02   -0.46980E+01    0.48587E+06    0.23801E+03
   590    0.19120E+04    0.30024E+02   -0.61735E+01    0.48443E+06    0.23809E+03
   591    0.19065E+04    0.30281E+02   -0.76731E+01    0.48301E+06    0.23816E+03
   592    0.19010E+04    0.30532E+02   -0.91966E+01    0.48159E+06    0.23822E+03
   593    0.18958E+04    0.30780E+02   -0.10741E+02    0.48017E+06    0.23826E+03
   594    0.18907E+04    0.31023E+02   -0.12308E+02    0.47876E+06    0.23830E+03
   595    0.18858E+04    0.31260E+02   -0.13895E+02    0.47736E+06    0.23831E+03
   596    0.18812E+04    0.31494E+02   -0.15503E+02    0.47596E+06    0.23832E+03
   597    0.18768E+04    0.31720E+02   -0.17129E+02    0.47457E+06    0.23831E+03
   598    0.18728E+04    0.31942E+02   -0.18774E+02    0.47319E+06    0.23828E+03
   599    0.18689E+04    0.32158E+02   -0.20436E+02    0.47181E+06    0.23824E+03
   600    0.18652E+04    0.32369E+02   -0.22115E+02    0.47044E+06    0.23818E+03
   601    0.18618E+04    0.32574E+02   -0.23810E+02    0.46907E+06    0.23811E+03
   602    0.18586E+04    0.32771E+02   -0.25521E+02    0.46771E+06    0.23802E+03
   603    0.18556E+04    0.32964E+02   -0.27244E+02    0.46636E+06    0.23791E+03
   604    0.18529E+04    0.33150E+02   -0.28983E+02    0.46501E+06    0.23779E+03
   605    0.18505E+04    0.33330E+02   -0.30734E+02    0.46366E+06    0.23766E+03
   606    0.18483E+04    0.33504E+02   -0.32498E+02    0.46233E+06    0.23752E+03
   607    0.18461E+04    0.33673E+02   -0.34274E+02    0.46099E+06    0.23737E+03
   608    0.18444E+04    0.33835E+02   -0.36061E+02    0.45967E+06    0.23722E+03
   609    0.18429E+04    0.33990E+02   -0.37859E+02    0.45835E+06    0.23706E+03
   610    0.18416E+04    0.34139E+02   -0.39667E+02    0.45703E+06    0.23689E+03
   611    0.18406E+04    0.34282E+02   -0.41483E+02    0.45572E+06    0.23672E+03
   612    0.18399E+04    0.34421E+02   -0.43307E+02    0.45442E+06    0.23655E+03
   613    0.18392E+04    0.34550E+02   -0.45139E+02    0.45312E+06    0.23638E+03
   614    0.18389E+04    0.34674E+02   -0.46979E+02    0.45183E+06    0.23621E+03
   615    0.18388E+04    0.34791E+02   -0.48823E+02    0.45054E+06    0.23605E+03
   616    0.18390E+04    0.34904E+02   -0.50672E+02    0.44926E+06    0.23588E+03
   617    0.18394E+04    0.35010E+02   -0.52526E+02    0.44799E+06    0.23573E+03
   618    0.18401E+04    0.35110E+02   -0.54383E+02    0.44671E+06    0.23558E+03
   619    0.18409E+04    0.35204E+02   -0.56241E+02    0.44545E+06    0.23544E+03
   620    0.18420E+04    0.35290E+02   -0.58101E+02    0.44419E+06    0.23531E+03
   621    0.18433E+04    0.35371E+02   -0.59962E+02    0.44293E+06    0.23519E+03
   622    0.18448E+04    0.35445E+02   -0.61823E+02    0.44169E+06    0.23508E+03
   623    0.18466E+04    0.35512E+02   -0.63681E+02    0.44044E+06    0.23498E+03
   624    0.18486E+04    0.35572E+02   -0.65537E+02    0.43920E+06    0.23491E+03
   625    0.18508E+04    0.35627E+02   -0.67391E+02    0.43797E+06    0.23485E+03
   626    0.18532E+04    0.35675E+02   -0.69240E+02    0.43674E+06    0.23480E+03
   627    0.18559E+04    0.35716E+02   -0.71084E+02    0.43552E+06    0.23478E+03
   628    0.18588E+04    0.35751E+02   -0.72922E+02    0.43430E+06    0.23478E+03
   629    0.18620E+04    0.35779E+02   -0.74752E+02    0.43308E+06    0.23480E+03
   630    0.18653E+04    0.35800E+02   -0.76575E+02    0.43187E+06    0.23484E+03
   631    0.18688E+04    0.35815E+02   -0.78388E+02    0.43067E+06    0.23492E+03
   632    0.18726E+04    0.35823E+02   -0.80191E+02    0.42947E+06    0.23501E+03
   633    0.18765E+04    0.35825E+02   -0.81982E+02    0.42828E+06    0.23514E+03
   634    0.18808E+04    0.35819E+02   -0.83760E+02    0.42709E+06    0.23529E+03
   635    0.18852E+04    0.35808E+02   -0.85525E+02    0.42591E+06    0.23548E+03
   636    0.18898E+04    0.35791E+02   -0.87275E+02    0.42473E+06    0.23570E+03
   637    0.18946E+04    0.35764E+02   -0.89009E+02    0.42355E+06    0.23595E+03
   638    0.18996E+04    0.35733E+02   -0.90726E+02    0.42238E+06    0.23624E+03
   639    0.19048E+04    0.35695E+02   -0.92425E+02    0.42122E+06    0.23656E+03
   640    0.19103E+04    0.35650E+02   -0.94104E+02    0.42006E+06    0.23693E+03
   641    0.19159E+04    0.35599E+02   -0.95763E+02    0.41890E+06    0.23733E+03
   642    0.19216E+04    0.35540E+02   -0.97400E+02    0.41775E+06    0.23778E+03
   643    0.19277E+04    0.35476E+02   -0.99014E+02    0.41661E+06    0.23826E+03
   644    0.19339E+04    0.35403E+02   -0.10060E+03    0.41547E+06    0.23879E+03
   645    0.19403E+04    0.35324E+02   -0.10217E+03    0.41433E+06    0.23937E+03
   646    0.19468E+04    0.35239E+02   -0.10371E+03    0.41320E+06    0.23999E+03
   647    0.19536E+04    0.35147E+02   -0.10522E+03    0.41207E+06    0.24066E+03
   648    0.19605E+04    0.35049E+02   -0.10670E+03    0.41094E+06    0.24138E+03
   649    0.19677E+04    0.34943E+02   -0.10815E+03    0.40983E+06    0.24215E+03
   650    0.19750E+04    0.34830E+02   -0.10957E+03    0.40871E+06    0.24298E+03
   651    0.19824E+04    0.34712E+02   -0.11096E+03    0.40760E+06    0.24385E+03
   652    0.19900E+04    0.34587E+02   -0.11231E+03    0.40649E+06    0.24478E+03
   653    0.19979E+04    0.34454E+02   -0.11363E+03    0.40539E+06    0.24576E+03
   654    0.20058E+04    0.34316E+02   -0.11492E+03    0.40430E+06    0.24678E+03
   655    0.20138E+04    0.34172E+02   -0.11617E+03    0.40320E+06    0.24785E+03
   656    0.20221E+04    0.34021E+02   -0.11739E+03    0.40211E+06    0.24896E+03
   657    0.20305E+04    0.33864E+02   -0.11857E+03    0.40103E+06    0.25011E+03
   658    0.20390E+04    0.33702E+02   -0.11972E+03    0.39995E+06    0.25130E+03
   659    0.20477E+04    0.33534E+02   -0.12084E+03    0.39887E+06    0.25252E+03
   660    0.20566E+04    0.33359E+02   -0.12192E+03    0.39780E+06    0.25378E+03
   661    0.20655E+04    0.33178E+02   -0.12296E+03    0.39673E+06    0.25506E+03
   662    0.20746E+04    0.32993E+02   -0.12397E+03    0.39567E+06    0.25638E+03
   663    0.20838E+04    0.32803E+02   -0.12495E+03    0.39461E+06    0.25771E+03
   664    0.20932E+04    0.32606E+02   -0.12589E+03    0.39356E+06    0.25907E+03
   665    0.21025E+04    0.32404E+02   -0.12679E+03    0.39251E+06    0.26046E+03
   666    0.21121E+04    0.32197E+02   -0.12765E+03    0.39146E+06    0.26186E+03
   667    0.21217E+04    0.31985E+02   -0.12848E+03    0.39042E+06    0.26327E+03
   668    0.21314E+04    0.31769E+02   -0.12927E+03    0.38938E+06    0.26470E+03
   669    0.21413E+04    0.31548E+02   -0.13002E+03    0.38834E+06    0.26614E+03
   670    0.21511E+04    0.31322E+02   -0.13074E+03    0.38731E+06    0.26759E+03
   671    0.21612E+04    0.31093E+02   -0.13141E+03    0.38629E+06    0.26904E+03
   672    0.21712E+04    0.30858E+02   -0.13205E+03    0.38526E+06    0.27050E+03
   673    0.21813E+04    0.30620E+02   -0.13265E+03    0.38424E+06    0.27196E+03
   674    0.21915E+04    0.30378E+02   -0.13321E+03    0.38323E+06    0.27342E+03
   675    0.22018E+04    0.30132E+02   -0.13373E+03    0.38222E+06    0.27488E+03
   676    0.22121E+04    0.29882E+02   -0.13421E+03    0.38121E+06    0.27633E+03
   677    0.22224E+04    0.29628E+02   -0.13465E+03    0.38021E+06    0.27777E+03
   678    0.22329E+04    0.29371E+02   -0.13505E+03    0.37921E+06    0.27921E+03
   679    0.22433E+04    0.29111E+02   -0.13541E+03    0.37821E+06    0.28063E+03
   680    0.22538E+04    0.28848E+02   -0.13573E+03    0.37722E+06    0.28203E+03
   681    0.22643E+04    0.28581E+02   -0.13601E+03    0.37623E+06    0.28342E+03
   682    0.22748E+04    0.28311E+02   -0.13625E+03    0.37525E+06    0.28479E+03
   683    0.22854E+04    0.28041E+02   -0.13644E+03    0.37427E+06    0.28613E+03
   684    0.22959E+04    0.27765E+02   -0.13660E+03    0.37329E+06    0.28745E+03
   685    0.23064E+04    0.27489E+02   -0.13671E+03    0.37232E+06    0.28875E+03
   686    0.23169E+04    0.27210E+02   -0.13677E+03    0.37135E+06    0.29001E+03
   687    0.23275E+04    0.26929E+02   -0.13679E+03    0.37039E+06    0.29124E+03
   688    0.23379E+04    0.26646E+02   -0.13678E+03    0.36943E+06    0.29244E+03
   689    0.23483E+04    0.26361E+02   -0.13671E+03    0.36847E+06    0.29360E+03
   690    0.23587E+04    0.26076E+02   -0.13660E+03    0.36751E+06    0.29473E+03
   691    0.23691E+04    0.25788E+02   -0.13645E+03    0.36656E+06    0.29581E+03
   692    0.23794E+04    0.25500E+02   -0.13625E+03    0.36562E+06    0.29685E+03
   693    0.23897E+04    0.25211E+02   -0.13602E+03    0.36467E+06    0.29784E+03
   694    0.23998E+04    0.24921E+02   -0.13573E+03    0.36373E+06    0.29878E+03
   695    0.24099E+04    0.24632E+02   -0.13539E+03    0.36280E+06    0.29968E+03
   696    0.24200E+04    0.24341E+02   -0.13503E+03    0.36186E+06    0.30052E+03
   697    0.24299E+04    0.24050E+02   -0.13460E+03    0.36093E+06    0.30130E+03
   698    0.24398E+04    0.23759E+02   -0.13413E+03    0.36001E+06    0.30203E+03
   699    0.24495E+04    0.23469E+02   -0.13362E+03    0.35909E+06    0.30270E+03
   700    0.24591E+04    0.23179E+02   -0.13306E+03    0.35817E+06    0.30330E+03
   701    0.24687E+04    0.22890E+02   -0.13245E+03    0.35725E+06    0.30384E+03
   702    0.24781E+04    0.22602E+02   -0.13179E+03    0.35634E+06    0.30432E+03
   703    0.24873E+04    0.22314E+02   -0.13111E+03    0.35543E+06    0.30473E+03
   704    0.24965E+04    0.22028E+02   -0.13036E+03    0.35453E+06    0.30508E+03
   705    0.25054E+04    0.21742E+02   -0.12957E+03    0.35362E+06    0.30538E+03
   706    0.25143E+04    0.21458E+02   -0.12874E+03    0.35273E+06    0.30561E+03
   707    0.25229E+04    0.21175E+02   -0.12787E+03    0.35183E+06    0.30579E+03
   708    0.25316E+04    0.20894E+02   -0.12694E+03    0.35094E+06    0.30591E+03
   709    0.25400E+04    0.20613E+02   -0.12599E+03    0.35005E+06    0.30598E+03
   710    0.25484E+04    0.20335E+02   -0.12499E+03    0.34917E+06    0.30599E+03
   711    0.25566E+04    0.20058E+02   -0.12394E+03    0.34828E+06    0.30596E+03
   712    0.25646E+04    0.19783E+02   -0.12287E+03    0.34741E+06    0.30587E+03
   713    0.25726E+04    0.19509E+02   -0.12174E+03    0.34653E+06    0.30573E+03
   714    0.25802E+04    0.19238E+02   -0.12058E+03    0.34566E+06    0.30555E+03
   715    0.25878E+04    0.18969E+02   -0.11938E+03    0.34479E+06    0.30532E+03
   716    0.25952E+04    0.18702E+02   -0.11814E+03    0.34392E+06    0.30504E+03
   717    0.26025E+04    0.18438E+02   -0.11685E+03    0.34306E+06    0.30473E+03
   718    0.26095E+04    0.18177E+02   -0.11555E+03    0.34220E+06    0.30437E+03
   719    0.26164E+04    0.17916E+02   -0.11419E+03    0.34134E+06    0.30396E+03
   720    0.26231E+04    0.17659E+02   -0.11281E+03    0.34049E+06    0.30352E+03
   721    0.26297E+04    0.17406E+02   -0.11138E+03    0.33964E+06    0.30304E+03
   722    0.26361E+04    0.17155E+02   -0.10991E+03    0.33879E+06    0.30253E+03
   723    0.26423E+04    0.16908E+02   -0.10842E+03    0.33795E+06    0.30197E+03
   724    0.26483E+04    0.16663E+02   -0.10690E+03    0.33711E+06    0.30139E+03
   725    0.26541E+04    0.16423E+02   -0.10534E+03    0.33627E+06    0.30077E+03
   726    0.26598E+04    0.16187E+02   -0.10375E+03    0.33544E+06    0.30012E+03
   727    0.26652E+04    0.15954E+02   -0.10213E+03    0.33460E+06    0.29944E+03
   728    0.26704E+04    0.15723E+02   -0.10048E+03    0.33377E+06    0.29873E+03
   729    0.26754E+04    0.15498E+02   -0.98802E+02    0.33295E+06    0.29799E+03
   730    0.26802E+04    0.15276E+02   -0.97093E+02    0.33212E+06    0.29723E+03
   731    0.26849E+04    0.15058E+02   -0.95354E+02    0.33130E+06    0.29644E+03
   732    0.26892E+04    0.14847E+02   -0.93584E+02    0.33049E+06    0.29563E+03
   733    0.26935E+04    0.14638E+02   -0.91800E+02    0.32967E+06    0.29479E+03
   734    0.26974E+04    0.14435E+02   -0.89974E+02    0.32886E+06    0.29394E+03
   735    0.27012E+04    0.14235E+02   -0.88143E+02    0.32805E+06    0.29306E+03
   736    0.27046E+04    0.14042E+02   -0.86272E+02    0.32725E+06    0.29217E+03
   737    0.27080E+04    0.13854E+02   -0.84392E+02    0.32644E+06    0.29126E+03
   738    0.27109E+04    0.13672E+02   -0.82473E+02    0.32564E+06    0.29033E+03
   739    0.27137E+04    0.13494E+02   -0.80540E+02    0.32484E+06    0.28939E+03
   740    0.27162E+04    0.13322E+02   -0.78593E+02    0.32405E+06    0.28844E+03
   741    0.27186E+04    0.13155E+02   -0.76627E+02    0.32326E+06    0.28748E+03
   742    0.27206E+04    0.12997E+02   -0.74634E+02    0.32247E+06    0.28650E+03
   743    0.27224E+04    0.12845E+02   -0.72631E+02    0.32168E+06    0.28552E+03
   744    0.27240E+04    0.12699E+02   -0.70603E+02    0.32090E+06    0.28453E+03
   745    0.27253E+04    0.12558E+02   -0.68576E+02    0.32012E+06    0.28353E+03
   746    0.27262E+04    0.12426E+02   -0.66512E+02    0.31934E+06    0.28253E+03
   747    0.27269E+04    0.12299E+02   -0.64449E+02    0.31856E+06    0.28153E+03
   748    0.27273E+04    0.12180E+02   -0.62375E+02    0.31779E+06    0.28052E+03
   749    0.27275E+04    0.12067E+02   -0.60297E+02    0.31702E+06    0.27951E+03
   750    0.27274E+04    0.11963E+02   -0.58201E+02    0.31625E+06    0.27850E+03
   751    0.27270E+04    0.11865E+02   -0.56097E+02    0.31548E+06    0.27750E+03
   752    0.27264E+04    0.11776E+02   -0.53978E+02    0.31472E+06    0.27649E+03
   753    0.27254E+04    0.11694E+02   -0.51858E+02    0.31396E+06    0.27549E+03
   754    0.27241E+04    0.11620E+02   -0.49724E+02    0.31320E+06    0.27449E+03
   755    0.27227E+04    0.11552E+02   -0.47591E+02    0.31244E+06    0.27349E+03
   756    0.27207E+04    0.11493E+02   -0.45452E+02    0.31169E+06    0.27249E+03
   757    0.27188E+04    0.11441E+02   -0.43300E+02    0.31094E+06    0.27149E+03
   758    0.27163E+04    0.11396E+02   -0.41144E+02    0.31019E+06    0.27049E+03
   759    0.27137E+04    0.11359E+02   -0.38991E+02    0.30945E+06    0.26950E+03
   760    0.27108E+04    0.11328E+02   -0.36835E+02    0.30870E+06    0.26850E+03
   761    0.27076E+04    0.11306E+02   -0.34675E+02    0.30796E+06    0.26750E+03
   762    0.27042E+04    0.11290E+02   -0.32514E+02    0.30722E+06    0.26650E+03
   763    0.27005E+04    0.11283E+02   -0.30350E+02    0.30649E+06    0.26550E+03
   764    0.26965E+04    0.11282E+02   -0.28193E+02    0.30576E+06    0.26450E+03
   765    0.26923E+04    0.11288E+02   -0.26028E+02    0.30502E+06    0.26350E+03
   766    0.26878E+04    0.11301E+02   -0.23870E+02    0.30430E+06    0.26250E+03
   767    0.26831E+04    0.11323E+02   -0.21713E+02    0.30357E+06    0.26150E+03
   768    0.26781E+04    0.11350E+02   -0.19549E+02    0.30285E+06    0.26050E+03
   769    0.26728E+04    0.11384E+02   -0.17402E+02    0.30212E+06    0.25949E+03
   770    0.26673E+04    0.11426E+02   -0.15257E+02    0.30140E+06    0.25849E+03
   771    0.26615E+04    0.11475E+02   -0.13115E+02    0.30069E+06    0.25748E+03
   772    0.26555E+04    0.11531E+02   -0.10969E+02    0.29997E+06    0.25647E+03
   773    0.26492E+04    0.11595E+02   -0.88420E+01    0.29926E+06    0.25545E+03
   774    0.26427E+04    0.11665E+02   -0.67268E+01    0.29855E+06    0.25444E+03
   775    0.26360E+04    0.11742E+02   -0.46168E+01    0.29784E+06    0.25342E+03
   776    0.26290E+04    0.11826E+02   -0.25200E+01    0.29714E+06    0.25240E+03
   777    0.26217E+04    0.11916E+02   -0.42942E+00    0.29644E+06    0.25137E+03
   778    0.26144E+04    0.12014E+02    0.16543E+01    0.29574E+06    0.25034E+03
   779    0.26067E+04    0.12119E+02    0.37156E+01    0.29504E+06    0.24931E+03
   780    0.25987E+04    0.12229E+02    0.57690E+01    0.29434E+06    0.24828E+03
   781    0.25907E+04    0.12347E+02    0.77988E+01    0.29365E+06    0.24724E+03
   782    0.25823E+04    0.12472E+02    0.98047E+01    0.29295E+06    0.24620E+03
   783    0.25737E+04    0.12603E+02    0.11808E+02    0.29227E+06    0.24515E+03
   784    0.25649E+04    0.12741E+02    0.13794E+02    0.29158E+06    0.24410E+03
   785    0.25559E+04    0.12885E+02    0.15754E+02    0.29089E+06    0.24304E+03
   786    0.25467E+04    0.13036E+02    0.17717E+02    0.29021E+06    0.24198E+03
   787    0.25372E+04    0.13193E+02    0.19646E+02    0.28953E+06    0.24091E+03
   788    0.25276E+04    0.13356E+02    0.21548E+02    0.28885E+06    0.23984E+03
   789    0.25177E+04    0.13525E+02    0.23421E+02    0.28817E+06    0.23877E+03
   790    0.25078E+04    0.13702E+02    0.25281E+02    0.28750E+06    0.23768E+03
   791    0.24976E+04    0.13884E+02    0.27119E+02    0.28683E+06    0.23660E+03
   792    0.24872E+04    0.14073E+02    0.28919E+02    0.28616E+06    0.23550E+03
   793    0.24766E+04    0.14270E+02    0.30704E+02    0.28549E+06    0.23440E+03
   794    0.24657E+04    0.14472E+02    0.32451E+02    0.28483E+06    0.23330E+03
   795    0.24547E+04    0.14679E+02    0.34173E+02    0.28416E+06    0.23218E+03
   796    0.24437E+04    0.14893E+02    0.35856E+02    0.28350E+06    0.23106E+03
   797    0.24323E+04    0.15113E+02    0.37514E+02    0.28284E+06    0.22994E+03
   798    0.24207E+04    0.15338E+02    0.39131E+02    0.28218E+06    0.22880E+03
   799    0.24091E+04    0.15570E+02    0.40714E+02    0.28153E+06    0.22766E+03
   800    0.23973E+04    0.15807E+02    0.42263E+02    0.28087E+06    0.22652E+03
   801    0.23853E+04    0.16051E+02    0.43770E+02    0.28022E+06    0.22536E+03
   802    0.23731E+04    0.16299E+02    0.45257E+02    0.27957E+06    0.22420E+03
   803    0.23609E+04    0.16553E+02    0.46688E+02    0.27893E+06    0.22303E+03
   804    0.23484E+04    0.16812E+02    0.48093E+02    0.27828E+06    0.22185E+03
   805    0.23359E+04    0.17077E+02    0.49458E+02    0.27764E+06    0.22066E+03
   806    0.23232E+04    0.17346E+02    0.50784E+02    0.27700E+06    0.21947E+03
   807    0.23103E+04    0.17621E+02    0.52071E+02    0.27636E+06    0.21828E+03
   808    0.22973E+04    0.17901E+02    0.53327E+02    0.27572E+06    0.21707E+03
   809    0.22842E+04    0.18185E+02    0.54538E+02    0.27509E+06    0.21586E+03
   810    0.22709E+04    0.18475E+02    0.55720E+02    0.27445E+06    0.21465E+03
   811    0.22575E+04    0.18768E+02    0.56864E+02    0.27382E+06    0.21343E+03
   812    0.22440E+04    0.19067E+02    0.57968E+02    0.27319E+06    0.21220E+03
   813    0.22304E+04    0.19369E+02    0.59032E+02    0.27256E+06    0.21097E+03
   814    0.22168E+04    0.19676E+02    0.60059E+02    0.27194E+06    0.20974E+03
   815    0.22030E+04    0.19986E+02    0.61048E+02    0.27131E+06    0.20850E+03
   816    0.21890E+04    0.20300E+02    0.61999E+02    0.27069E+06    0.20725E+03
   817    0.21749E+04    0.20618E+02    0.62912E+02    0.27007E+06    0.20600E+03
   818    0.21609E+04    0.20940E+02    0.63787E+02    0.26946E+06    0.20475E+03
   819    0.21468E+04    0.21264E+02    0.64623E+02    0.26884E+06    0.20350E+03
   820    0.21326E+04    0.21592E+02    0.65422E+02    0.26823E+06    0.20224E+03
   821    0.21182E+04    0.21922E+02    0.66181E+02    0.26761E+06    0.20097E+03
   822    0.21038E+04    0.22257E+02    0.66902E+02    0.26700E+06    0.19971E+03
   823    0.20893E+04    0.22593E+02    0.67585E+02    0.26639E+06    0.19844E+03
   824    0.20747E+04    0.22933E+02    0.68230E+02    0.26579E+06    0.19717E+03
   825    0.20601E+04    0.23274E+02    0.68835E+02    0.26518E+06    0.19589E+03
   826    0.20454E+04    0.23618E+02    0.69402E+02    0.26458E+06    0.19462E+03
   827    0.20307E+04    0.23964E+02    0.69929E+02    0.26398E+06    0.19334E+03
   828    0.20160E+04    0.24312E+02    0.70417E+02    0.26338E+06    0.19206E+03
   829    0.20012E+04    0.24662E+02    0.70865E+02    0.26278E+06    0.19078E+03
   830    0.19864E+04    0.25013E+02    0.71272E+02    0.26219E+06    0.18950E+03
   831    0.19716E+04    0.25366E+02    0.71640E+02    0.26159E+06    0.18822E+03
   832    0.19568E+04    0.25719E+02    0.71967E+02    0.26100E+06    0.18693E+03
   833    0.19419E+04    0.26073E+02    0.72255E+02    0.26041E+06    0.18565E+03
   834    0.19270E+04    0.26428E+02    0.72503E+02    0.25982E+06    0.18437E+03
   835    0.19122E+04    0.26785E+02    0.72711E+02    0.25923E+06    0.18308E+03
   836    0.18973E+04    0.27141E+02    0.72879E+02    0.25865E+06    0.18180E+03
   837    0.18824E+04    0.27497E+02    0.73006E+02    0.25807E+06    0.18051E+03
   838    0.18676E+04    0.27854E+02    0.73093E+02    0.25748E+06    0.17923E+03
   839    0.18527E+04    0.28210E+02    0.73140E+02    0.25690E+06    0.17795E+03
   840    0.18379E+04    0.28567E+02    0.73147E+02    0.25633E+06    0.17667E+03
   841    0.18231E+04    0.28922E+02    0.73111E+02    0.25575E+06    0.17538E+03
   842    0.18084E+04    0.29276E+02    0.73037E+02    0.25518E+06    0.17411E+03
   843    0.17937E+04    0.29629E+02    0.72919E+02    0.25460E+06    0.17283E+03
   844    0.17790E+04    0.29982E+02    0.72762E+02    0.25403E+06    0.17155E+03
   845    0.17645E+04    0.30332E+02    0.72563E+02    0.25346E+06    0.17028E+03
   846    0.17501E+04    0.30681E+02    0.72322E+02    0.25289E+06    0.16901E+03
   847    0.17357E+04    0.31028E+02    0.72040E+02    0.25233E+06    0.16774E+03
   848    0.17215E+04    0.31372E+02    0.71716E+02    0.25176E+06    0.16647E+03
   849    0.17072E+04    0.31714E+02    0.71352E+02    0.25120E+06    0.16521E+03
   850    0.16931E+04    0.32054E+02    0.70945E+02    0.25064E+06    0.16395E+03
   851    0.16791E+04    0.32391E+02    0.70498E+02    0.25008E+06    0.16269E+03
   852    0.16651E+04    0.32725E+02    0.70010E+02    0.24952E+06    0.16144E+03
   853    0.16513E+04    0.33056E+02    0.69481E+02    0.24896E+06    0.16019E+03
   854    0.16376E+04    0.33384E+02    0.68912E+02    0.24841E+06    0.15895E+03
   855    0.16239E+04    0.33709E+02    0.68304E+02    0.24786E+06    0.15770E+03
   856    0.16105E+04    0.34030E+02    0.67658E+02    0.24731E+06    0.15647E+03
   857    0.15971E+04    0.34348E+02    0.66972E+02    0.24676E+06    0.15523E+03
   858    0.15838E+04    0.34665E+02    0.66249E+02    0.24621E+06    0.15400E+03
   859    0.15706E+04    0.34975E+02    0.65490E+02    0.24566E+06    0.15278E+03
   860    0.15576E+04    0.35283E+02    0.64694E+02    0.24512E+06    0.15156E+03
   861    0.15447E+04    0.35587E+02    0.63861E+02    0.24457E+06    0.15034E+03
   862    0.15319E+04    0.35888E+02    0.62994E+02    0.24403E+06    0.14913E+03
   863    0.15192E+04    0.36185E+02    0.62091E+02    0.24349E+06    0.14792E+03
   864    0.15066E+04    0.36477E+02    0.61154E+02    0.24295E+06    0.14672E+03
   865    0.14940E+04    0.36766E+02    0.60183E+02    0.24241E+06    0.14552E+03
   866    0.14819E+04    0.37051E+02    0.59178E+02    0.24188E+06    0.14432E+03
   867    0.14697E+04    0.37333E+02    0.58141E+02    0.24134E+06    0.14313E+03
   868    0.14577E+04    0.37610E+02    0.57073E+02    0.24081E+06    0.14195E+03
   869    0.14458E+04    0.37882E+02    0.55974E+02    0.24028E+06    0.14077E+03
   870    0.14340E+04    0.38150E+02    0.54844E+02    0.23975E+06    0.13960E+03
   871    0.14224E+04    0.38413E+02    0.53684E+02    0.23922E+06    0.13843E+03
