#    L    TT             EE             BB             TE             PP             TP             EP          
   165    0.51532E+04    0.82732E+00    0.00000E+00   -0.37889E+02    0.61260E-07    0.19424E-03   -0.56670E-06
   166    0.51803E+04    0.81523E+00    0.00000E+00   -0.37178E+02    0.60865E-07    0.19262E-03   -0.56347E-06
   167    0.52071E+04    0.80303E+00    0.00000E+00   -0.36436E+02    0.60474E-07    0.19103E-03   -0.56010E-06
   168    0.52331E+04    0.79112E+00    0.00000E+00   -0.35663E+02    0.60087E-07    0.18945E-03   -0.55654E-06
   169    0.52587E+04    0.77920E+00    0.00000E+00   -0.34858E+02    0.59704E-07    0.18789E-03   -0.55272E-06
   170    0.52837E+04    0.76752E+00    0.00000E+00   -0.34023E+02    0.59324E-07    0.18634E-03   -0.54859E-06
   171    0.53081E+04    0.75609E+00    0.00000E+00   -0.33155E+02    0.58947E-07    0.18481E-03   -0.54410E-06
   172    0.53319E+04    0.74484E+00    0.00000E+00   -0.32257E+02    0.58574E-07    0.18330E-03   -0.53917E-06
   173    0.53551E+04    0.73378E+00    0.00000E+00   -0.31328E+02    0.58205E-07    0.18180E-03   -0.53375E-06
   174    0.53777E+04    0.72323E+00    0.00000E+00   -0.30369E+02    0.57839E-07    0.18032E-03   -0.52778E-06
   175    0.53997E+04    0.71290E+00    0.00000E+00   -0.29378E+02    0.57477E-07    0.17886E-03   -0.52120E-06
   176    0.54210E+04    0.70302E+00    0.00000E+00   -0.28357E+02    0.57118E-07    0.17741E-03   -0.51396E-06
   177    0.54417E+04    0.69354E+00    0.00000E+00   -0.27307E+02    0.56762E-07    0.17597E-03   -0.50607E-06
   178    0.54617E+04    0.68470E+00    0.00000E+00   -0.26227E+02    0.56410E-07    0.17455E-03   -0.49757E-06
   179    0.54810E+04    0.67621E+00    0.00000E+00   -0.25117E+02    0.56061E-07    0.17315E-03   -0.48846E-06
   180    0.54998E+04    0.66830E+00    0.00000E+00   -0.23978E+02    0.55715E-07    0.17176E-03   -0.47877E-06
   181    0.55179E+04    0.66100E+00    0.00000E+00   -0.22813E+02    0.55372E-07    0.17039E-03   -0.46854E-06
   182    0.55353E+04    0.65440E+00    0.00000E+00   -0.21618E+02    0.55033E-07    0.16902E-03   -0.45776E-06
