#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.997614E-04   0.476340E+06   0.476339E+06   0.634555E+06   0.634517E+06   0.476485E+06   0.476350E+06   0.476340E+06   0.483641E+06  -0.602154E+00   0.475014E+06   0.475014E+06   0.222077E+01
   0.103141E-03   0.476339E+06   0.476338E+06   0.634515E+06   0.634475E+06   0.476483E+06   0.476349E+06   0.476339E+06   0.483640E+06  -0.602152E+00   0.475013E+06   0.475013E+06   0.229600E+01
   0.106635E-03   0.476338E+06   0.476337E+06   0.634472E+06   0.634429E+06   0.476482E+06   0.476348E+06   0.476338E+06   0.483638E+06  -0.602150E+00   0.475012E+06   0.475012E+06   0.237377E+01
   0.110248E-03   0.476337E+06   0.476336E+06   0.634426E+06   0.634380E+06   0.476480E+06   0.476347E+06   0.476337E+06   0.483636E+06  -0.602148E+00   0.475011E+06   0.475011E+06   0.245418E+01
   0.113983E-03   0.476336E+06   0.476334E+06   0.634377E+06   0.634327E+06   0.476479E+06   0.476346E+06   0.476335E+06   0.483634E+06  -0.602145E+00   0.475010E+06   0.475010E+06   0.253731E+01
   0.117845E-03   0.476334E+06   0.476333E+06   0.634324E+06   0.634272E+06   0.476477E+06   0.476344E+06   0.476334E+06   0.483632E+06  -0.602142E+00   0.475009E+06   0.475008E+06   0.262326E+01
   0.121837E-03   0.476333E+06   0.476331E+06   0.634268E+06   0.634212E+06   0.476475E+06   0.476343E+06   0.476333E+06   0.483630E+06  -0.602140E+00   0.475007E+06   0.475007E+06   0.271211E+01
   0.125965E-03   0.476331E+06   0.476330E+06   0.634208E+06   0.634148E+06   0.476473E+06   0.476341E+06   0.476331E+06   0.483628E+06  -0.602137E+00   0.475006E+06   0.475005E+06   0.280398E+01
   0.130232E-03   0.476330E+06   0.476328E+06   0.634144E+06   0.634080E+06   0.476470E+06   0.476340E+06   0.476329E+06   0.483626E+06  -0.602133E+00   0.475004E+06   0.475004E+06   0.289895E+01
   0.134644E-03   0.476328E+06   0.476326E+06   0.634075E+06   0.634007E+06   0.476468E+06   0.476338E+06   0.476328E+06   0.483623E+06  -0.602130E+00   0.475002E+06   0.475002E+06   0.299715E+01
   0.139206E-03   0.476326E+06   0.476324E+06   0.634002E+06   0.633929E+06   0.476466E+06   0.476336E+06   0.476326E+06   0.483620E+06  -0.602126E+00   0.475000E+06   0.475000E+06   0.309866E+01
   0.143922E-03   0.476324E+06   0.476322E+06   0.633924E+06   0.633845E+06   0.476463E+06   0.476334E+06   0.476324E+06   0.483617E+06  -0.602122E+00   0.474998E+06   0.474998E+06   0.320361E+01
   0.148798E-03   0.476322E+06   0.476320E+06   0.633840E+06   0.633756E+06   0.476460E+06   0.476332E+06   0.476322E+06   0.483614E+06  -0.602118E+00   0.474996E+06   0.474996E+06   0.331212E+01
   0.153839E-03   0.476320E+06   0.476317E+06   0.633750E+06   0.633661E+06   0.476457E+06   0.476329E+06   0.476319E+06   0.483611E+06  -0.602114E+00   0.474994E+06   0.474994E+06   0.342430E+01
   0.159051E-03   0.476317E+06   0.476315E+06   0.633655E+06   0.633559E+06   0.476454E+06   0.476327E+06   0.476317E+06   0.483607E+06  -0.602109E+00   0.474992E+06   0.474991E+06   0.354027E+01
   0.164439E-03   0.476315E+06   0.476312E+06   0.633553E+06   0.633450E+06   0.476450E+06   0.476324E+06   0.476314E+06   0.483603E+06  -0.602104E+00   0.474989E+06   0.474989E+06   0.366018E+01
   0.170010E-03   0.476312E+06   0.476309E+06   0.633443E+06   0.633334E+06   0.476446E+06   0.476321E+06   0.476312E+06   0.483599E+06  -0.602099E+00   0.474986E+06   0.474986E+06   0.378413E+01
   0.175770E-03   0.476309E+06   0.476306E+06   0.633327E+06   0.633210E+06   0.476442E+06   0.476318E+06   0.476309E+06   0.483595E+06  -0.602093E+00   0.474983E+06   0.474983E+06   0.391229E+01
   0.181725E-03   0.476306E+06   0.476303E+06   0.633202E+06   0.633077E+06   0.476438E+06   0.476315E+06   0.476305E+06   0.483590E+06  -0.602087E+00   0.474980E+06   0.474980E+06   0.404478E+01
   0.187881E-03   0.476303E+06   0.476299E+06   0.633068E+06   0.632935E+06   0.476433E+06   0.476312E+06   0.476302E+06   0.483585E+06  -0.602080E+00   0.474977E+06   0.474976E+06   0.418175E+01
   0.194246E-03   0.476299E+06   0.476295E+06   0.632926E+06   0.632784E+06   0.476428E+06   0.476308E+06   0.476298E+06   0.483580E+06  -0.602073E+00   0.474973E+06   0.474973E+06   0.432336E+01
   0.200827E-03   0.476295E+06   0.476291E+06   0.632774E+06   0.632622E+06   0.476423E+06   0.476304E+06   0.476295E+06   0.483574E+06  -0.602065E+00   0.474969E+06   0.474969E+06   0.446976E+01
   0.207631E-03   0.476291E+06   0.476287E+06   0.632611E+06   0.632448E+06   0.476417E+06   0.476300E+06   0.476290E+06   0.483568E+06  -0.602057E+00   0.474965E+06   0.474964E+06   0.462112E+01
   0.214665E-03   0.476287E+06   0.476282E+06   0.632437E+06   0.632263E+06   0.476411E+06   0.476295E+06   0.476286E+06   0.483561E+06  -0.602049E+00   0.474961E+06   0.474960E+06   0.477759E+01
   0.221938E-03   0.476282E+06   0.476277E+06   0.632251E+06   0.632066E+06   0.476405E+06   0.476290E+06   0.476281E+06   0.483554E+06  -0.602039E+00   0.474956E+06   0.474955E+06   0.493935E+01
   0.229457E-03   0.476277E+06   0.476272E+06   0.632053E+06   0.631854E+06   0.476398E+06   0.476285E+06   0.476276E+06   0.483546E+06  -0.602029E+00   0.474951E+06   0.474950E+06   0.510659E+01
   0.237230E-03   0.476272E+06   0.476266E+06   0.631840E+06   0.631628E+06   0.476390E+06   0.476280E+06   0.476271E+06   0.483538E+06  -0.602019E+00   0.474946E+06   0.474945E+06   0.527948E+01
   0.245267E-03   0.476266E+06   0.476260E+06   0.631614E+06   0.631387E+06   0.476383E+06   0.476274E+06   0.476265E+06   0.483530E+06  -0.602007E+00   0.474940E+06   0.474939E+06   0.545821E+01
   0.253577E-03   0.476260E+06   0.476253E+06   0.631371E+06   0.631129E+06   0.476374E+06   0.476267E+06   0.476259E+06   0.483521E+06  -0.601995E+00   0.474934E+06   0.474933E+06   0.564299E+01
