#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.258095E-03   0.177622E+08   0.177619E+08   0.172537E+08   0.170834E+08   0.000000E+00   0.177622E+08   0.177622E+08   0.177667E+08  -0.473262E+00   0.940533E+07   0.940524E+07   0.112979E+03
   0.266842E-03   0.177614E+08   0.177610E+08   0.168758E+08   0.166971E+08   0.000000E+00   0.177613E+08   0.177613E+08   0.177657E+08  -0.473233E+00   0.940486E+07   0.940477E+07   0.116165E+03
   0.275885E-03   0.177604E+08   0.177601E+08   0.164804E+08   0.162931E+08   0.000000E+00   0.177604E+08   0.177604E+08   0.177647E+08  -0.473203E+00   0.940436E+07   0.940426E+07   0.119398E+03
   0.285235E-03   0.177594E+08   0.177591E+08   0.160674E+08   0.158713E+08   0.000000E+00   0.177594E+08   0.177594E+08   0.177636E+08  -0.473171E+00   0.940383E+07   0.940372E+07   0.122673E+03
   0.294902E-03   0.177584E+08   0.177580E+08   0.156366E+08   0.154317E+08   0.000000E+00   0.177583E+08   0.177583E+08   0.177624E+08  -0.473137E+00   0.940326E+07   0.940315E+07   0.125987E+03
   0.304896E-03   0.177573E+08   0.177568E+08   0.151882E+08   0.149743E+08   0.000000E+00   0.177572E+08   0.177572E+08   0.177611E+08  -0.473101E+00   0.940265E+07   0.940253E+07   0.129333E+03
   0.315229E-03   0.177561E+08   0.177556E+08   0.147222E+08   0.144995E+08   0.000000E+00   0.177560E+08   0.177560E+08   0.177598E+08  -0.473062E+00   0.940201E+07   0.940188E+07   0.132706E+03
   0.325912E-03   0.177548E+08   0.177543E+08   0.142390E+08   0.140075E+08   0.000000E+00   0.177547E+08   0.177547E+08   0.177584E+08  -0.473021E+00   0.940132E+07   0.940119E+07   0.136101E+03
   0.336957E-03   0.177534E+08   0.177529E+08   0.137392E+08   0.134989E+08   0.000000E+00   0.177534E+08   0.177534E+08   0.177569E+08  -0.472978E+00   0.940059E+07   0.940044E+07   0.139510E+03
   0.348377E-03   0.177520E+08   0.177515E+08   0.132232E+08   0.129745E+08   0.000000E+00   0.177519E+08   0.177519E+08   0.177553E+08  -0.472932E+00   0.939981E+07   0.939966E+07   0.142925E+03
   0.360184E-03   0.177504E+08   0.177499E+08   0.126921E+08   0.124353E+08   0.000000E+00   0.177504E+08   0.177504E+08   0.177536E+08  -0.472883E+00   0.939898E+07   0.939882E+07   0.146338E+03
   0.372390E-03   0.177488E+08   0.177482E+08   0.121469E+08   0.118824E+08   0.000000E+00   0.177487E+08   0.177487E+08   0.177518E+08  -0.472831E+00   0.939809E+07   0.939793E+07   0.149697E+03
   0.385011E-03   0.177471E+08   0.177464E+08   0.115889E+08   0.113172E+08   0.000000E+00   0.177470E+08   0.177470E+08   0.177500E+08  -0.472777E+00   0.939715E+07   0.939698E+07   0.153078E+03
   0.398059E-03   0.177452E+08   0.177445E+08   0.110197E+08   0.107414E+08   0.000000E+00   0.177451E+08   0.177451E+08   0.177479E+08  -0.472719E+00   0.939615E+07   0.939596E+07   0.156428E+03
   0.411549E-03   0.177432E+08   0.177425E+08   0.104411E+08   0.101570E+08   0.000000E+00   0.177431E+08   0.177431E+08   0.177458E+08  -0.472657E+00   0.939509E+07   0.939489E+07   0.159734E+03
   0.425497E-03   0.177411E+08   0.177404E+08   0.985516E+07   0.956624E+07   0.000000E+00   0.177410E+08   0.177410E+08   0.177436E+08  -0.472592E+00   0.939396E+07   0.939375E+07   0.162986E+03
   0.439917E-03   0.177389E+08   0.177381E+08   0.926437E+07   0.897162E+07   0.000000E+00   0.177388E+08   0.177388E+08   0.177412E+08  -0.472524E+00   0.939276E+07   0.939254E+07   0.166169E+03
   0.454826E-03   0.177365E+08   0.177357E+08   0.867132E+07   0.837594E+07   0.000000E+00   0.177364E+08   0.177364E+08   0.177386E+08  -0.472451E+00   0.939148E+07   0.939125E+07   0.169270E+03
   0.470240E-03   0.177340E+08   0.177331E+08   0.807894E+07   0.778226E+07   0.000000E+00   0.177339E+08   0.177339E+08   0.177360E+08  -0.472374E+00   0.939012E+07   0.938988E+07   0.172275E+03
   0.486176E-03   0.177314E+08   0.177304E+08   0.749040E+07   0.719390E+07   0.000000E+00   0.177312E+08   0.177312E+08   0.177331E+08  -0.472293E+00   0.938869E+07   0.938843E+07   0.175170E+03
   0.502653E-03   0.177285E+08   0.177275E+08   0.690908E+07   0.661440E+07   0.000000E+00   0.177284E+08   0.177284E+08   0.177302E+08  -0.472208E+00   0.938716E+07   0.938689E+07   0.177938E+03
   0.519688E-03   0.177255E+08   0.177245E+08   0.633858E+07   0.604745E+07   0.000000E+00   0.177254E+08   0.177254E+08   0.177270E+08  -0.472118E+00   0.938554E+07   0.938526E+07   0.180565E+03
   0.537300E-03   0.177224E+08   0.177212E+08   0.578260E+07   0.549688E+07   0.000000E+00   0.177222E+08   0.177222E+08   0.177237E+08  -0.472023E+00   0.938382E+07   0.938353E+07   0.183034E+03
   0.555510E-03   0.177190E+08   0.177178E+08   0.524493E+07   0.496658E+07   0.000000E+00   0.177188E+08   0.177188E+08   0.177201E+08  -0.471924E+00   0.938201E+07   0.938170E+07   0.185330E+03
   0.574336E-03   0.177154E+08   0.177142E+08   0.472936E+07   0.446039E+07   0.000000E+00   0.177152E+08   0.177152E+08   0.177164E+08  -0.471819E+00   0.938008E+07   0.937976E+07   0.187436E+03
   0.593801E-03   0.177116E+08   0.177103E+08   0.423957E+07   0.398202E+07   0.000000E+00   0.177114E+08   0.177114E+08   0.177125E+08  -0.471708E+00   0.937804E+07   0.937770E+07   0.189338E+03
   0.613925E-03   0.177076E+08   0.177062E+08   0.377905E+07   0.353496E+07   0.000000E+00   0.177074E+08   0.177074E+08   0.177084E+08  -0.471592E+00   0.937588E+07   0.937553E+07   0.191020E+03
   0.634731E-03   0.177034E+08   0.177019E+08   0.335097E+07   0.312230E+07   0.000000E+00   0.177032E+08   0.177032E+08   0.177040E+08  -0.471470E+00   0.937360E+07   0.937323E+07   0.192468E+03
   0.656242E-03   0.176989E+08   0.176974E+08   0.295808E+07   0.274668E+07   0.000000E+00   0.176987E+08   0.176987E+08   0.176994E+08  -0.471341E+00   0.937119E+07   0.937081E+07   0.193669E+03
   0.678482E-03   0.176942E+08   0.176926E+08   0.260253E+07   0.241007E+07   0.000000E+00   0.176939E+08   0.176939E+08   0.176946E+08  -0.471206E+00   0.936864E+07   0.936824E+07   0.194612E+03
   0.701476E-03   0.176892E+08   0.176875E+08   0.228581E+07   0.211370E+07   0.000000E+00   0.176889E+08   0.176889E+08   0.176895E+08  -0.471065E+00   0.936594E+07   0.936554E+07   0.195284E+03
   0.725249E-03   0.176839E+08   0.176821E+08   0.200858E+07   0.185793E+07   0.000000E+00   0.176836E+08   0.176836E+08   0.176841E+08  -0.470917E+00   0.936310E+07   0.936268E+07   0.195679E+03
   0.749828E-03   0.176783E+08   0.176765E+08   0.177059E+07   0.164213E+07   0.000000E+00   0.176780E+08   0.176780E+08   0.176785E+08  -0.470761E+00   0.936011E+07   0.935967E+07   0.195787E+03
   0.775240E-03   0.176725E+08   0.176705E+08   0.157062E+07   0.146464E+07   0.000000E+00   0.176722E+08   0.176722E+08   0.176726E+08  -0.470597E+00   0.935695E+07   0.935649E+07   0.195606E+03
   0.801513E-03   0.176663E+08   0.176643E+08   0.140643E+07   0.132271E+07   0.000000E+00   0.176660E+08   0.176660E+08   0.176663E+08  -0.470426E+00   0.935362E+07   0.935315E+07   0.195130E+03
   0.828677E-03   0.176597E+08   0.176576E+08   0.127477E+07   0.121258E+07   0.000000E+00   0.176594E+08   0.176594E+08   0.176597E+08  -0.470246E+00   0.935011E+07   0.934963E+07   0.194361E+03
   0.856761E-03   0.176529E+08   0.176507E+08   0.117149E+07   0.112955E+07   0.000000E+00   0.176525E+08   0.176525E+08   0.176528E+08  -0.470058E+00   0.934642E+07   0.934593E+07   0.193299E+03
   0.885796E-03   0.176456E+08   0.176434E+08   0.109165E+07   0.106814E+07   0.000000E+00   0.176453E+08   0.176453E+08   0.176456E+08  -0.469860E+00   0.934254E+07   0.934203E+07   0.191947E+03
   0.915816E-03   0.176380E+08   0.176357E+08   0.102978E+07   0.102237E+07   0.000000E+00   0.176376E+08   0.176376E+08   0.176379E+08  -0.469653E+00   0.933846E+07   0.933794E+07   0.190311E+03
   0.946854E-03   0.176300E+08   0.176276E+08   0.980107E+06   0.986027E+06   0.000000E+00   0.176296E+08   0.176296E+08   0.176299E+08  -0.469436E+00   0.933417E+07   0.933363E+07   0.188399E+03
   0.978943E-03   0.176215E+08   0.176191E+08   0.936947E+06   0.953107E+06   0.000000E+00   0.176212E+08   0.176212E+08   0.176214E+08  -0.469208E+00   0.932966E+07   0.932911E+07   0.186219E+03
   0.101212E-02   0.176127E+08   0.176101E+08   0.895074E+06   0.918179E+06   0.000000E+00   0.176123E+08   0.176123E+08   0.176125E+08  -0.468969E+00   0.932492E+07   0.932436E+07   0.183781E+03
   0.104642E-02   0.176034E+08   0.176007E+08   0.850114E+06   0.876830E+06   0.000000E+00   0.176030E+08   0.176030E+08   0.176032E+08  -0.468718E+00   0.931995E+07   0.931938E+07   0.181096E+03
   0.108188E-02   0.175936E+08   0.175909E+08   0.798907E+06   0.826046E+06   0.000000E+00   0.175932E+08   0.175932E+08   0.175934E+08  -0.468455E+00   0.931473E+07   0.931415E+07   0.178175E+03
   0.111855E-02   0.175833E+08   0.175805E+08   0.739804E+06   0.764505E+06   0.000000E+00   0.175829E+08   0.175829E+08   0.175831E+08  -0.468179E+00   0.930925E+07   0.930867E+07   0.175032E+03
   0.115646E-02   0.175726E+08   0.175697E+08   0.672825E+06   0.692730E+06   0.000000E+00   0.175721E+08   0.175721E+08   0.175723E+08  -0.467890E+00   0.930351E+07   0.930292E+07   0.171678E+03
   0.119565E-02   0.175612E+08   0.175583E+08   0.599650E+06   0.613056E+06   0.000000E+00   0.175608E+08   0.175608E+08   0.175610E+08  -0.467587E+00   0.929749E+07   0.929689E+07   0.168127E+03
   0.123617E-02   0.175494E+08   0.175464E+08   0.523412E+06   0.529365E+06   0.000000E+00   0.175489E+08   0.175489E+08   0.175491E+08  -0.467269E+00   0.929118E+07   0.929057E+07   0.164391E+03
   0.127806E-02   0.175369E+08   0.175339E+08   0.448261E+06   0.446596E+06   0.000000E+00   0.175365E+08   0.175365E+08   0.175366E+08  -0.466936E+00   0.928456E+07   0.928395E+07   0.160486E+03
   0.132138E-02   0.175239E+08   0.175208E+08   0.378745E+06   0.370048E+06   0.000000E+00   0.175234E+08   0.175234E+08   0.175235E+08  -0.466587E+00   0.927763E+07   0.927701E+07   0.156426E+03
   0.136616E-02   0.175102E+08   0.175071E+08   0.319055E+06   0.304550E+06   0.000000E+00   0.175098E+08   0.175098E+08   0.175098E+08  -0.466221E+00   0.927037E+07   0.926975E+07   0.152228E+03
   0.141246E-02   0.174959E+08   0.174928E+08   0.272252E+06   0.253616E+06   0.000000E+00   0.174954E+08   0.174954E+08   0.174955E+08  -0.465838E+00   0.926277E+07   0.926214E+07   0.147911E+03
   0.146033E-02   0.174809E+08   0.174777E+08   0.239604E+06   0.218743E+06   0.000000E+00   0.174804E+08   0.174804E+08   0.174805E+08  -0.465437E+00   0.925481E+07   0.925418E+07   0.143496E+03
   0.150982E-02   0.174652E+08   0.174620E+08   0.220199E+06   0.199001E+06   0.000000E+00   0.174647E+08   0.174647E+08   0.174648E+08  -0.465018E+00   0.924648E+07   0.924585E+07   0.139006E+03
   0.156099E-02   0.174488E+08   0.174455E+08   0.210965E+06   0.191076E+06   0.000000E+00   0.174483E+08   0.174483E+08   0.174484E+08  -0.464579E+00   0.923776E+07   0.923713E+07   0.134466E+03
   0.161389E-02   0.174316E+08   0.174283E+08   0.207170E+06   0.189830E+06   0.000000E+00   0.174311E+08   0.174311E+08   0.174312E+08  -0.464120E+00   0.922864E+07   0.922801E+07   0.129902E+03
   0.166859E-02   0.174136E+08   0.174103E+08   0.203386E+06   0.189348E+06   0.000000E+00   0.174131E+08   0.174131E+08   0.174132E+08  -0.463641E+00   0.921910E+07   0.921847E+07   0.125342E+03
   0.172513E-02   0.173948E+08   0.173915E+08   0.194755E+06   0.184288E+06   0.000000E+00   0.173943E+08   0.173943E+08   0.173944E+08  -0.463139E+00   0.920913E+07   0.920850E+07   0.120813E+03
   0.178360E-02   0.173752E+08   0.173719E+08   0.178265E+06   0.171241E+06   0.000000E+00   0.173747E+08   0.173747E+08   0.173747E+08  -0.462615E+00   0.919871E+07   0.919809E+07   0.116343E+03
   0.184405E-02   0.173547E+08   0.173513E+08   0.153672E+06   0.149691E+06   0.000000E+00   0.173541E+08   0.173541E+08   0.173542E+08  -0.462068E+00   0.918782E+07   0.918720E+07   0.111954E+03
   0.190654E-02   0.173332E+08   0.173299E+08   0.123708E+06   0.122214E+06   0.000000E+00   0.173327E+08   0.173327E+08   0.173327E+08  -0.461496E+00   0.917645E+07   0.917583E+07   0.107671E+03
   0.197115E-02   0.173108E+08   0.173075E+08   0.933536E+05   0.937104E+05   0.000000E+00   0.173103E+08   0.173103E+08   0.173103E+08  -0.460898E+00   0.916457E+07   0.916396E+07   0.103512E+03
   0.203796E-02   0.172874E+08   0.172841E+08   0.682578E+05   0.697644E+05   0.000000E+00   0.172869E+08   0.172869E+08   0.172869E+08  -0.460275E+00   0.915218E+07   0.915157E+07   0.994930E+02
   0.210702E-02   0.172630E+08   0.172597E+08   0.527086E+05   0.545854E+05   0.000000E+00   0.172625E+08   0.172625E+08   0.172625E+08  -0.459624E+00   0.913924E+07   0.913864E+07   0.956299E+02
   0.217843E-02   0.172375E+08   0.172342E+08   0.478861E+05   0.492817E+05   0.000000E+00   0.172370E+08   0.172370E+08   0.172370E+08  -0.458945E+00   0.912574E+07   0.912514E+07   0.919349E+02
   0.225226E-02   0.172110E+08   0.172076E+08   0.511772E+05   0.512584E+05   0.000000E+00   0.172104E+08   0.172104E+08   0.172104E+08  -0.458237E+00   0.911166E+07   0.911107E+07   0.884183E+02
   0.232859E-02   0.171832E+08   0.171799E+08   0.570663E+05   0.552099E+05   0.000000E+00   0.171827E+08   0.171827E+08   0.171827E+08  -0.457499E+00   0.909699E+07   0.909639E+07   0.850875E+02
   0.240751E-02   0.171544E+08   0.171510E+08   0.594709E+05   0.555056E+05   0.000000E+00   0.171538E+08   0.171538E+08   0.171539E+08  -0.456730E+00   0.908169E+07   0.908110E+07   0.819462E+02
   0.248910E-02   0.171243E+08   0.171209E+08   0.546093E+05   0.489779E+05   0.000000E+00   0.171238E+08   0.171238E+08   0.171238E+08  -0.455928E+00   0.906574E+07   0.906516E+07   0.789933E+02
   0.257345E-02   0.170929E+08   0.170895E+08   0.429564E+05   0.366528E+05   0.000000E+00   0.170924E+08   0.170924E+08   0.170924E+08  -0.455093E+00   0.904914E+07   0.904855E+07   0.762221E+02
   0.266067E-02   0.170603E+08   0.170568E+08   0.290158E+05   0.232315E+05   0.000000E+00   0.170598E+08   0.170598E+08   0.170598E+08  -0.454223E+00   0.903185E+07   0.903126E+07   0.736207E+02
   0.275084E-02   0.170263E+08   0.170228E+08   0.186785E+05   0.142692E+05   0.000000E+00   0.170258E+08   0.170258E+08   0.170258E+08  -0.453318E+00   0.901384E+07   0.901326E+07   0.711730E+02
   0.284407E-02   0.169909E+08   0.169874E+08   0.154835E+05   0.125368E+05   0.000000E+00   0.169904E+08   0.169904E+08   0.169904E+08  -0.452376E+00   0.899511E+07   0.899453E+07   0.688606E+02
   0.294045E-02   0.169542E+08   0.169506E+08   0.181781E+05   0.159961E+05   0.000000E+00   0.169536E+08   0.169536E+08   0.169536E+08  -0.451396E+00   0.897563E+07   0.897504E+07   0.666642E+02
   0.304010E-02   0.169159E+08   0.169122E+08   0.215653E+05   0.191645E+05   0.000000E+00   0.169153E+08   0.169153E+08   0.169153E+08  -0.450377E+00   0.895536E+07   0.895478E+07   0.645646E+02
   0.314313E-02   0.168761E+08   0.168724E+08   0.204645E+05   0.173200E+05   0.000000E+00   0.168756E+08   0.168756E+08   0.168756E+08  -0.449318E+00   0.893430E+07   0.893371E+07   0.625430E+02
   0.324966E-02   0.168348E+08   0.168310E+08   0.139355E+05   0.104316E+05   0.000000E+00   0.168342E+08   0.168342E+08   0.168342E+08  -0.448217E+00   0.891241E+07   0.891182E+07   0.605810E+02
   0.335979E-02   0.167919E+08   0.167880E+08   0.605208E+04   0.323628E+04   0.000000E+00   0.167913E+08   0.167913E+08   0.167913E+08  -0.447073E+00   0.888967E+07   0.888908E+07   0.586619E+02
   0.347365E-02   0.167473E+08   0.167433E+08   0.201639E+04   0.807175E+03   0.000000E+00   0.167467E+08   0.167467E+08   0.167467E+08  -0.445886E+00   0.886606E+07   0.886547E+07   0.567727E+02
   0.359137E-02   0.167010E+08   0.166970E+08   0.291191E+04   0.343758E+04   0.000000E+00   0.167004E+08   0.167004E+08   0.167004E+08  -0.444653E+00   0.884155E+07   0.884096E+07   0.549058E+02
   0.371309E-02   0.166530E+08   0.166489E+08   0.458582E+04   0.624424E+04   0.000000E+00   0.166524E+08   0.166524E+08   0.166524E+08  -0.443374E+00   0.881611E+07   0.881552E+07   0.530596E+02
   0.383892E-02   0.166032E+08   0.165990E+08   0.253833E+04   0.460920E+04   0.000000E+00   0.166025E+08   0.166025E+08   0.166025E+08  -0.442047E+00   0.878973E+07   0.878914E+07   0.512376E+02
   0.396903E-02   0.165515E+08   0.165472E+08  -0.232787E+04  -0.311688E+03   0.000000E+00   0.165509E+08   0.165509E+08   0.165509E+08  -0.440671E+00   0.876237E+07   0.876178E+07   0.494465E+02
   0.410354E-02   0.164980E+08   0.164936E+08  -0.454090E+04  -0.305473E+04   0.000000E+00   0.164973E+08   0.164973E+08   0.164973E+08  -0.439245E+00   0.873401E+07   0.873342E+07   0.476950E+02
   0.424261E-02   0.164425E+08   0.164380E+08  -0.144839E+04  -0.120744E+04   0.000000E+00   0.164418E+08   0.164418E+08   0.164418E+08  -0.437767E+00   0.870462E+07   0.870404E+07   0.459933E+02
   0.438639E-02   0.163850E+08   0.163804E+08   0.255311E+04   0.150744E+04   0.000000E+00   0.163843E+08   0.163843E+08   0.163843E+08  -0.436237E+00   0.867418E+07   0.867360E+07   0.443527E+02
   0.453505E-02   0.163255E+08   0.163208E+08   0.205232E+04   0.560077E+04   0.000000E+00   0.163248E+08   0.163248E+08   0.163248E+08  -0.434651E+00   0.864266E+07   0.864208E+07   0.427821E+02
   0.468874E-02   0.162639E+08   0.162591E+08  -0.109112E+04   0.115762E+05   0.000000E+00   0.162631E+08   0.162631E+08   0.162631E+08  -0.433010E+00   0.861003E+07   0.860945E+07   0.412858E+02
   0.484764E-02   0.162001E+08   0.161952E+08  -0.899522E+03  -0.163264E+05   0.000000E+00   0.161994E+08   0.161994E+08   0.161994E+08  -0.431312E+00   0.857627E+07   0.857569E+07   0.398629E+02
   0.501193E-02   0.161342E+08   0.161291E+08   0.206029E+04  -0.152114E+05   0.000000E+00   0.161334E+08   0.161334E+08   0.161334E+08  -0.429556E+00   0.854134E+07   0.854076E+07   0.385093E+02
   0.518179E-02   0.160660E+08   0.160608E+08   0.147040E+04  -0.141702E+05   0.000000E+00   0.160652E+08   0.160652E+08   0.160652E+08  -0.427739E+00   0.850523E+07   0.850465E+07   0.372176E+02
   0.535740E-02   0.159955E+08   0.159901E+08  -0.241604E+04  -0.131983E+05   0.000000E+00   0.159947E+08   0.159947E+08   0.159947E+08  -0.425862E+00   0.846789E+07   0.846731E+07   0.359778E+02
   0.553896E-02   0.159226E+08   0.159171E+08  -0.280185E+04  -0.122909E+05   0.000000E+00   0.159218E+08   0.159218E+08   0.159218E+08  -0.423921E+00   0.842931E+07   0.842874E+07   0.347782E+02
   0.572668E-02   0.158474E+08   0.158417E+08  -0.204905E+03  -0.114439E+05   0.000000E+00   0.158465E+08   0.158465E+08   0.158465E+08  -0.421917E+00   0.838946E+07   0.838888E+07   0.336103E+02
   0.592076E-02   0.157697E+08   0.157638E+08  -0.797158E+03  -0.106534E+05   0.000000E+00   0.157688E+08   0.157688E+08   0.157688E+08  -0.419848E+00   0.834831E+07   0.834773E+07   0.324694E+02
   0.612142E-02   0.156895E+08   0.156834E+08  -0.225906E+04  -0.991572E+04   0.000000E+00   0.156886E+08   0.156886E+08   0.156886E+08  -0.417711E+00   0.830583E+07   0.830525E+07   0.313543E+02
   0.632887E-02   0.156067E+08   0.156004E+08  -0.739108E+03  -0.922734E+04   0.000000E+00   0.156058E+08   0.156058E+08   0.156058E+08  -0.415507E+00   0.826199E+07   0.826142E+07   0.302676E+02
   0.654336E-02   0.155214E+08   0.155148E+08  -0.137827E+04  -0.858506E+04   0.000000E+00   0.155203E+08   0.155203E+08   0.155203E+08  -0.413232E+00   0.821677E+07   0.821620E+07   0.292155E+02
   0.676512E-02   0.154333E+08   0.154265E+08  -0.373366E+04  -0.798585E+04   0.000000E+00   0.154323E+08   0.154323E+08   0.154323E+08  -0.410887E+00   0.817013E+07   0.816956E+07   0.282040E+02
   0.699439E-02   0.153425E+08   0.153355E+08  -0.198720E+04  -0.742692E+04   0.000000E+00   0.153414E+08   0.153414E+08   0.153414E+08  -0.408469E+00   0.812206E+07   0.812148E+07   0.272361E+02
   0.723143E-02   0.152490E+08   0.152417E+08  -0.121128E+04  -0.690560E+04   0.000000E+00   0.152478E+08   0.152478E+08   0.152478E+08  -0.405977E+00   0.807250E+07   0.807194E+07   0.263123E+02
   0.747650E-02   0.151526E+08   0.151450E+08  -0.274354E+04  -0.641944E+04   0.000000E+00   0.151514E+08   0.151514E+08   0.151514E+08  -0.403410E+00   0.802146E+07   0.802089E+07   0.254291E+02
   0.772988E-02   0.150533E+08   0.150454E+08  -0.197802E+04  -0.596611E+04   0.000000E+00   0.150521E+08   0.150521E+08   0.150521E+08  -0.400765E+00   0.796888E+07   0.796831E+07   0.245796E+02
   0.799185E-02   0.149511E+08   0.149429E+08  -0.220803E+04  -0.554347E+04   0.000000E+00   0.149499E+08   0.149499E+08   0.149499E+08  -0.398043E+00   0.791474E+07   0.791417E+07   0.237583E+02
   0.826270E-02   0.148459E+08   0.148373E+08  -0.232891E+04  -0.514949E+04   0.000000E+00   0.148446E+08   0.148446E+08   0.148446E+08  -0.395240E+00   0.785901E+07   0.785844E+07   0.229652E+02
   0.854272E-02   0.147377E+08   0.147287E+08  -0.189018E+04  -0.478227E+04   0.000000E+00   0.147363E+08   0.147363E+08   0.147363E+08  -0.392356E+00   0.780167E+07   0.780110E+07   0.221913E+02
   0.883224E-02   0.146263E+08   0.146170E+08  -0.219274E+04  -0.444006E+04   0.000000E+00   0.146249E+08   0.146249E+08   0.146249E+08  -0.389390E+00   0.774268E+07   0.774212E+07   0.214437E+02
   0.913157E-02   0.145118E+08   0.145020E+08  -0.955875E+03  -0.412120E+04   0.000000E+00   0.145103E+08   0.145103E+08   0.145103E+08  -0.386339E+00   0.768202E+07   0.768146E+07   0.207253E+02
   0.944104E-02   0.143941E+08   0.143839E+08  -0.250921E+04  -0.382415E+04   0.000000E+00   0.143925E+08   0.143925E+08   0.143925E+08  -0.383203E+00   0.761966E+07   0.761909E+07   0.200380E+02
   0.976100E-02   0.142730E+08   0.142624E+08  -0.139232E+04  -0.354745E+04   0.000000E+00   0.142714E+08   0.142714E+08   0.142714E+08  -0.379979E+00   0.755555E+07   0.755499E+07   0.193797E+02
   0.100918E-01   0.141487E+08   0.141376E+08  -0.189681E+04  -0.328977E+04   0.000000E+00   0.141470E+08   0.141470E+08   0.141470E+08  -0.376666E+00   0.748969E+07   0.748912E+07   0.187471E+02
   0.104338E-01   0.140210E+08   0.140093E+08  -0.136002E+04  -0.304983E+04   0.000000E+00   0.140192E+08   0.140192E+08   0.140192E+08  -0.373264E+00   0.742203E+07   0.742147E+07   0.181365E+02
   0.107874E-01   0.138898E+08   0.138776E+08  -0.163288E+04  -0.282645E+04   0.000000E+00   0.138880E+08   0.138880E+08   0.138880E+08  -0.369770E+00   0.735255E+07   0.735199E+07   0.175479E+02
   0.111530E-01   0.137552E+08   0.137424E+08  -0.111086E+04  -0.261854E+04   0.000000E+00   0.137532E+08   0.137532E+08   0.137532E+08  -0.366182E+00   0.728123E+07   0.728066E+07   0.169788E+02
   0.115310E-01   0.136170E+08   0.136037E+08  -0.160294E+04  -0.242506E+04   0.000000E+00   0.136150E+08   0.136150E+08   0.136150E+08  -0.362501E+00   0.720802E+07   0.720745E+07   0.164324E+02
   0.119218E-01   0.134752E+08   0.134612E+08  -0.113978E+04  -0.224504E+04   0.000000E+00   0.134731E+08   0.134731E+08   0.134731E+08  -0.358723E+00   0.713291E+07   0.713234E+07   0.159087E+02
   0.123258E-01   0.133298E+08   0.133152E+08  -0.123608E+04  -0.207759E+04   0.000000E+00   0.133276E+08   0.133276E+08   0.133276E+08  -0.354849E+00   0.705587E+07   0.705530E+07   0.154058E+02
   0.127435E-01   0.131807E+08   0.131654E+08  -0.136554E+04  -0.192186E+04   0.000000E+00   0.131784E+08   0.131784E+08   0.131784E+08  -0.350876E+00   0.697688E+07   0.697631E+07   0.149214E+02
   0.131754E-01   0.130279E+08   0.130118E+08  -0.103546E+04  -0.177706E+04   0.000000E+00   0.130254E+08   0.130254E+08   0.130254E+08  -0.346804E+00   0.689590E+07   0.689533E+07   0.144549E+02
   0.136219E-01   0.128713E+08   0.128544E+08  -0.959884E+03  -0.164247E+04   0.000000E+00   0.128687E+08   0.128687E+08   0.128687E+08  -0.342631E+00   0.681293E+07   0.681236E+07   0.140051E+02
   0.140836E-01   0.127109E+08   0.126932E+08  -0.108098E+04  -0.151739E+04   0.000000E+00   0.127081E+08   0.127081E+08   0.127081E+08  -0.338356E+00   0.672794E+07   0.672736E+07   0.135729E+02
   0.145609E-01   0.125466E+08   0.125281E+08  -0.884622E+03  -0.140118E+04   0.000000E+00   0.125438E+08   0.125438E+08   0.125438E+08  -0.333980E+00   0.664091E+07   0.664034E+07   0.131574E+02
   0.150543E-01   0.123785E+08   0.123591E+08  -0.776116E+03  -0.129325E+04   0.000000E+00   0.123755E+08   0.123755E+08   0.123755E+08  -0.329500E+00   0.655183E+07   0.655126E+07   0.127570E+02
   0.155645E-01   0.122065E+08   0.121862E+08  -0.795186E+03  -0.119303E+04   0.000000E+00   0.122033E+08   0.122033E+08   0.122033E+08  -0.324916E+00   0.646070E+07   0.646012E+07   0.123709E+02
   0.160920E-01   0.120306E+08   0.120094E+08  -0.878363E+03  -0.110000E+04   0.000000E+00   0.120273E+08   0.120273E+08   0.120273E+08  -0.320229E+00   0.636750E+07   0.636692E+07   0.119983E+02
   0.166374E-01   0.118508E+08   0.118286E+08  -0.614442E+03  -0.101367E+04   0.000000E+00   0.118474E+08   0.118474E+08   0.118474E+08  -0.315438E+00   0.627223E+07   0.627165E+07   0.116389E+02
   0.172012E-01   0.116671E+08   0.116440E+08  -0.676765E+03  -0.933592E+03   0.000000E+00   0.116635E+08   0.116635E+08   0.116635E+08  -0.310544E+00   0.617491E+07   0.617433E+07   0.112918E+02
   0.177842E-01   0.114796E+08   0.114554E+08  -0.499448E+03  -0.859338E+03   0.000000E+00   0.114759E+08   0.114759E+08   0.114759E+08  -0.305547E+00   0.607555E+07   0.607497E+07   0.109560E+02
   0.183869E-01   0.112882E+08   0.112630E+08  -0.480767E+03  -0.790511E+03   0.000000E+00   0.112843E+08   0.112843E+08   0.112843E+08  -0.300448E+00   0.597417E+07   0.597358E+07   0.106305E+02
   0.190100E-01   0.110931E+08   0.110668E+08  -0.574522E+03  -0.726740E+03   0.000000E+00   0.110891E+08   0.110891E+08   0.110891E+08  -0.295249E+00   0.587079E+07   0.587020E+07   0.103149E+02
