#           k/h    P           
    0.25915E+00    0.98522E+03
    0.26439E+00    0.94717E+03
    0.26973E+00    0.90622E+03
    0.27518E+00    0.86429E+03
    0.28074E+00    0.82373E+03
    0.28641E+00    0.78655E+03
    0.29219E+00    0.75389E+03
    0.29810E+00    0.72578E+03
    0.30412E+00    0.70124E+03
    0.31026E+00    0.67865E+03
    0.31653E+00    0.65627E+03
    0.32292E+00    0.63278E+03
    0.32945E+00    0.60772E+03
    0.33610E+00    0.58159E+03
    0.34289E+00    0.55555E+03
    0.34982E+00    0.53088E+03
    0.35689E+00    0.50849E+03
    0.36409E+00    0.48854E+03
    0.37145E+00    0.47049E+03
    0.37895E+00    0.45331E+03
    0.38661E+00    0.43612E+03
    0.39442E+00    0.41852E+03
    0.40239E+00    0.40069E+03
    0.41052E+00    0.38325E+03
    0.41881E+00    0.36680E+03
    0.42727E+00    0.35163E+03
    0.43590E+00    0.33761E+03
    0.44471E+00    0.32432E+03
    0.45369E+00    0.31129E+03
    0.46286E+00    0.29833E+03
    0.47221E+00    0.28555E+03
    0.48174E+00    0.27327E+03
    0.49148E+00    0.26172E+03
    0.50141E+00    0.25088E+03
    0.51153E+00    0.24055E+03
    0.52187E+00    0.23051E+03
    0.53241E+00    0.22071E+03
    0.54317E+00    0.21122E+03
    0.55414E+00    0.20215E+03
    0.56533E+00    0.19355E+03
    0.57675E+00    0.18531E+03
    0.58840E+00    0.17739E+03
    0.60029E+00    0.16979E+03
    0.61242E+00    0.16249E+03
    0.62479E+00    0.15548E+03
    0.63741E+00    0.14876E+03
    0.65029E+00    0.14231E+03
    0.66342E+00    0.13612E+03
    0.67683E+00    0.13019E+03
    0.69050E+00    0.12451E+03
    0.70445E+00    0.11906E+03
    0.71868E+00    0.11385E+03
    0.73320E+00    0.10885E+03
    0.74801E+00    0.10406E+03
    0.76312E+00    0.99471E+02
    0.77854E+00    0.95077E+02
    0.79426E+00    0.90868E+02
    0.81031E+00    0.86838E+02
    0.82668E+00    0.82978E+02
    0.84338E+00    0.79282E+02
    0.86041E+00    0.75744E+02
    0.87780E+00    0.72358E+02
    0.89553E+00    0.69116E+02
    0.91362E+00    0.66013E+02
    0.93208E+00    0.63045E+02
    0.95091E+00    0.60204E+02
    0.97011E+00    0.57487E+02
    0.98971E+00    0.54888E+02
    0.10097E+01    0.52401E+02
    0.10301E+01    0.50024E+02
    0.10509E+01    0.47750E+02
    0.10721E+01    0.45576E+02
    0.10938E+01    0.43498E+02
    0.11159E+01    0.41511E+02
    0.11384E+01    0.39612E+02
    0.11614E+01    0.37796E+02
    0.11849E+01    0.36061E+02
    0.12088E+01    0.34403E+02
    0.12333E+01    0.32819E+02
    0.12582E+01    0.31305E+02
    0.12836E+01    0.29858E+02
    0.13095E+01    0.28477E+02
    0.13360E+01    0.27157E+02
    0.13630E+01    0.25897E+02
    0.13905E+01    0.24693E+02
    0.14186E+01    0.23543E+02
    0.14472E+01    0.22446E+02
    0.14765E+01    0.21398E+02
    0.15063E+01    0.20397E+02
    0.15367E+01    0.19442E+02
    0.15678E+01    0.18531E+02
    0.15994E+01    0.17661E+02
    0.16318E+01    0.16830E+02
    0.16647E+01    0.16038E+02
    0.16984E+01    0.15282E+02
    0.17327E+01    0.14561E+02
    0.17677E+01    0.13872E+02
    0.18034E+01    0.13216E+02
    0.18398E+01    0.12590E+02
    0.18770E+01    0.11992E+02
    0.19149E+01    0.11422E+02
    0.19536E+01    0.10879E+02
    0.19930E+01    0.10361E+02
    0.20333E+01    0.98669E+01
    0.20744E+01    0.93958E+01
    0.21163E+01    0.89466E+01
    0.21590E+01    0.85184E+01
    0.22026E+01    0.81102E+01
    0.22471E+01    0.77212E+01
    0.22925E+01    0.73503E+01
    0.23388E+01    0.69969E+01
    0.23861E+01    0.66601E+01
    0.24343E+01    0.63391E+01
    0.24835E+01    0.60333E+01
    0.25336E+01    0.57418E+01
    0.25848E+01    0.54642E+01
    0.26370E+01    0.51997E+01
    0.26903E+01    0.49477E+01
    0.27447E+01    0.47077E+01
    0.28001E+01    0.44791E+01
    0.28567E+01    0.42614E+01
    0.29144E+01    0.40540E+01
    0.29733E+01    0.38565E+01
    0.30333E+01    0.36685E+01
    0.30946E+01    0.34894E+01
    0.31571E+01    0.33189E+01
    0.32209E+01    0.31566E+01
    0.32860E+01    0.30021E+01
    0.33523E+01    0.28549E+01
    0.34201E+01    0.27149E+01
    0.34892E+01    0.25816E+01
    0.35596E+01    0.24547E+01
    0.36316E+01    0.23340E+01
    0.37049E+01    0.22191E+01
    0.37798E+01    0.21097E+01
    0.38561E+01    0.20057E+01
    0.39340E+01    0.19066E+01
    0.40135E+01    0.18124E+01
    0.40946E+01    0.17228E+01
    0.41773E+01    0.16375E+01
    0.42617E+01    0.15564E+01
    0.43478E+01    0.14792E+01
    0.44356E+01    0.14058E+01
    0.45252E+01    0.13360E+01
    0.46166E+01    0.12696E+01
    0.47099E+01    0.12064E+01
    0.48050E+01    0.11463E+01
    0.49021E+01    0.10892E+01
    0.50011E+01    0.10349E+01
    0.51021E+01    0.98320E+00
    0.52052E+01    0.93408E+00
    0.53104E+01    0.88737E+00
    0.54176E+01    0.84297E+00
    0.55271E+01    0.80076E+00
    0.56387E+01    0.76063E+00
    0.57526E+01    0.72248E+00
    0.58689E+01    0.68622E+00
    0.59874E+01    0.65175E+00
    0.61084E+01    0.61899E+00
    0.62318E+01    0.58785E+00
    0.63577E+01    0.55825E+00
    0.64861E+01    0.53013E+00
    0.66171E+01    0.50340E+00
    0.67508E+01    0.47801E+00
    0.68872E+01    0.45387E+00
