#    L    TT             EE             BB             TE             PP             TP             EP          
   184    0.46762E+04    0.62911E+00    0.00000E+00   -0.19455E+02    0.64115E-07    0.15235E-03   -0.40463E-06
   185    0.46893E+04    0.62298E+00    0.00000E+00   -0.18334E+02    0.63657E-07    0.15098E-03   -0.39755E-06
   186    0.47014E+04    0.61754E+00    0.00000E+00   -0.17187E+02    0.63204E-07    0.14962E-03   -0.39040E-06
   187    0.47134E+04    0.61295E+00    0.00000E+00   -0.16017E+02    0.62754E-07    0.14828E-03   -0.38315E-06
   188    0.47246E+04    0.60919E+00    0.00000E+00   -0.14825E+02    0.62308E-07    0.14695E-03   -0.37576E-06
   189    0.47352E+04    0.60633E+00    0.00000E+00   -0.13611E+02    0.61867E-07    0.14563E-03   -0.36822E-06
   190    0.47455E+04    0.60442E+00    0.00000E+00   -0.12377E+02    0.61428E-07    0.14433E-03   -0.36048E-06
   191    0.47548E+04    0.60350E+00    0.00000E+00   -0.11120E+02    0.60994E-07    0.14304E-03   -0.35253E-06
   192    0.47637E+04    0.60362E+00    0.00000E+00   -0.98434E+01    0.60564E-07    0.14176E-03   -0.34433E-06
   193    0.47718E+04    0.60481E+00    0.00000E+00   -0.85481E+01    0.60137E-07    0.14050E-03   -0.33585E-06
   194    0.47795E+04    0.60714E+00    0.00000E+00   -0.72326E+01    0.59714E-07    0.13925E-03   -0.32706E-06
   195    0.47865E+04    0.61064E+00    0.00000E+00   -0.58994E+01    0.59294E-07    0.13801E-03   -0.31794E-06
   196    0.47928E+04    0.61537E+00    0.00000E+00   -0.45479E+01    0.58879E-07    0.13678E-03   -0.30846E-06
   197    0.47985E+04    0.62139E+00    0.00000E+00   -0.31801E+01    0.58466E-07    0.13557E-03   -0.29858E-06
   198    0.48037E+04    0.62873E+00    0.00000E+00   -0.17954E+01    0.58058E-07    0.13437E-03   -0.28828E-06
   199    0.48082E+04    0.63745E+00    0.00000E+00   -0.39497E+00    0.57653E-07    0.13318E-03   -0.27752E-06
   200    0.48121E+04    0.64757E+00    0.00000E+00    0.10202E+01    0.57251E-07    0.13201E-03   -0.26629E-06
   201    0.48154E+04    0.65918E+00    0.00000E+00    0.24505E+01    0.56853E-07    0.13084E-03   -0.25456E-06
   202    0.48180E+04    0.67227E+00    0.00000E+00    0.38944E+01    0.56458E-07    0.12969E-03   -0.24233E-06
   203    0.48200E+04    0.68689E+00    0.00000E+00    0.53522E+01    0.56066E-07    0.12855E-03   -0.22962E-06
   204    0.48212E+04    0.70305E+00    0.00000E+00    0.68210E+01    0.55678E-07    0.12742E-03   -0.21645E-06
   205    0.48218E+04    0.72078E+00    0.00000E+00    0.83026E+01    0.55294E-07    0.12630E-03   -0.20283E-06
   206    0.48217E+04    0.74010E+00    0.00000E+00    0.97958E+01    0.54912E-07    0.12520E-03   -0.18878E-06
   207    0.48211E+04    0.76102E+00    0.00000E+00    0.11300E+02    0.54534E-07    0.12410E-03   -0.17431E-06
   208    0.48196E+04    0.78358E+00    0.00000E+00    0.12814E+02    0.54159E-07    0.12302E-03   -0.15944E-06
   209    0.48175E+04    0.80780E+00    0.00000E+00    0.14337E+02    0.53788E-07    0.12194E-03   -0.14418E-06
   210    0.48147E+04    0.83370E+00    0.00000E+00    0.15870E+02    0.53419E-07    0.12088E-03   -0.12855E-06
   211    0.48113E+04    0.86131E+00    0.00000E+00    0.17410E+02    0.53054E-07    0.11983E-03   -0.11257E-06
   212    0.48072E+04    0.89065E+00    0.00000E+00    0.18957E+02    0.52692E-07    0.11879E-03   -0.96243E-07
   213    0.48024E+04    0.92174E+00    0.00000E+00    0.20512E+02    0.52333E-07    0.11776E-03   -0.79593E-07
   214    0.47970E+04    0.95457E+00    0.00000E+00    0.22072E+02    0.51977E-07    0.11674E-03   -0.62634E-07
   215    0.47910E+04    0.98931E+00    0.00000E+00    0.23636E+02    0.51624E-07    0.11572E-03   -0.45380E-07
   216    0.47842E+04    0.10258E+01    0.00000E+00    0.25206E+02    0.51274E-07    0.11472E-03   -0.27847E-07
   217    0.47770E+04    0.10641E+01    0.00000E+00    0.26778E+02    0.50927E-07    0.11373E-03   -0.10051E-07
   218    0.47690E+04    0.11042E+01    0.00000E+00    0.28353E+02    0.50583E-07    0.11275E-03    0.79938E-08
   219    0.47605E+04    0.11462E+01    0.00000E+00    0.29932E+02    0.50242E-07    0.11178E-03    0.26271E-07
   220    0.47514E+04    0.11902E+01    0.00000E+00    0.31510E+02    0.49904E-07    0.11081E-03    0.44766E-07
   221    0.47416E+04    0.12360E+01    0.00000E+00    0.33088E+02    0.49569E-07    0.10986E-03    0.63464E-07
   222    0.47313E+04    0.12839E+01    0.00000E+00    0.34666E+02    0.49237E-07    0.10891E-03    0.82348E-07
   223    0.47203E+04    0.13337E+01    0.00000E+00    0.36244E+02    0.48908E-07    0.10798E-03    0.10140E-06
   224    0.47088E+04    0.13854E+01    0.00000E+00    0.37818E+02    0.48581E-07    0.10705E-03    0.12062E-06
   225    0.46967E+04    0.14392E+01    0.00000E+00    0.39390E+02    0.48257E-07    0.10613E-03    0.13997E-06
   226    0.46840E+04    0.14950E+01    0.00000E+00    0.40958E+02    0.47936E-07    0.10522E-03    0.15945E-06
   227    0.46706E+04    0.15528E+01    0.00000E+00    0.42521E+02    0.47618E-07    0.10432E-03    0.17903E-06
   228    0.46568E+04    0.16127E+01    0.00000E+00    0.44079E+02    0.47302E-07    0.10342E-03    0.19872E-06
   229    0.46424E+04    0.16746E+01    0.00000E+00    0.45630E+02    0.46989E-07    0.10254E-03    0.21848E-06
   230    0.46275E+04    0.17386E+01    0.00000E+00    0.47173E+02    0.46679E-07    0.10166E-03    0.23831E-06
