#    L    TT             EE             TE             PP             TP          
   552    0.20032E+04    0.20138E+02    0.16671E+02    0.40563E+06    0.15652E+03
   553    0.19959E+04    0.20434E+02    0.16098E+02    0.40397E+06    0.15685E+03
   554    0.19886E+04    0.20732E+02    0.15487E+02    0.40231E+06    0.15719E+03
   555    0.19814E+04    0.21029E+02    0.14840E+02    0.40067E+06    0.15754E+03
   556    0.19743E+04    0.21325E+02    0.14157E+02    0.39904E+06    0.15790E+03
   557    0.19672E+04    0.21620E+02    0.13436E+02    0.39741E+06    0.15827E+03
   558    0.19602E+04    0.21916E+02    0.12681E+02    0.39580E+06    0.15864E+03
   559    0.19533E+04    0.22210E+02    0.11891E+02    0.39419E+06    0.15902E+03
   560    0.19465E+04    0.22502E+02    0.11065E+02    0.39260E+06    0.15941E+03
   561    0.19396E+04    0.22794E+02    0.10206E+02    0.39101E+06    0.15980E+03
   562    0.19330E+04    0.23086E+02    0.93120E+01    0.38943E+06    0.16020E+03
   563    0.19264E+04    0.23375E+02    0.83871E+01    0.38786E+06    0.16060E+03
   564    0.19200E+04    0.23664E+02    0.74267E+01    0.38629E+06    0.16100E+03
   565    0.19135E+04    0.23950E+02    0.64357E+01    0.38474E+06    0.16141E+03
   566    0.19072E+04    0.24236E+02    0.54120E+01    0.38320E+06    0.16182E+03
   567    0.19010E+04    0.24519E+02    0.43576E+01    0.38166E+06    0.16223E+03
   568    0.18949E+04    0.24801E+02    0.32719E+01    0.38013E+06    0.16264E+03
   569    0.18889E+04    0.25082E+02    0.21584E+01    0.37861E+06    0.16306E+03
   570    0.18830E+04    0.25360E+02    0.10128E+01    0.37710E+06    0.16347E+03
   571    0.18772E+04    0.25636E+02   -0.16163E+00    0.37560E+06    0.16388E+03
   572    0.18715E+04    0.25909E+02   -0.13637E+01    0.37410E+06    0.16429E+03
   573    0.18660E+04    0.26180E+02   -0.25947E+01    0.37261E+06    0.16470E+03
   574    0.18606E+04    0.26449E+02   -0.38520E+01    0.37114E+06    0.16511E+03
   575    0.18553E+04    0.26714E+02   -0.51367E+01    0.36966E+06    0.16551E+03
   576    0.18502E+04    0.26977E+02   -0.64464E+01    0.36820E+06    0.16591E+03
   577    0.18451E+04    0.27237E+02   -0.77815E+01    0.36675E+06    0.16631E+03
   578    0.18402E+04    0.27494E+02   -0.91416E+01    0.36530E+06    0.16670E+03
   579    0.18355E+04    0.27748E+02   -0.10525E+02    0.36386E+06    0.16708E+03
   580    0.18310E+04    0.27999E+02   -0.11933E+02    0.36243E+06    0.16746E+03
   581    0.18265E+04    0.28245E+02   -0.13362E+02    0.36101E+06    0.16783E+03
   582    0.18222E+04    0.28489E+02   -0.14813E+02    0.35959E+06    0.16819E+03
   583    0.18181E+04    0.28728E+02   -0.16286E+02    0.35819E+06    0.16855E+03
   584    0.18142E+04    0.28964E+02   -0.17778E+02    0.35679E+06    0.16890E+03
   585    0.18104E+04    0.29195E+02   -0.19290E+02    0.35539E+06    0.16923E+03
   586    0.18068E+04    0.29422E+02   -0.20822E+02    0.35401E+06    0.16956E+03
   587    0.18034E+04    0.29645E+02   -0.22370E+02    0.35263E+06    0.16988E+03
   588    0.18002E+04    0.29863E+02   -0.23937E+02    0.35126E+06    0.17019E+03
   589    0.17971E+04    0.30076E+02   -0.25520E+02    0.34990E+06    0.17048E+03
   590    0.17942E+04    0.30284E+02   -0.27117E+02    0.34854E+06    0.17076E+03
   591    0.17916E+04    0.30489E+02   -0.28730E+02    0.34720E+06    0.17103E+03
   592    0.17891E+04    0.30686E+02   -0.30357E+02    0.34585E+06    0.17128E+03
   593    0.17868E+04    0.30880E+02   -0.31996E+02    0.34452E+06    0.17153E+03
   594    0.17847E+04    0.31068E+02   -0.33648E+02    0.34319E+06    0.17175E+03
   595    0.17828E+04    0.31249E+02   -0.35309E+02    0.34187E+06    0.17196E+03
   596    0.17812E+04    0.31426E+02   -0.36982E+02    0.34056E+06    0.17216E+03
   597    0.17798E+04    0.31594E+02   -0.38664E+02    0.33926E+06    0.17233E+03
   598    0.17789E+04    0.31758E+02   -0.40353E+02    0.33796E+06    0.17249E+03
   599    0.17780E+04    0.31915E+02   -0.42049E+02    0.33667E+06    0.17264E+03
   600    0.17773E+04    0.32066E+02   -0.43752E+02    0.33538E+06    0.17276E+03
   601    0.17769E+04    0.32211E+02   -0.45460E+02    0.33410E+06    0.17287E+03
   602    0.17767E+04    0.32348E+02   -0.47174E+02    0.33283E+06    0.17295E+03
   603    0.17767E+04    0.32479E+02   -0.48889E+02    0.33157E+06    0.17302E+03
   604    0.17770E+04    0.32603E+02   -0.50609E+02    0.33031E+06    0.17308E+03
   605    0.17775E+04    0.32720E+02   -0.52332E+02    0.32906E+06    0.17312E+03
   606    0.17784E+04    0.32831E+02   -0.54057E+02    0.32781E+06    0.17315E+03
   607    0.17792E+04    0.32936E+02   -0.55783E+02    0.32658E+06    0.17317E+03
   608    0.17804E+04    0.33034E+02   -0.57511E+02    0.32534E+06    0.17318E+03
   609    0.17820E+04    0.33125E+02   -0.59239E+02    0.32412E+06    0.17319E+03
   610    0.17836E+04    0.33209E+02   -0.60967E+02    0.32290E+06    0.17318E+03
   611    0.17855E+04    0.33287E+02   -0.62694E+02    0.32169E+06    0.17317E+03
   612    0.17877E+04    0.33359E+02   -0.64418E+02    0.32048E+06    0.17316E+03
   613    0.17900E+04    0.33422E+02   -0.66141E+02    0.31928E+06    0.17315E+03
   614    0.17926E+04    0.33481E+02   -0.67862E+02    0.31809E+06    0.17313E+03
   615    0.17953E+04    0.33532E+02   -0.69578E+02    0.31690E+06    0.17312E+03
   616    0.17983E+04    0.33578E+02   -0.71289E+02    0.31572E+06    0.17311E+03
   617    0.18016E+04    0.33617E+02   -0.72994E+02    0.31454E+06    0.17310E+03
   618    0.18050E+04    0.33651E+02   -0.74695E+02    0.31337E+06    0.17310E+03
   619    0.18086E+04    0.33678E+02   -0.76386E+02    0.31221E+06    0.17310E+03
   620    0.18125E+04    0.33698E+02   -0.78071E+02    0.31105E+06    0.17312E+03
   621    0.18165E+04    0.33712E+02   -0.79747E+02    0.30990E+06    0.17314E+03
   622    0.18207E+04    0.33719E+02   -0.81414E+02    0.30876E+06    0.17317E+03
   623    0.18253E+04    0.33720E+02   -0.83069E+02    0.30762E+06    0.17321E+03
   624    0.18299E+04    0.33714E+02   -0.84713E+02    0.30648E+06    0.17327E+03
   625    0.18346E+04    0.33702E+02   -0.86346E+02    0.30536E+06    0.17335E+03
   626    0.18397E+04    0.33684E+02   -0.87966E+02    0.30423E+06    0.17344E+03
   627    0.18449E+04    0.33660E+02   -0.89571E+02    0.30312E+06    0.17354E+03
   628    0.18503E+04    0.33629E+02   -0.91162E+02    0.30201E+06    0.17367E+03
   629    0.18560E+04    0.33592E+02   -0.92737E+02    0.30090E+06    0.17382E+03
   630    0.18617E+04    0.33548E+02   -0.94296E+02    0.29980E+06    0.17399E+03
   631    0.18676E+04    0.33499E+02   -0.95836E+02    0.29871E+06    0.17418E+03
   632    0.18737E+04    0.33443E+02   -0.97359E+02    0.29762E+06    0.17440E+03
   633    0.18800E+04    0.33381E+02   -0.98861E+02    0.29654E+06    0.17465E+03
   634    0.18865E+04    0.33312E+02   -0.10034E+03    0.29546E+06    0.17492E+03
   635    0.18931E+04    0.33239E+02   -0.10180E+03    0.29439E+06    0.17523E+03
   636    0.18998E+04    0.33159E+02   -0.10324E+03    0.29333E+06    0.17556E+03
   637    0.19068E+04    0.33072E+02   -0.10465E+03    0.29227E+06    0.17593E+03
   638    0.19139E+04    0.32980E+02   -0.10604E+03    0.29121E+06    0.17633E+03
   639    0.19211E+04    0.32881E+02   -0.10740E+03    0.29016E+06    0.17676E+03
   640    0.19285E+04    0.32778E+02   -0.10873E+03    0.28912E+06    0.17723E+03
   641    0.19361E+04    0.32668E+02   -0.11004E+03    0.28808E+06    0.17774E+03
   642    0.19437E+04    0.32551E+02   -0.11132E+03    0.28704E+06    0.17829E+03
   643    0.19515E+04    0.32430E+02   -0.11256E+03    0.28601E+06    0.17888E+03
   644    0.19595E+04    0.32301E+02   -0.11378E+03    0.28499E+06    0.17952E+03
   645    0.19675E+04    0.32167E+02   -0.11496E+03    0.28397E+06    0.18019E+03
   646    0.19757E+04    0.32027E+02   -0.11611E+03    0.28295E+06    0.18091E+03
   647    0.19841E+04    0.31882E+02   -0.11722E+03    0.28195E+06    0.18168E+03
   648    0.19925E+04    0.31731E+02   -0.11830E+03    0.28094E+06    0.18250E+03
   649    0.20011E+04    0.31574E+02   -0.11934E+03    0.27994E+06    0.18336E+03
   650    0.20097E+04    0.31411E+02   -0.12034E+03    0.27895E+06    0.18428E+03
   651    0.20185E+04    0.31244E+02   -0.12130E+03    0.27796E+06    0.18524E+03
   652    0.20273E+04    0.31070E+02   -0.12222E+03    0.27697E+06    0.18626E+03
   653    0.20364E+04    0.30891E+02   -0.12311E+03    0.27599E+06    0.18733E+03
   654    0.20454E+04    0.30707E+02   -0.12395E+03    0.27502E+06    0.18844E+03
   655    0.20545E+04    0.30518E+02   -0.12475E+03    0.27405E+06    0.18959E+03
   656    0.20637E+04    0.30324E+02   -0.12552E+03    0.27308E+06    0.19078E+03
   657    0.20731E+04    0.30124E+02   -0.12624E+03    0.27212E+06    0.19201E+03
   658    0.20823E+04    0.29921E+02   -0.12692E+03    0.27116E+06    0.19328E+03
   659    0.20919E+04    0.29713E+02   -0.12757E+03    0.27021E+06    0.19458E+03
   660    0.21014E+04    0.29500E+02   -0.12817E+03    0.26926E+06    0.19591E+03
   661    0.21110E+04    0.29282E+02   -0.12873E+03    0.26832E+06    0.19726E+03
   662    0.21207E+04    0.29061E+02   -0.12926E+03    0.26738E+06    0.19865E+03
   663    0.21304E+04    0.28835E+02   -0.12974E+03    0.26645E+06    0.20005E+03
   664    0.21402E+04    0.28605E+02   -0.13019E+03    0.26552E+06    0.20148E+03
   665    0.21500E+04    0.28371E+02   -0.13060E+03    0.26459E+06    0.20292E+03
   666    0.21598E+04    0.28134E+02   -0.13096E+03    0.26367E+06    0.20439E+03
   667    0.21697E+04    0.27893E+02   -0.13129E+03    0.26276E+06    0.20586E+03
   668    0.21795E+04    0.27649E+02   -0.13157E+03    0.26184E+06    0.20735E+03
   669    0.21895E+04    0.27401E+02   -0.13182E+03    0.26094E+06    0.20884E+03
   670    0.21995E+04    0.27150E+02   -0.13202E+03    0.26003E+06    0.21034E+03
   671    0.22095E+04    0.26897E+02   -0.13219E+03    0.25914E+06    0.21185E+03
   672    0.22194E+04    0.26640E+02   -0.13232E+03    0.25824E+06    0.21335E+03
   673    0.22294E+04    0.26382E+02   -0.13240E+03    0.25735E+06    0.21486E+03
   674    0.22394E+04    0.26120E+02   -0.13245E+03    0.25647E+06    0.21636E+03
   675    0.22494E+04    0.25856E+02   -0.13245E+03    0.25558E+06    0.21786E+03
   676    0.22593E+04    0.25590E+02   -0.13242E+03    0.25471E+06    0.21935E+03
   677    0.22693E+04    0.25322E+02   -0.13234E+03    0.25383E+06    0.22082E+03
   678    0.22792E+04    0.25051E+02   -0.13222E+03    0.25296E+06    0.22229E+03
   679    0.22891E+04    0.24780E+02   -0.13207E+03    0.25210E+06    0.22374E+03
   680    0.22991E+04    0.24507E+02   -0.13187E+03    0.25124E+06    0.22517E+03
   681    0.23089E+04    0.24232E+02   -0.13163E+03    0.25038E+06    0.22658E+03
   682    0.23187E+04    0.23956E+02   -0.13135E+03    0.24953E+06    0.22796E+03
   683    0.23285E+04    0.23680E+02   -0.13104E+03    0.24868E+06    0.22933E+03
   684    0.23381E+04    0.23401E+02   -0.13068E+03    0.24784E+06    0.23066E+03
   685    0.23477E+04    0.23123E+02   -0.13028E+03    0.24700E+06    0.23197E+03
   686    0.23572E+04    0.22844E+02   -0.12983E+03    0.24616E+06    0.23324E+03
   687    0.23667E+04    0.22565E+02   -0.12935E+03    0.24533E+06    0.23448E+03
   688    0.23760E+04    0.22286E+02   -0.12882E+03    0.24450E+06    0.23568E+03
   689    0.23853E+04    0.22006E+02   -0.12826E+03    0.24367E+06    0.23684E+03
   690    0.23944E+04    0.21728E+02   -0.12765E+03    0.24285E+06    0.23796E+03
   691    0.24035E+04    0.21448E+02   -0.12700E+03    0.24203E+06    0.23903E+03
   692    0.24124E+04    0.21171E+02   -0.12631E+03    0.24122E+06    0.24006E+03
   693    0.24212E+04    0.20895E+02   -0.12558E+03    0.24041E+06    0.24104E+03
   694    0.24298E+04    0.20618E+02   -0.12481E+03    0.23960E+06    0.24196E+03
   695    0.24384E+04    0.20345E+02   -0.12399E+03    0.23880E+06    0.24283E+03
   696    0.24468E+04    0.20073E+02   -0.12315E+03    0.23800E+06    0.24365E+03
   697    0.24551E+04    0.19802E+02   -0.12226E+03    0.23721E+06    0.24441E+03
   698    0.24632E+04    0.19532E+02   -0.12132E+03    0.23642E+06    0.24510E+03
   699    0.24710E+04    0.19266E+02   -0.12034E+03    0.23563E+06    0.24573E+03
   700    0.24788E+04    0.19001E+02   -0.11932E+03    0.23485E+06    0.24630E+03
   701    0.24864E+04    0.18739E+02   -0.11827E+03    0.23407E+06    0.24679E+03
   702    0.24938E+04    0.18481E+02   -0.11716E+03    0.23329E+06    0.24722E+03
   703    0.25010E+04    0.18224E+02   -0.11604E+03    0.23252E+06    0.24759E+03
   704    0.25080E+04    0.17971E+02   -0.11486E+03    0.23175E+06    0.24788E+03
   705    0.25147E+04    0.17721E+02   -0.11364E+03    0.23098E+06    0.24812E+03
   706    0.25214E+04    0.17473E+02   -0.11240E+03    0.23022E+06    0.24830E+03
   707    0.25277E+04    0.17229E+02   -0.11111E+03    0.22946E+06    0.24841E+03
   708    0.25341E+04    0.16988E+02   -0.10978E+03    0.22870E+06    0.24847E+03
   709    0.25401E+04    0.16750E+02   -0.10842E+03    0.22795E+06    0.24847E+03
   710    0.25460E+04    0.16515E+02   -0.10703E+03    0.22720E+06    0.24841E+03
   711    0.25516E+04    0.16283E+02   -0.10559E+03    0.22645E+06    0.24830E+03
   712    0.25571E+04    0.16055E+02   -0.10414E+03    0.22571E+06    0.24814E+03
   713    0.25625E+04    0.15830E+02   -0.10264E+03    0.22497E+06    0.24792E+03
   714    0.25674E+04    0.15610E+02   -0.10111E+03    0.22424E+06    0.24766E+03
   715    0.25723E+04    0.15393E+02   -0.99556E+02    0.22351E+06    0.24735E+03
   716    0.25771E+04    0.15179E+02   -0.97970E+02    0.22278E+06    0.24699E+03
   717    0.25815E+04    0.14970E+02   -0.96344E+02    0.22205E+06    0.24659E+03
   718    0.25858E+04    0.14764E+02   -0.94704E+02    0.22133E+06    0.24614E+03
   719    0.25898E+04    0.14561E+02   -0.93021E+02    0.22061E+06    0.24565E+03
   720    0.25936E+04    0.14364E+02   -0.91324E+02    0.21989E+06    0.24512E+03
   721    0.25974E+04    0.14171E+02   -0.89587E+02    0.21918E+06    0.24456E+03
   722    0.26007E+04    0.13982E+02   -0.87825E+02    0.21847E+06    0.24395E+03
   723    0.26040E+04    0.13798E+02   -0.86046E+02    0.21776E+06    0.24330E+03
   724    0.26070E+04    0.13618E+02   -0.84245E+02    0.21706E+06    0.24263E+03
   725    0.26097E+04    0.13443E+02   -0.82416E+02    0.21636E+06    0.24192E+03
   726    0.26123E+04    0.13275E+02   -0.80559E+02    0.21566E+06    0.24117E+03
   727    0.26147E+04    0.13109E+02   -0.78692E+02    0.21497E+06    0.24040E+03
   728    0.26168E+04    0.12948E+02   -0.76799E+02    0.21428E+06    0.23960E+03
   729    0.26186E+04    0.12793E+02   -0.74891E+02    0.21359E+06    0.23876E+03
   730    0.26202E+04    0.12644E+02   -0.72960E+02    0.21291E+06    0.23791E+03
   731    0.26217E+04    0.12498E+02   -0.71009E+02    0.21222E+06    0.23703E+03
   732    0.26229E+04    0.12360E+02   -0.69037E+02    0.21155E+06    0.23612E+03
   733    0.26239E+04    0.12227E+02   -0.67063E+02    0.21087E+06    0.23520E+03
   734    0.26247E+04    0.12099E+02   -0.65056E+02    0.21020E+06    0.23425E+03
   735    0.26252E+04    0.11977E+02   -0.63056E+02    0.20953E+06    0.23329E+03
   736    0.26254E+04    0.11861E+02   -0.61027E+02    0.20886E+06    0.23230E+03
   737    0.26254E+04    0.11752E+02   -0.58999E+02    0.20819E+06    0.23131E+03
   738    0.26251E+04    0.11649E+02   -0.56944E+02    0.20753E+06    0.23030E+03
   739    0.26246E+04    0.11552E+02   -0.54886E+02    0.20687E+06    0.22927E+03
   740    0.26238E+04    0.11461E+02   -0.52826E+02    0.20622E+06    0.22823E+03
   741    0.26228E+04    0.11377E+02   -0.50757E+02    0.20557E+06    0.22719E+03
   742    0.26216E+04    0.11301E+02   -0.48675E+02    0.20491E+06    0.22613E+03
   743    0.26201E+04    0.11233E+02   -0.46594E+02    0.20427E+06    0.22507E+03
   744    0.26184E+04    0.11171E+02   -0.44501E+02    0.20362E+06    0.22401E+03
   745    0.26163E+04    0.11116E+02   -0.42420E+02    0.20298E+06    0.22294E+03
   746    0.26140E+04    0.11069E+02   -0.40315E+02    0.20234E+06    0.22186E+03
   747    0.26113E+04    0.11028E+02   -0.38224E+02    0.20170E+06    0.22079E+03
   748    0.26085E+04    0.10997E+02   -0.36134E+02    0.20107E+06    0.21972E+03
   749    0.26054E+04    0.10971E+02   -0.34053E+02    0.20044E+06    0.21864E+03
   750    0.26020E+04    0.10955E+02   -0.31968E+02    0.19981E+06    0.21758E+03
   751    0.25983E+04    0.10946E+02   -0.29888E+02    0.19918E+06    0.21651E+03
   752    0.25944E+04    0.10946E+02   -0.27805E+02    0.19856E+06    0.21545E+03
   753    0.25902E+04    0.10953E+02   -0.25734E+02    0.19794E+06    0.21440E+03
   754    0.25857E+04    0.10969E+02   -0.23663E+02    0.19732E+06    0.21335E+03
   755    0.25810E+04    0.10992E+02   -0.21605E+02    0.19670E+06    0.21230E+03
   756    0.25759E+04    0.11023E+02   -0.19553E+02    0.19609E+06    0.21126E+03
   757    0.25707E+04    0.11062E+02   -0.17502E+02    0.19548E+06    0.21022E+03
   758    0.25651E+04    0.11109E+02   -0.15458E+02    0.19487E+06    0.20918E+03
   759    0.25593E+04    0.11162E+02   -0.13429E+02    0.19427E+06    0.20815E+03
   760    0.25533E+04    0.11223E+02   -0.11409E+02    0.19366E+06    0.20712E+03
   761    0.25469E+04    0.11292E+02   -0.93985E+01    0.19306E+06    0.20609E+03
   762    0.25405E+04    0.11368E+02   -0.73969E+01    0.19246E+06    0.20507E+03
   763    0.25337E+04    0.11451E+02   -0.54052E+01    0.19187E+06    0.20405E+03
   764    0.25267E+04    0.11542E+02   -0.34311E+01    0.19127E+06    0.20303E+03
   765    0.25194E+04    0.11638E+02   -0.14604E+01    0.19068E+06    0.20201E+03
   766    0.25120E+04    0.11743E+02    0.49167E+00    0.19009E+06    0.20099E+03
   767    0.25043E+04    0.11855E+02    0.24321E+01    0.18951E+06    0.19998E+03
   768    0.24964E+04    0.11973E+02    0.43680E+01    0.18892E+06    0.19897E+03
   769    0.24882E+04    0.12098E+02    0.62764E+01    0.18834E+06    0.19795E+03
   770    0.24798E+04    0.12230E+02    0.81719E+01    0.18776E+06    0.19694E+03
   771    0.24712E+04    0.12368E+02    0.10054E+02    0.18719E+06    0.19593E+03
   772    0.24624E+04    0.12513E+02    0.11930E+02    0.18661E+06    0.19492E+03
   773    0.24534E+04    0.12665E+02    0.13776E+02    0.18604E+06    0.19391E+03
   774    0.24442E+04    0.12823E+02    0.15601E+02    0.18547E+06    0.19290E+03
   775    0.24348E+04    0.12987E+02    0.17410E+02    0.18490E+06    0.19188E+03
   776    0.24251E+04    0.13158E+02    0.19196E+02    0.18434E+06    0.19087E+03
   777    0.24153E+04    0.13335E+02    0.20966E+02    0.18378E+06    0.18986E+03
   778    0.24055E+04    0.13518E+02    0.22720E+02    0.18322E+06    0.18885E+03
   779    0.23952E+04    0.13707E+02    0.24441E+02    0.18266E+06    0.18783E+03
   780    0.23848E+04    0.13900E+02    0.26146E+02    0.18210E+06    0.18682E+03
   781    0.23743E+04    0.14102E+02    0.27817E+02    0.18155E+06    0.18580E+03
   782    0.23636E+04    0.14308E+02    0.29456E+02    0.18100E+06    0.18478E+03
   783    0.23527E+04    0.14521E+02    0.31083E+02    0.18045E+06    0.18376E+03
   784    0.23417E+04    0.14739E+02    0.32683E+02    0.17990E+06    0.18274E+03
   785    0.23304E+04    0.14962E+02    0.34250E+02    0.17935E+06    0.18171E+03
   786    0.23191E+04    0.15190E+02    0.35810E+02    0.17881E+06    0.18068E+03
   787    0.23075E+04    0.15425E+02    0.37328E+02    0.17827E+06    0.17965E+03
   788    0.22958E+04    0.15663E+02    0.38811E+02    0.17773E+06    0.17862E+03
   789    0.22840E+04    0.15906E+02    0.40257E+02    0.17719E+06    0.17758E+03
   790    0.22721E+04    0.16156E+02    0.41681E+02    0.17666E+06    0.17654E+03
   791    0.22601E+04    0.16410E+02    0.43075E+02    0.17613E+06    0.17549E+03
   792    0.22479E+04    0.16670E+02    0.44425E+02    0.17560E+06    0.17445E+03
   793    0.22355E+04    0.16935E+02    0.45751E+02    0.17507E+06    0.17339E+03
   794    0.22230E+04    0.17205E+02    0.47031E+02    0.17454E+06    0.17234E+03
   795    0.22103E+04    0.17478E+02    0.48280E+02    0.17402E+06    0.17128E+03
   796    0.21978E+04    0.17757E+02    0.49482E+02    0.17350E+06    0.17021E+03
   797    0.21849E+04    0.18039E+02    0.50651E+02    0.17298E+06    0.16914E+03
   798    0.21720E+04    0.18326E+02    0.51773E+02    0.17246E+06    0.16806E+03
   799    0.21590E+04    0.18617E+02    0.52854E+02    0.17195E+06    0.16698E+03
   800    0.21459E+04    0.18912E+02    0.53894E+02    0.17143E+06    0.16589E+03
   801    0.21328E+04    0.19211E+02    0.54886E+02    0.17092E+06    0.16480E+03
   802    0.21194E+04    0.19514E+02    0.55851E+02    0.17041E+06    0.16370E+03
   803    0.21062E+04    0.19819E+02    0.56754E+02    0.16990E+06    0.16260E+03
   804    0.20927E+04    0.20130E+02    0.57626E+02    0.16940E+06    0.16149E+03
   805    0.20793E+04    0.20443E+02    0.58452E+02    0.16889E+06    0.16037E+03
   806    0.20658E+04    0.20759E+02    0.59234E+02    0.16839E+06    0.15925E+03
   807    0.20521E+04    0.21079E+02    0.59972E+02    0.16789E+06    0.15813E+03
   808    0.20384E+04    0.21402E+02    0.60674E+02    0.16739E+06    0.15700E+03
   809    0.20247E+04    0.21728E+02    0.61328E+02    0.16690E+06    0.15587E+03
   810    0.20109E+04    0.22057E+02    0.61947E+02    0.16640E+06    0.15473E+03
   811    0.19970E+04    0.22388E+02    0.62526E+02    0.16591E+06    0.15359E+03
   812    0.19831E+04    0.22723E+02    0.63060E+02    0.16542E+06    0.15245E+03
   813    0.19691E+04    0.23058E+02    0.63551E+02    0.16493E+06    0.15130E+03
   814    0.19552E+04    0.23397E+02    0.64003E+02    0.16444E+06    0.15015E+03
   815    0.19412E+04    0.23737E+02    0.64413E+02    0.16396E+06    0.14900E+03
   816    0.19271E+04    0.24079E+02    0.64783E+02    0.16348E+06    0.14785E+03
   817    0.19130E+04    0.24423E+02    0.65113E+02    0.16300E+06    0.14669E+03
   818    0.18990E+04    0.24769E+02    0.65404E+02    0.16252E+06    0.14553E+03
   819    0.18849E+04    0.25116E+02    0.65654E+02    0.16204E+06    0.14437E+03
   820    0.18708E+04    0.25464E+02    0.65866E+02    0.16156E+06    0.14320E+03
   821    0.18566E+04    0.25812E+02    0.66036E+02    0.16109E+06    0.14204E+03
   822    0.18425E+04    0.26163E+02    0.66168E+02    0.16062E+06    0.14087E+03
   823    0.18284E+04    0.26513E+02    0.66262E+02    0.16015E+06    0.13971E+03
   824    0.18142E+04    0.26865E+02    0.66317E+02    0.15968E+06    0.13854E+03
   825    0.18001E+04    0.27216E+02    0.66332E+02    0.15921E+06    0.13737E+03
   826    0.17859E+04    0.27569E+02    0.66310E+02    0.15875E+06    0.13620E+03
   827    0.17718E+04    0.27921E+02    0.66248E+02    0.15828E+06    0.13503E+03
   828    0.17578E+04    0.28273E+02    0.66148E+02    0.15782E+06    0.13386E+03
   829    0.17437E+04    0.28625E+02    0.66010E+02    0.15736E+06    0.13269E+03
   830    0.17297E+04    0.28977E+02    0.65832E+02    0.15691E+06    0.13152E+03
   831    0.17158E+04    0.29327E+02    0.65617E+02    0.15645E+06    0.13035E+03
   832    0.17019E+04    0.29676E+02    0.65364E+02    0.15599E+06    0.12918E+03
   833    0.16880E+04    0.30025E+02    0.65073E+02    0.15554E+06    0.12801E+03
   834    0.16742E+04    0.30371E+02    0.64745E+02    0.15509E+06    0.12685E+03
   835    0.16605E+04    0.30717E+02    0.64380E+02    0.15464E+06    0.12568E+03
   836    0.16467E+04    0.31061E+02    0.63978E+02    0.15419E+06    0.12452E+03
   837    0.16332E+04    0.31402E+02    0.63539E+02    0.15375E+06    0.12336E+03
   838    0.16196E+04    0.31742E+02    0.63064E+02    0.15330E+06    0.12220E+03
   839    0.16061E+04    0.32080E+02    0.62553E+02    0.15286E+06    0.12104E+03
   840    0.15928E+04    0.32415E+02    0.62005E+02    0.15242E+06    0.11989E+03
   841    0.15795E+04    0.32747E+02    0.61420E+02    0.15198E+06    0.11873E+03
   842    0.15663E+04    0.33076E+02    0.60801E+02    0.15154E+06    0.11759E+03
   843    0.15533E+04    0.33401E+02    0.60144E+02    0.15111E+06    0.11644E+03
   844    0.15403E+04    0.33724E+02    0.59453E+02    0.15067E+06    0.11530E+03
   845    0.15275E+04    0.34041E+02    0.58726E+02    0.15024E+06    0.11416E+03
   846    0.15149E+04    0.34357E+02    0.57963E+02    0.14981E+06    0.11302E+03
   847    0.15024E+04    0.34667E+02    0.57165E+02    0.14938E+06    0.11189E+03
   848    0.14901E+04    0.34973E+02    0.56332E+02    0.14895E+06    0.11076E+03
   849    0.14777E+04    0.35273E+02    0.55465E+02    0.14852E+06    0.10964E+03
   850    0.14658E+04    0.35570E+02    0.54563E+02    0.14810E+06    0.10852E+03
   851    0.14538E+04    0.35861E+02    0.53628E+02    0.14768E+06    0.10741E+03
   852    0.14421E+04    0.36148E+02    0.52659E+02    0.14725E+06    0.10630E+03
   853    0.14305E+04    0.36429E+02    0.51658E+02    0.14683E+06    0.10520E+03
   854    0.14190E+04    0.36705E+02    0.50624E+02    0.14641E+06    0.10410E+03
   855    0.14077E+04    0.36976E+02    0.49559E+02    0.14600E+06    0.10300E+03
   856    0.13967E+04    0.37241E+02    0.48463E+02    0.14558E+06    0.10191E+03
   857    0.13857E+04    0.37500E+02    0.47337E+02    0.14517E+06    0.10083E+03
   858    0.13748E+04    0.37757E+02    0.46181E+02    0.14475E+06    0.99753E+02
   859    0.13642E+04    0.38005E+02    0.44998E+02    0.14434E+06    0.98680E+02
   860    0.13538E+04    0.38249E+02    0.43786E+02    0.14393E+06    0.97612E+02
   861    0.13435E+04    0.38487E+02    0.42546E+02    0.14353E+06    0.96550E+02
   862    0.13333E+04    0.38720E+02    0.41280E+02    0.14312E+06    0.95493E+02
   863    0.13234E+04    0.38948E+02    0.39987E+02    0.14271E+06    0.94442E+02
   864    0.13136E+04    0.39170E+02    0.38670E+02    0.14231E+06    0.93397E+02
   865    0.13038E+04    0.39386E+02    0.37327E+02    0.14191E+06    0.92357E+02
   866    0.12945E+04    0.39597E+02    0.35960E+02    0.14151E+06    0.91322E+02
   867    0.12851E+04    0.39802E+02    0.34570E+02    0.14111E+06    0.90294E+02
   868    0.12760E+04    0.40002E+02    0.33158E+02    0.14071E+06    0.89272E+02
   869    0.12671E+04    0.40195E+02    0.31725E+02    0.14031E+06    0.88255E+02
   870    0.12582E+04    0.40383E+02    0.30271E+02    0.13992E+06    0.87244E+02
   871    0.12497E+04    0.40564E+02    0.28796E+02    0.13952E+06    0.86240E+02
