#    L    TT             EE             TE             PP             TP          
   268    0.47614E+04    0.39007E+01    0.87340E+02    0.23095E+07    0.14633E+04
   269    0.47337E+04    0.40152E+01    0.88584E+02    0.23000E+07    0.14510E+04
   270    0.47057E+04    0.41316E+01    0.89804E+02    0.22905E+07    0.14387E+04
   271    0.46773E+04    0.42498E+01    0.91002E+02    0.22811E+07    0.14266E+04
   272    0.46488E+04    0.43703E+01    0.92169E+02    0.22717E+07    0.14145E+04
   273    0.46197E+04    0.44924E+01    0.93320E+02    0.22624E+07    0.14025E+04
   274    0.45905E+04    0.46167E+01    0.94433E+02    0.22531E+07    0.13906E+04
   275    0.45608E+04    0.47426E+01    0.95531E+02    0.22440E+07    0.13788E+04
   276    0.45310E+04    0.48704E+01    0.96590E+02    0.22348E+07    0.13671E+04
   277    0.45007E+04    0.50000E+01    0.97634E+02    0.22258E+07    0.13554E+04
   278    0.44703E+04    0.51315E+01    0.98640E+02    0.22167E+07    0.13438E+04
   279    0.44396E+04    0.52646E+01    0.99616E+02    0.22078E+07    0.13323E+04
   280    0.44086E+04    0.53995E+01    0.10058E+03    0.21989E+07    0.13209E+04
   281    0.43775E+04    0.55362E+01    0.10150E+03    0.21900E+07    0.13096E+04
   282    0.43459E+04    0.56743E+01    0.10239E+03    0.21812E+07    0.12983E+04
   283    0.43143E+04    0.58142E+01    0.10325E+03    0.21725E+07    0.12872E+04
   284    0.42824E+04    0.59557E+01    0.10408E+03    0.21638E+07    0.12761E+04
   285    0.42504E+04    0.60988E+01    0.10489E+03    0.21551E+07    0.12650E+04
   286    0.42181E+04    0.62433E+01    0.10565E+03    0.21466E+07    0.12541E+04
   287    0.41856E+04    0.63894E+01    0.10639E+03    0.21380E+07    0.12432E+04
   288    0.41530E+04    0.65368E+01    0.10709E+03    0.21295E+07    0.12324E+04
   289    0.41202E+04    0.66857E+01    0.10777E+03    0.21211E+07    0.12217E+04
   290    0.40873E+04    0.68358E+01    0.10841E+03    0.21127E+07    0.12111E+04
   291    0.40542E+04    0.69879E+01    0.10901E+03    0.21044E+07    0.12005E+04
   292    0.40208E+04    0.71408E+01    0.10958E+03    0.20961E+07    0.11900E+04
   293    0.39875E+04    0.72942E+01    0.11011E+03    0.20878E+07    0.11796E+04
   294    0.39540E+04    0.74495E+01    0.11062E+03    0.20797E+07    0.11693E+04
   295    0.39206E+04    0.76054E+01    0.11109E+03    0.20715E+07    0.11590E+04
   296    0.38869E+04    0.77631E+01    0.11152E+03    0.20634E+07    0.11488E+04
   297    0.38532E+04    0.79206E+01    0.11192E+03    0.20554E+07    0.11387E+04
   298    0.38193E+04    0.80800E+01    0.11228E+03    0.20474E+07    0.11286E+04
   299    0.37854E+04    0.82407E+01    0.11260E+03    0.20394E+07    0.11187E+04
   300    0.37515E+04    0.84010E+01    0.11289E+03    0.20315E+07    0.11087E+04
   301    0.37175E+04    0.85625E+01    0.11314E+03    0.20236E+07    0.10989E+04
   302    0.36835E+04    0.87245E+01    0.11337E+03    0.20158E+07    0.10891E+04
   303    0.36495E+04    0.88876E+01    0.11355E+03    0.20080E+07    0.10794E+04
   304    0.36155E+04    0.90520E+01    0.11368E+03    0.20003E+07    0.10698E+04
   305    0.35815E+04    0.92161E+01    0.11379E+03    0.19926E+07    0.10602E+04
   306    0.35475E+04    0.93806E+01    0.11386E+03    0.19849E+07    0.10507E+04
   307    0.35135E+04    0.95456E+01    0.11389E+03    0.19773E+07    0.10413E+04
   308    0.34795E+04    0.97125E+01    0.11389E+03    0.19697E+07    0.10319E+04
   309    0.34457E+04    0.98784E+01    0.11384E+03    0.19622E+07    0.10226E+04
   310    0.34118E+04    0.10044E+02    0.11376E+03    0.19547E+07    0.10134E+04
   311    0.33781E+04    0.10212E+02    0.11364E+03    0.19473E+07    0.10042E+04
   312    0.33444E+04    0.10378E+02    0.11349E+03    0.19399E+07    0.99507E+03
   313    0.33108E+04    0.10545E+02    0.11330E+03    0.19325E+07    0.98603E+03
   314    0.32773E+04    0.10713E+02    0.11308E+03    0.19252E+07    0.97706E+03
   315    0.32440E+04    0.10879E+02    0.11281E+03    0.19179E+07    0.96815E+03
   316    0.32107E+04    0.11046E+02    0.11251E+03    0.19107E+07    0.95930E+03
   317    0.31775E+04    0.11212E+02    0.11217E+03    0.19035E+07    0.95051E+03
   318    0.31445E+04    0.11380E+02    0.11179E+03    0.18963E+07    0.94179E+03
   319    0.31116E+04    0.11546E+02    0.11138E+03    0.18892E+07    0.93314E+03
   320    0.30789E+04    0.11712E+02    0.11094E+03    0.18821E+07    0.92454E+03
