#           k/h    P           
    0.19198E+00    0.19383E+04
    0.19586E+00    0.18822E+04
    0.19982E+00    0.18191E+04
    0.20386E+00    0.17496E+04
    0.20797E+00    0.16753E+04
    0.21218E+00    0.15992E+04
    0.21646E+00    0.15243E+04
    0.22083E+00    0.14537E+04
    0.22530E+00    0.13899E+04
    0.22985E+00    0.13342E+04
    0.23449E+00    0.12867E+04
    0.23923E+00    0.12462E+04
    0.24406E+00    0.12106E+04
    0.24899E+00    0.11774E+04
    0.25402E+00    0.11438E+04
    0.25915E+00    0.11078E+04
    0.26439E+00    0.10683E+04
    0.26973E+00    0.10257E+04
    0.27518E+00    0.98118E+03
    0.28074E+00    0.93685E+03
    0.28641E+00    0.89478E+03
    0.29219E+00    0.85659E+03
    0.29810E+00    0.82298E+03
    0.30412E+00    0.79356E+03
    0.31026E+00    0.76707E+03
    0.31653E+00    0.74181E+03
    0.32292E+00    0.71622E+03
    0.32945E+00    0.68942E+03
    0.33610E+00    0.66139E+03
    0.34289E+00    0.63297E+03
    0.34982E+00    0.60536E+03
    0.35689E+00    0.57958E+03
    0.36409E+00    0.55615E+03
    0.37145E+00    0.53491E+03
    0.37895E+00    0.51515E+03
    0.38661E+00    0.49596E+03
    0.39442E+00    0.47668E+03
    0.40239E+00    0.45714E+03
    0.41052E+00    0.43773E+03
    0.41881E+00    0.41904E+03
    0.42727E+00    0.40156E+03
    0.43590E+00    0.38533E+03
    0.44471E+00    0.37007E+03
    0.45369E+00    0.35536E+03
    0.46286E+00    0.34091E+03
    0.47221E+00    0.32665E+03
    0.48174E+00    0.31279E+03
    0.49148E+00    0.29956E+03
    0.50141E+00    0.28709E+03
    0.51153E+00    0.27527E+03
    0.52187E+00    0.26389E+03
    0.53241E+00    0.25284E+03
    0.54317E+00    0.24211E+03
    0.55414E+00    0.23180E+03
    0.56533E+00    0.22194E+03
    0.57675E+00    0.21257E+03
    0.58840E+00    0.20357E+03
    0.60029E+00    0.19492E+03
    0.61242E+00    0.18660E+03
    0.62479E+00    0.17861E+03
    0.63741E+00    0.17092E+03
    0.65029E+00    0.16355E+03
    0.66342E+00    0.15647E+03
    0.67683E+00    0.14968E+03
    0.69050E+00    0.14318E+03
    0.70445E+00    0.13694E+03
    0.71868E+00    0.13097E+03
    0.73320E+00    0.12525E+03
    0.74801E+00    0.11976E+03
    0.76312E+00    0.11451E+03
    0.77854E+00    0.10948E+03
    0.79426E+00    0.10466E+03
    0.81031E+00    0.10005E+03
    0.82668E+00    0.95626E+02
    0.84338E+00    0.91392E+02
    0.86041E+00    0.87335E+02
    0.87780E+00    0.83451E+02
    0.89553E+00    0.79731E+02
    0.91362E+00    0.76170E+02
    0.93208E+00    0.72761E+02
    0.95091E+00    0.69499E+02
    0.97011E+00    0.66376E+02
    0.98971E+00    0.63388E+02
    0.10097E+01    0.60529E+02
    0.10301E+01    0.57795E+02
    0.10509E+01    0.55179E+02
    0.10721E+01    0.52677E+02
    0.10938E+01    0.50285E+02
    0.11159E+01    0.47997E+02
    0.11384E+01    0.45810E+02
    0.11614E+01    0.43719E+02
    0.11849E+01    0.41720E+02
