#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.382019E-04   0.368220E+06   0.368220E+06   0.490909E+06   0.490906E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601742E+00   0.367382E+06   0.367382E+06   0.603595E+00
   0.394955E-04   0.368220E+06   0.368220E+06   0.490905E+06   0.490902E+06   0.368575E+06   0.368318E+06   0.368220E+06   0.372096E+06  -0.601741E+00   0.367382E+06   0.367382E+06   0.624033E+00
   0.408329E-04   0.368220E+06   0.368219E+06   0.490902E+06   0.490898E+06   0.368575E+06   0.368318E+06   0.368220E+06   0.372096E+06  -0.601741E+00   0.367382E+06   0.367382E+06   0.645164E+00
   0.422156E-04   0.368219E+06   0.368219E+06   0.490898E+06   0.490893E+06   0.368575E+06   0.368318E+06   0.368219E+06   0.372096E+06  -0.601741E+00   0.367382E+06   0.367382E+06   0.667010E+00
   0.436451E-04   0.368219E+06   0.368219E+06   0.490893E+06   0.490889E+06   0.368575E+06   0.368317E+06   0.368219E+06   0.372096E+06  -0.601741E+00   0.367382E+06   0.367382E+06   0.689596E+00
   0.451231E-04   0.368219E+06   0.368219E+06   0.490888E+06   0.490884E+06   0.368575E+06   0.368317E+06   0.368219E+06   0.372096E+06  -0.601741E+00   0.367382E+06   0.367382E+06   0.712947E+00
   0.466510E-04   0.368219E+06   0.368219E+06   0.490884E+06   0.490878E+06   0.368575E+06   0.368317E+06   0.368219E+06   0.372096E+06  -0.601740E+00   0.367382E+06   0.367382E+06   0.737089E+00
   0.482307E-04   0.368219E+06   0.368219E+06   0.490878E+06   0.490873E+06   0.368575E+06   0.368317E+06   0.368219E+06   0.372096E+06  -0.601740E+00   0.367382E+06   0.367382E+06   0.762047E+00
   0.498639E-04   0.368219E+06   0.368219E+06   0.490872E+06   0.490866E+06   0.368575E+06   0.368317E+06   0.368219E+06   0.372095E+06  -0.601740E+00   0.367382E+06   0.367382E+06   0.787851E+00
   0.515524E-04   0.368219E+06   0.368219E+06   0.490866E+06   0.490860E+06   0.368574E+06   0.368317E+06   0.368219E+06   0.372095E+06  -0.601739E+00   0.367381E+06   0.367381E+06   0.814529E+00
   0.532981E-04   0.368219E+06   0.368218E+06   0.490860E+06   0.490853E+06   0.368574E+06   0.368317E+06   0.368219E+06   0.372095E+06  -0.601739E+00   0.367381E+06   0.367381E+06   0.842110E+00
   0.551029E-04   0.368218E+06   0.368218E+06   0.490853E+06   0.490846E+06   0.368574E+06   0.368317E+06   0.368218E+06   0.372095E+06  -0.601739E+00   0.367381E+06   0.367381E+06   0.870625E+00
   0.569688E-04   0.368218E+06   0.368218E+06   0.490845E+06   0.490838E+06   0.368574E+06   0.368316E+06   0.368218E+06   0.372095E+06  -0.601738E+00   0.367381E+06   0.367381E+06   0.900105E+00
   0.588979E-04   0.368218E+06   0.368218E+06   0.490838E+06   0.490829E+06   0.368574E+06   0.368316E+06   0.368218E+06   0.372094E+06  -0.601738E+00   0.367381E+06   0.367381E+06   0.930584E+00
   0.608923E-04   0.368218E+06   0.368218E+06   0.490829E+06   0.490820E+06   0.368573E+06   0.368316E+06   0.368218E+06   0.372094E+06  -0.601738E+00   0.367381E+06   0.367381E+06   0.962094E+00
   0.629542E-04   0.368218E+06   0.368218E+06   0.490820E+06   0.490810E+06   0.368573E+06   0.368316E+06   0.368218E+06   0.372094E+06  -0.601737E+00   0.367380E+06   0.367380E+06   0.994672E+00
   0.650860E-04   0.368218E+06   0.368217E+06   0.490810E+06   0.490800E+06   0.368573E+06   0.368316E+06   0.368218E+06   0.372094E+06  -0.601736E+00   0.367380E+06   0.367380E+06   0.102835E+01
   0.672899E-04   0.368217E+06   0.368217E+06   0.490800E+06   0.490789E+06   0.368573E+06   0.368315E+06   0.368217E+06   0.372093E+06  -0.601736E+00   0.367380E+06   0.367380E+06   0.106317E+01
   0.695685E-04   0.368217E+06   0.368217E+06   0.490789E+06   0.490777E+06   0.368572E+06   0.368315E+06   0.368217E+06   0.372093E+06  -0.601735E+00   0.367380E+06   0.367380E+06   0.109917E+01
   0.719243E-04   0.368217E+06   0.368217E+06   0.490777E+06   0.490764E+06   0.368572E+06   0.368315E+06   0.368217E+06   0.372092E+06  -0.601735E+00   0.367380E+06   0.367379E+06   0.113639E+01
   0.743598E-04   0.368217E+06   0.368216E+06   0.490764E+06   0.490751E+06   0.368572E+06   0.368314E+06   0.368217E+06   0.372092E+06  -0.601734E+00   0.367379E+06   0.367379E+06   0.117487E+01
   0.768778E-04   0.368216E+06   0.368216E+06   0.490751E+06   0.490736E+06   0.368571E+06   0.368314E+06   0.368216E+06   0.372092E+06  -0.601733E+00   0.367379E+06   0.367379E+06   0.121465E+01
   0.794810E-04   0.368216E+06   0.368216E+06   0.490736E+06   0.490721E+06   0.368571E+06   0.368314E+06   0.368216E+06   0.372091E+06  -0.601733E+00   0.367379E+06   0.367379E+06   0.125578E+01
   0.821724E-04   0.368216E+06   0.368215E+06   0.490721E+06   0.490704E+06   0.368570E+06   0.368314E+06   0.368216E+06   0.372091E+06  -0.601732E+00   0.367378E+06   0.367378E+06   0.129830E+01
   0.849549E-04   0.368215E+06   0.368215E+06   0.490704E+06   0.490687E+06   0.368570E+06   0.368313E+06   0.368215E+06   0.372090E+06  -0.601731E+00   0.367378E+06   0.367378E+06   0.134226E+01
   0.878317E-04   0.368215E+06   0.368215E+06   0.490686E+06   0.490668E+06   0.368570E+06   0.368313E+06   0.368215E+06   0.372090E+06  -0.601730E+00   0.367378E+06   0.367378E+06   0.138771E+01
