#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.157843E-03   0.502185E+06   0.502182E+06   0.667990E+06   0.667892E+06   0.503630E+06   0.502304E+06   0.502184E+06   0.509330E+06  -0.602217E+00   0.500740E+06   0.500740E+06   0.353180E+01
   0.163179E-03   0.502182E+06   0.502179E+06   0.667877E+06   0.667772E+06   0.503623E+06   0.502301E+06   0.502181E+06   0.509326E+06  -0.602212E+00   0.500737E+06   0.500737E+06   0.365117E+01
   0.168697E-03   0.502179E+06   0.502176E+06   0.667756E+06   0.667644E+06   0.503616E+06   0.502297E+06   0.502178E+06   0.509321E+06  -0.602206E+00   0.500734E+06   0.500733E+06   0.377457E+01
   0.174400E-03   0.502175E+06   0.502172E+06   0.667627E+06   0.667507E+06   0.503608E+06   0.502293E+06   0.502175E+06   0.509316E+06  -0.602199E+00   0.500730E+06   0.500730E+06   0.390214E+01
   0.180297E-03   0.502172E+06   0.502168E+06   0.667489E+06   0.667361E+06   0.503600E+06   0.502289E+06   0.502171E+06   0.509310E+06  -0.602192E+00   0.500727E+06   0.500726E+06   0.403402E+01
   0.186393E-03   0.502168E+06   0.502164E+06   0.667342E+06   0.667205E+06   0.503591E+06   0.502285E+06   0.502167E+06   0.509304E+06  -0.602185E+00   0.500723E+06   0.500722E+06   0.417035E+01
   0.192695E-03   0.502164E+06   0.502160E+06   0.667184E+06   0.667038E+06   0.503581E+06   0.502280E+06   0.502163E+06   0.509298E+06  -0.602177E+00   0.500718E+06   0.500718E+06   0.431128E+01
   0.199210E-03   0.502159E+06   0.502155E+06   0.667016E+06   0.666860E+06   0.503571E+06   0.502275E+06   0.502159E+06   0.509291E+06  -0.602169E+00   0.500714E+06   0.500713E+06   0.445697E+01
   0.205946E-03   0.502155E+06   0.502150E+06   0.666836E+06   0.666669E+06   0.503561E+06   0.502270E+06   0.502154E+06   0.509284E+06  -0.602160E+00   0.500709E+06   0.500708E+06   0.460758E+01
   0.212909E-03   0.502150E+06   0.502145E+06   0.666644E+06   0.666465E+06   0.503549E+06   0.502265E+06   0.502149E+06   0.509277E+06  -0.602151E+00   0.500704E+06   0.500703E+06   0.476327E+01
   0.220108E-03   0.502144E+06   0.502139E+06   0.666438E+06   0.666248E+06   0.503537E+06   0.502259E+06   0.502143E+06   0.509268E+06  -0.602140E+00   0.500698E+06   0.500697E+06   0.492422E+01
   0.227550E-03   0.502139E+06   0.502133E+06   0.666219E+06   0.666015E+06   0.503524E+06   0.502252E+06   0.502138E+06   0.509260E+06  -0.602130E+00   0.500692E+06   0.500691E+06   0.509060E+01
