#    L    TT             EE             BB             TE          
   391    0.18731E+04    0.21962E+02    0.42764E-01    0.17761E+02
   392    0.18649E+04    0.21966E+02    0.42898E-01    0.15721E+02
   393    0.18572E+04    0.21963E+02    0.43033E-01    0.13686E+02
   394    0.18500E+04    0.21957E+02    0.43169E-01    0.11659E+02
   395    0.18432E+04    0.21947E+02    0.43305E-01    0.96367E+01
   396    0.18370E+04    0.21932E+02    0.43442E-01    0.76243E+01
   397    0.18311E+04    0.21914E+02    0.43580E-01    0.56201E+01
   398    0.18257E+04    0.21891E+02    0.43719E-01    0.36255E+01
   399    0.18208E+04    0.21864E+02    0.43859E-01    0.16415E+01
   400    0.18163E+04    0.21833E+02    0.43999E-01   -0.33105E+00
   401    0.18123E+04    0.21798E+02    0.44141E-01   -0.22914E+01
   402    0.18088E+04    0.21758E+02    0.44283E-01   -0.42386E+01
   403    0.18056E+04    0.21715E+02    0.44426E-01   -0.61721E+01
   404    0.18029E+04    0.21667E+02    0.44570E-01   -0.80903E+01
   405    0.18007E+04    0.21615E+02    0.44715E-01   -0.99940E+01
   406    0.17988E+04    0.21560E+02    0.44861E-01   -0.11881E+02
   407    0.17974E+04    0.21500E+02    0.45008E-01   -0.13753E+02
   408    0.17964E+04    0.21437E+02    0.45156E-01   -0.15605E+02
   409    0.17958E+04    0.21370E+02    0.45305E-01   -0.17439E+02
   410    0.17956E+04    0.21299E+02    0.45455E-01   -0.19256E+02
   411    0.17959E+04    0.21224E+02    0.45606E-01   -0.21052E+02
   412    0.17965E+04    0.21145E+02    0.45757E-01   -0.22828E+02
   413    0.17975E+04    0.21063E+02    0.45910E-01   -0.24583E+02
   414    0.17989E+04    0.20977E+02    0.46064E-01   -0.26316E+02
   415    0.18007E+04    0.20888E+02    0.46218E-01   -0.28026E+02
   416    0.18028E+04    0.20795E+02    0.46374E-01   -0.29715E+02
   417    0.18053E+04    0.20699E+02    0.46531E-01   -0.31380E+02
   418    0.18082E+04    0.20597E+02    0.46689E-01   -0.33020E+02
   419    0.18114E+04    0.20493E+02    0.46847E-01   -0.34635E+02
   420    0.18150E+04    0.20387E+02    0.47007E-01   -0.36224E+02
   421    0.18190E+04    0.20277E+02    0.47168E-01   -0.37788E+02
   422    0.18233E+04    0.20163E+02    0.47330E-01   -0.39325E+02
   423    0.18278E+04    0.20046E+02    0.47493E-01   -0.40835E+02
   424    0.18326E+04    0.19925E+02    0.47658E-01   -0.42318E+02
   425    0.18379E+04    0.19801E+02    0.47823E-01   -0.43771E+02
   426    0.18434E+04    0.19675E+02    0.47989E-01   -0.45195E+02
   427    0.18492E+04    0.19546E+02    0.48157E-01   -0.46591E+02
   428    0.18553E+04    0.19413E+02    0.48325E-01   -0.47956E+02
   429    0.18617E+04    0.19278E+02    0.48495E-01   -0.49290E+02
   430    0.18684E+04    0.19141E+02    0.48665E-01   -0.50594E+02
   431    0.18754E+04    0.19000E+02    0.48837E-01   -0.51866E+02
   432    0.18825E+04    0.18857E+02    0.49010E-01   -0.53108E+02
   433    0.18900E+04    0.18712E+02    0.49184E-01   -0.54315E+02
   434    0.18977E+04    0.18563E+02    0.49359E-01   -0.55492E+02
   435    0.19056E+04    0.18414E+02    0.49534E-01   -0.56635E+02
   436    0.19138E+04    0.18261E+02    0.49711E-01   -0.57745E+02
   437    0.19223E+04    0.18106E+02    0.49889E-01   -0.58820E+02
   438    0.19309E+04    0.17949E+02    0.50068E-01   -0.59860E+02
   439    0.19398E+04    0.17791E+02    0.50248E-01   -0.60868E+02
   440    0.19488E+04    0.17630E+02    0.50429E-01   -0.61839E+02
   441    0.19581E+04    0.17467E+02    0.50611E-01   -0.62776E+02
   442    0.19675E+04    0.17302E+02    0.50794E-01   -0.63676E+02
   443    0.19772E+04    0.17136E+02    0.50978E-01   -0.64542E+02
   444    0.19870E+04    0.16969E+02    0.51163E-01   -0.65370E+02
   445    0.19969E+04    0.16798E+02    0.51349E-01   -0.66162E+02
   446    0.20070E+04    0.16628E+02    0.51536E-01   -0.66916E+02
   447    0.20172E+04    0.16456E+02    0.51725E-01   -0.67635E+02
   448    0.20276E+04    0.16282E+02    0.51914E-01   -0.68317E+02
   449    0.20381E+04    0.16107E+02    0.52103E-01   -0.68960E+02
   450    0.20488E+04    0.15932E+02    0.52294E-01   -0.69567E+02
   451    0.20596E+04    0.15756E+02    0.52486E-01   -0.70136E+02
   452    0.20704E+04    0.15578E+02    0.52679E-01   -0.70668E+02
   453    0.20815E+04    0.15401E+02    0.52872E-01   -0.71162E+02
   454    0.20925E+04    0.15222E+02    0.53067E-01   -0.71619E+02
   455    0.21037E+04    0.15043E+02    0.53262E-01   -0.72040E+02
   456    0.21150E+04    0.14863E+02    0.53458E-01   -0.72417E+02
   457    0.21263E+04    0.14684E+02    0.53655E-01   -0.72765E+02
   458    0.21377E+04    0.14504E+02    0.53852E-01   -0.73066E+02
   459    0.21492E+04    0.14324E+02    0.54051E-01   -0.73334E+02
   460    0.21607E+04    0.14143E+02    0.54250E-01   -0.73565E+02
   461    0.21722E+04    0.13963E+02    0.54449E-01   -0.73759E+02
   462    0.21838E+04    0.13782E+02    0.54650E-01   -0.73911E+02
   463    0.21954E+04    0.13603E+02    0.54851E-01   -0.74038E+02
   464    0.22070E+04    0.13424E+02    0.55053E-01   -0.74112E+02
   465    0.22185E+04    0.13245E+02    0.55256E-01   -0.74161E+02
   466    0.22302E+04    0.13067E+02    0.55459E-01   -0.74165E+02
   467    0.22419E+04    0.12889E+02    0.55663E-01   -0.74137E+02
   468    0.22535E+04    0.12712E+02    0.55867E-01   -0.74071E+02
   469    0.22651E+04    0.12536E+02    0.56072E-01   -0.73974E+02
   470    0.22767E+04    0.12361E+02    0.56278E-01   -0.73839E+02
   471    0.22881E+04    0.12188E+02    0.56484E-01   -0.73665E+02
   472    0.22997E+04    0.12016E+02    0.56691E-01   -0.73461E+02
   473    0.23112E+04    0.11844E+02    0.56898E-01   -0.73218E+02
   474    0.23226E+04    0.11675E+02    0.57105E-01   -0.72945E+02
   475    0.23340E+04    0.11507E+02    0.57313E-01   -0.72634E+02
   476    0.23453E+04    0.11341E+02    0.57522E-01   -0.72287E+02
   477    0.23565E+04    0.11176E+02    0.57730E-01   -0.71915E+02
   478    0.23677E+04    0.11012E+02    0.57939E-01   -0.71498E+02
   479    0.23788E+04    0.10851E+02    0.58149E-01   -0.71061E+02
   480    0.23898E+04    0.10693E+02    0.58358E-01   -0.70585E+02
   481    0.24007E+04    0.10536E+02    0.58568E-01   -0.70074E+02
   482    0.24115E+04    0.10382E+02    0.58778E-01   -0.69533E+02
   483    0.24222E+04    0.10229E+02    0.58988E-01   -0.68966E+02
   484    0.24327E+04    0.10080E+02    0.59199E-01   -0.68366E+02
   485    0.24432E+04    0.99327E+01    0.59409E-01   -0.67735E+02
   486    0.24536E+04    0.97889E+01    0.59620E-01   -0.67075E+02
   487    0.24638E+04    0.96478E+01    0.59831E-01   -0.66386E+02
   488    0.24738E+04    0.95087E+01    0.60041E-01   -0.65668E+02
   489    0.24837E+04    0.93731E+01    0.60252E-01   -0.64921E+02
   490    0.24935E+04    0.92410E+01    0.60463E-01   -0.64146E+02
   491    0.25031E+04    0.91117E+01    0.60674E-01   -0.63346E+02
   492    0.25126E+04    0.89858E+01    0.60885E-01   -0.62519E+02
   493    0.25219E+04    0.88621E+01    0.61096E-01   -0.61665E+02
   494    0.25310E+04    0.87433E+01    0.61307E-01   -0.60787E+02
   495    0.25399E+04    0.86273E+01    0.61517E-01   -0.59883E+02
   496    0.25487E+04    0.85156E+01    0.61727E-01   -0.58956E+02
   497    0.25573E+04    0.84074E+01    0.61938E-01   -0.58004E+02
   498    0.25657E+04    0.83020E+01    0.62147E-01   -0.57031E+02
   499    0.25740E+04    0.82017E+01    0.62357E-01   -0.56034E+02
   500    0.25820E+04    0.81041E+01    0.62566E-01   -0.55017E+02
   501    0.25897E+04    0.80115E+01    0.62775E-01   -0.53979E+02
   502    0.25974E+04    0.79232E+01    0.62983E-01   -0.52920E+02
   503    0.26048E+04    0.78385E+01    0.63192E-01   -0.51842E+02
   504    0.26120E+04    0.77580E+01    0.63399E-01   -0.50744E+02
   505    0.26191E+04    0.76824E+01    0.63606E-01   -0.49629E+02
   506    0.26258E+04    0.76113E+01    0.63813E-01   -0.48496E+02
   507    0.26324E+04    0.75442E+01    0.64019E-01   -0.47347E+02
   508    0.26387E+04    0.74822E+01    0.64225E-01   -0.46181E+02
   509    0.26449E+04    0.74243E+01    0.64430E-01   -0.45000E+02
   510    0.26507E+04    0.73712E+01    0.64635E-01   -0.43806E+02
   511    0.26564E+04    0.73226E+01    0.64839E-01   -0.42596E+02
   512    0.26618E+04    0.72788E+01    0.65042E-01   -0.41374E+02
   513    0.26670E+04    0.72398E+01    0.65245E-01   -0.40141E+02
   514    0.26720E+04    0.72056E+01    0.65447E-01   -0.38896E+02
   515    0.26768E+04    0.71764E+01    0.65648E-01   -0.37640E+02
   516    0.26813E+04    0.71521E+01    0.65848E-01   -0.36374E+02
   517    0.26855E+04    0.71328E+01    0.66048E-01   -0.35099E+02
   518    0.26895E+04    0.71185E+01    0.66247E-01   -0.33816E+02
   519    0.26934E+04    0.71092E+01    0.66445E-01   -0.32525E+02
   520    0.26969E+04    0.71050E+01    0.66642E-01   -0.31227E+02
   521    0.27002E+04    0.71059E+01    0.66838E-01   -0.29924E+02
   522    0.27032E+04    0.71121E+01    0.67033E-01   -0.28615E+02
   523    0.27060E+04    0.71235E+01    0.67227E-01   -0.27303E+02
   524    0.27086E+04    0.71399E+01    0.67420E-01   -0.25987E+02
   525    0.27108E+04    0.71617E+01    0.67612E-01   -0.24666E+02
   526    0.27129E+04    0.71887E+01    0.67803E-01   -0.23345E+02
   527    0.27148E+04    0.72210E+01    0.67993E-01   -0.22022E+02
   528    0.27164E+04    0.72585E+01    0.68182E-01   -0.20700E+02
   529    0.27178E+04    0.73015E+01    0.68370E-01   -0.19378E+02
   530    0.27188E+04    0.73498E+01    0.68557E-01   -0.18058E+02
   531    0.27198E+04    0.74034E+01    0.68742E-01   -0.16739E+02
   532    0.27204E+04    0.74624E+01    0.68927E-01   -0.15423E+02
   533    0.27207E+04    0.75268E+01    0.69110E-01   -0.14112E+02
   534    0.27208E+04    0.75965E+01    0.69292E-01   -0.12805E+02
   535    0.27207E+04    0.76717E+01    0.69473E-01   -0.11503E+02
   536    0.27203E+04    0.77523E+01    0.69652E-01   -0.10208E+02
   537    0.27198E+04    0.78381E+01    0.69831E-01   -0.89190E+01
   538    0.27189E+04    0.79295E+01    0.70008E-01   -0.76383E+01
   539    0.27178E+04    0.80261E+01    0.70183E-01   -0.63664E+01
   540    0.27165E+04    0.81283E+01    0.70358E-01   -0.51039E+01
   541    0.27149E+04    0.82357E+01    0.70530E-01   -0.38510E+01
   542    0.27132E+04    0.83485E+01    0.70702E-01   -0.26100E+01
   543    0.27111E+04    0.84667E+01    0.70872E-01   -0.13804E+01
   544    0.27089E+04    0.85902E+01    0.71041E-01   -0.16324E+00
   545    0.27064E+04    0.87190E+01    0.71208E-01    0.10408E+01
   546    0.27037E+04    0.88528E+01    0.71373E-01    0.22306E+01
   547    0.27007E+04    0.89919E+01    0.71538E-01    0.34058E+01
   548    0.26976E+04    0.91363E+01    0.71700E-01    0.45654E+01
   549    0.26942E+04    0.92859E+01    0.71862E-01    0.57086E+01
   550    0.26907E+04    0.94407E+01    0.72021E-01    0.68348E+01
   551    0.26869E+04    0.96008E+01    0.72180E-01    0.79433E+01
   552    0.26829E+04    0.97660E+01    0.72336E-01    0.90331E+01
   553    0.26787E+04    0.99350E+01    0.72492E-01    0.10104E+02
   554    0.26743E+04    0.10111E+02    0.72645E-01    0.11155E+02
   555    0.26696E+04    0.10291E+02    0.72798E-01    0.12186E+02
   556    0.26648E+04    0.10476E+02    0.72948E-01    0.13196E+02
   557    0.26598E+04    0.10665E+02    0.73097E-01    0.14184E+02
   558    0.26545E+04    0.10861E+02    0.73245E-01    0.15150E+02
   559    0.26491E+04    0.11060E+02    0.73391E-01    0.16094E+02
   560    0.26435E+04    0.11263E+02    0.73535E-01    0.17015E+02
   561    0.26376E+04    0.11471E+02    0.73678E-01    0.17911E+02
   562    0.26317E+04    0.11684E+02    0.73819E-01    0.18783E+02
   563    0.26256E+04    0.11901E+02    0.73958E-01    0.19633E+02
   564    0.26194E+04    0.12124E+02    0.74096E-01    0.20454E+02
   565    0.26129E+04    0.12349E+02    0.74232E-01    0.21251E+02
   566    0.26063E+04    0.12579E+02    0.74367E-01    0.22021E+02
   567    0.25995E+04    0.12813E+02    0.74500E-01    0.22764E+02
   568    0.25926E+04    0.13052E+02    0.74631E-01    0.23480E+02
   569    0.25855E+04    0.13295E+02    0.74761E-01    0.24170E+02
   570    0.25783E+04    0.13541E+02    0.74889E-01    0.24830E+02
   571    0.25709E+04    0.13791E+02    0.75015E-01    0.25461E+02
   572    0.25634E+04    0.14045E+02    0.75140E-01    0.26063E+02
   573    0.25558E+04    0.14302E+02    0.75263E-01    0.26635E+02
   574    0.25480E+04    0.14563E+02    0.75385E-01    0.27178E+02
   575    0.25402E+04    0.14827E+02    0.75505E-01    0.27690E+02
   576    0.25322E+04    0.15095E+02    0.75623E-01    0.28173E+02
   577    0.25241E+04    0.15366E+02    0.75740E-01    0.28624E+02
   578    0.25159E+04    0.15639E+02    0.75856E-01    0.29043E+02
   579    0.25076E+04    0.15917E+02    0.75969E-01    0.29431E+02
   580    0.24993E+04    0.16197E+02    0.76082E-01    0.29786E+02
   581    0.24907E+04    0.16480E+02    0.76192E-01    0.30111E+02
   582    0.24821E+04    0.16766E+02    0.76301E-01    0.30402E+02
   583    0.24734E+04    0.17054E+02    0.76409E-01    0.30659E+02
   584    0.24647E+04    0.17345E+02    0.76515E-01    0.30884E+02
   585    0.24560E+04    0.17638E+02    0.76619E-01    0.31076E+02
   586    0.24471E+04    0.17933E+02    0.76722E-01    0.31233E+02
   587    0.24382E+04    0.18231E+02    0.76823E-01    0.31357E+02
   588    0.24292E+04    0.18530E+02    0.76923E-01    0.31447E+02
   589    0.24201E+04    0.18832E+02    0.77022E-01    0.31502E+02
   590    0.24110E+04    0.19135E+02    0.77118E-01    0.31524E+02
   591    0.24019E+04    0.19441E+02    0.77214E-01    0.31510E+02
   592    0.23928E+04    0.19747E+02    0.77308E-01    0.31461E+02
   593    0.23836E+04    0.20056E+02    0.77400E-01    0.31379E+02
   594    0.23743E+04    0.20366E+02    0.77492E-01    0.31260E+02
   595    0.23650E+04    0.20676E+02    0.77581E-01    0.31107E+02
   596    0.23558E+04    0.20989E+02    0.77670E-01    0.30918E+02
   597    0.23465E+04    0.21301E+02    0.77757E-01    0.30695E+02
   598    0.23374E+04    0.21615E+02    0.77843E-01    0.30436E+02
   599    0.23282E+04    0.21929E+02    0.77928E-01    0.30143E+02
   600    0.23190E+04    0.22245E+02    0.78011E-01    0.29813E+02
   601    0.23098E+04    0.22561E+02    0.78093E-01    0.29448E+02
   602    0.23006E+04    0.22876E+02    0.78174E-01    0.29048E+02
   603    0.22913E+04    0.23193E+02    0.78253E-01    0.28614E+02
   604    0.22822E+04    0.23509E+02    0.78332E-01    0.28144E+02
   605    0.22731E+04    0.23825E+02    0.78409E-01    0.27640E+02
   606    0.22641E+04    0.24141E+02    0.78485E-01    0.27101E+02
   607    0.22549E+04    0.24457E+02    0.78560E-01    0.26528E+02
   608    0.22459E+04    0.24772E+02    0.78633E-01    0.25920E+02
   609    0.22371E+04    0.25087E+02    0.78706E-01    0.25278E+02
   610    0.22281E+04    0.25400E+02    0.78778E-01    0.24602E+02
   611    0.22193E+04    0.25714E+02    0.78848E-01    0.23893E+02
   612    0.22106E+04    0.26027E+02    0.78918E-01    0.23152E+02
   613    0.22019E+04    0.26337E+02    0.78986E-01    0.22376E+02
   614    0.21933E+04    0.26648E+02    0.79054E-01    0.21567E+02
   615    0.21847E+04    0.26956E+02    0.79120E-01    0.20726E+02
   616    0.21763E+04    0.27264E+02    0.79186E-01    0.19853E+02
   617    0.21680E+04    0.27571E+02    0.79251E-01    0.18949E+02
   618    0.21597E+04    0.27876E+02    0.79315E-01    0.18012E+02
   619    0.21515E+04    0.28180E+02    0.79378E-01    0.17046E+02
   620    0.21435E+04    0.28480E+02    0.79440E-01    0.16048E+02
   621    0.21354E+04    0.28780E+02    0.79502E-01    0.15020E+02
   622    0.21276E+04    0.29078E+02    0.79563E-01    0.13961E+02
   623    0.21199E+04    0.29372E+02    0.79623E-01    0.12875E+02
   624    0.21122E+04    0.29664E+02    0.79683E-01    0.11758E+02
   625    0.21047E+04    0.29954E+02    0.79742E-01    0.10613E+02
   626    0.20973E+04    0.30242E+02    0.79800E-01    0.94397E+01
   627    0.20901E+04    0.30527E+02    0.79858E-01    0.82388E+01
   628    0.20829E+04    0.30808E+02    0.79915E-01    0.70104E+01
   629    0.20760E+04    0.31087E+02    0.79971E-01    0.57554E+01
   630    0.20691E+04    0.31363E+02    0.80027E-01    0.44730E+01
   631    0.20623E+04    0.31635E+02    0.80083E-01    0.31664E+01
   632    0.20559E+04    0.31904E+02    0.80138E-01    0.18334E+01
   633    0.20494E+04    0.32171E+02    0.80193E-01    0.47645E+00
   634    0.20432E+04    0.32432E+02    0.80247E-01   -0.90444E+00
   635    0.20371E+04    0.32691E+02    0.80301E-01   -0.23088E+01
   636    0.20311E+04    0.32947E+02    0.80355E-01   -0.37358E+01
   637    0.20253E+04    0.33197E+02    0.80408E-01   -0.51859E+01
   638    0.20197E+04    0.33445E+02    0.80461E-01   -0.66570E+01
   639    0.20143E+04    0.33688E+02    0.80514E-01   -0.81498E+01
   640    0.20090E+04    0.33927E+02    0.80567E-01   -0.96627E+01
   641    0.20040E+04    0.34162E+02    0.80619E-01   -0.11196E+02
   642    0.19990E+04    0.34392E+02    0.80672E-01   -0.12748E+02
   643    0.19942E+04    0.34619E+02    0.80724E-01   -0.14318E+02
   644    0.19898E+04    0.34839E+02    0.80777E-01   -0.15907E+02
   645    0.19854E+04    0.35055E+02    0.80829E-01   -0.17512E+02
   646    0.19811E+04    0.35267E+02    0.80882E-01   -0.19135E+02
   647    0.19773E+04    0.35474E+02    0.80934E-01   -0.20773E+02
   648    0.19734E+04    0.35676E+02    0.80986E-01   -0.22426E+02
   649    0.19698E+04    0.35872E+02    0.81039E-01   -0.24095E+02
   650    0.19665E+04    0.36063E+02    0.81091E-01   -0.25776E+02
   651    0.19632E+04    0.36250E+02    0.81144E-01   -0.27471E+02
   652    0.19602E+04    0.36432E+02    0.81197E-01   -0.29178E+02
   653    0.19575E+04    0.36606E+02    0.81250E-01   -0.30897E+02
   654    0.19549E+04    0.36776E+02    0.81304E-01   -0.32625E+02
   655    0.19524E+04    0.36941E+02    0.81357E-01   -0.34365E+02
   656    0.19503E+04    0.37101E+02    0.81411E-01   -0.36113E+02
   657    0.19484E+04    0.37254E+02    0.81465E-01   -0.37870E+02
   658    0.19465E+04    0.37402E+02    0.81520E-01   -0.39635E+02
   659    0.19450E+04    0.37545E+02    0.81575E-01   -0.41407E+02
   660    0.19437E+04    0.37681E+02    0.81630E-01   -0.43185E+02
   661    0.19426E+04    0.37811E+02    0.81686E-01   -0.44967E+02
   662    0.19416E+04    0.37936E+02    0.81742E-01   -0.46756E+02
   663    0.19409E+04    0.38055E+02    0.81799E-01   -0.48549E+02
   664    0.19404E+04    0.38168E+02    0.81856E-01   -0.50344E+02
   665    0.19400E+04    0.38274E+02    0.81914E-01   -0.52142E+02
   666    0.19399E+04    0.38375E+02    0.81972E-01   -0.53942E+02
   667    0.19401E+04    0.38470E+02    0.82031E-01   -0.55742E+02
   668    0.19403E+04    0.38559E+02    0.82091E-01   -0.57544E+02
   669    0.19409E+04    0.38641E+02    0.82151E-01   -0.59344E+02
   670    0.19416E+04    0.38717E+02    0.82212E-01   -0.61141E+02
   671    0.19425E+04    0.38789E+02    0.82274E-01   -0.62937E+02
   672    0.19436E+04    0.38852E+02    0.82336E-01   -0.64731E+02
   673    0.19450E+04    0.38911E+02    0.82399E-01   -0.66520E+02
   674    0.19465E+04    0.38963E+02    0.82463E-01   -0.68304E+02
   675    0.19483E+04    0.39009E+02    0.82527E-01   -0.70083E+02
   676    0.19502E+04    0.39048E+02    0.82593E-01   -0.71855E+02
   677    0.19524E+04    0.39081E+02    0.82659E-01   -0.73621E+02
   678    0.19548E+04    0.39108E+02    0.82725E-01   -0.75378E+02
   679    0.19573E+04    0.39129E+02    0.82793E-01   -0.77127E+02
   680    0.19601E+04    0.39143E+02    0.82862E-01   -0.78867E+02
   681    0.19631E+04    0.39151E+02    0.82931E-01   -0.80596E+02
   682    0.19662E+04    0.39152E+02    0.83002E-01   -0.82315E+02
   683    0.19697E+04    0.39149E+02    0.83073E-01   -0.84023E+02
   684    0.19732E+04    0.39137E+02    0.83145E-01   -0.85718E+02
   685    0.19768E+04    0.39120E+02    0.83219E-01   -0.87401E+02
   686    0.19807E+04    0.39096E+02    0.83293E-01   -0.89061E+02
   687    0.19849E+04    0.39067E+02    0.83368E-01   -0.90711E+02
   688    0.19891E+04    0.39031E+02    0.83444E-01   -0.92348E+02
   689    0.19936E+04    0.38988E+02    0.83522E-01   -0.93964E+02
   690    0.19982E+04    0.38940E+02    0.83600E-01   -0.95567E+02
   691    0.20031E+04    0.38884E+02    0.83679E-01   -0.97150E+02
   692    0.20081E+04    0.38824E+02    0.83760E-01   -0.98712E+02
   693    0.20133E+04    0.38757E+02    0.83841E-01   -0.10026E+03
   694    0.20185E+04    0.38684E+02    0.83924E-01   -0.10178E+03
   695    0.20241E+04    0.38606E+02    0.84007E-01   -0.10328E+03
   696    0.20298E+04    0.38521E+02    0.84092E-01   -0.10478E+03
   697    0.20357E+04    0.38430E+02    0.84178E-01   -0.10623E+03
   698    0.20417E+04    0.38332E+02    0.84265E-01   -0.10767E+03
   699    0.20478E+04    0.38229E+02    0.84352E-01   -0.10908E+03
   700    0.20541E+04    0.38120E+02    0.84441E-01   -0.11047E+03
   701    0.20606E+04    0.38005E+02    0.84532E-01   -0.11183E+03
   702    0.20673E+04    0.37885E+02    0.84623E-01   -0.11317E+03
   703    0.20740E+04    0.37759E+02    0.84715E-01   -0.11449E+03
   704    0.20809E+04    0.37628E+02    0.84809E-01   -0.11577E+03
   705    0.20879E+04    0.37490E+02    0.84904E-01   -0.11703E+03
   706    0.20951E+04    0.37347E+02    0.84999E-01   -0.11826E+03
   707    0.21023E+04    0.37199E+02    0.85096E-01   -0.11947E+03
   708    0.21099E+04    0.37046E+02    0.85195E-01   -0.12063E+03
   709    0.21174E+04    0.36888E+02    0.85294E-01   -0.12178E+03
   710    0.21251E+04    0.36723E+02    0.85395E-01   -0.12290E+03
   711    0.21329E+04    0.36554E+02    0.85496E-01   -0.12398E+03
   712    0.21408E+04    0.36381E+02    0.85599E-01   -0.12504E+03
   713    0.21489E+04    0.36201E+02    0.85703E-01   -0.12606E+03
   714    0.21569E+04    0.36018E+02    0.85808E-01   -0.12705E+03
   715    0.21652E+04    0.35830E+02    0.85914E-01   -0.12801E+03
   716    0.21735E+04    0.35636E+02    0.86021E-01   -0.12894E+03
   717    0.21819E+04    0.35439E+02    0.86130E-01   -0.12983E+03
   718    0.21904E+04    0.35237E+02    0.86239E-01   -0.13070E+03
   719    0.21990E+04    0.35029E+02    0.86350E-01   -0.13152E+03
   720    0.22076E+04    0.34818E+02    0.86461E-01   -0.13232E+03
   721    0.22164E+04    0.34604E+02    0.86574E-01   -0.13307E+03
   722    0.22252E+04    0.34384E+02    0.86688E-01   -0.13379E+03
   723    0.22341E+04    0.34162E+02    0.86803E-01   -0.13448E+03
   724    0.22430E+04    0.33934E+02    0.86918E-01   -0.13514E+03
   725    0.22520E+04    0.33704E+02    0.87035E-01   -0.13576E+03
   726    0.22611E+04    0.33472E+02    0.87153E-01   -0.13633E+03
   727    0.22702E+04    0.33234E+02    0.87272E-01   -0.13688E+03
   728    0.22794E+04    0.32992E+02    0.87392E-01   -0.13739E+03
   729    0.22885E+04    0.32748E+02    0.87513E-01   -0.13787E+03
   730    0.22977E+04    0.32501E+02    0.87635E-01   -0.13830E+03
   731    0.23070E+04    0.32249E+02    0.87758E-01   -0.13870E+03
   732    0.23163E+04    0.31997E+02    0.87882E-01   -0.13905E+03
   733    0.23257E+04    0.31741E+02    0.88007E-01   -0.13938E+03
   734    0.23350E+04    0.31482E+02    0.88133E-01   -0.13965E+03
   735    0.23444E+04    0.31220E+02    0.88260E-01   -0.13991E+03
   736    0.23537E+04    0.30955E+02    0.88387E-01   -0.14011E+03
   737    0.23631E+04    0.30690E+02    0.88516E-01   -0.14028E+03
   738    0.23724E+04    0.30422E+02    0.88645E-01   -0.14040E+03
   739    0.23817E+04    0.30151E+02    0.88775E-01   -0.14049E+03
   740    0.23910E+04    0.29879E+02    0.88906E-01   -0.14055E+03
   741    0.24003E+04    0.29604E+02    0.89037E-01   -0.14056E+03
   742    0.24097E+04    0.29329E+02    0.89169E-01   -0.14053E+03
   743    0.24189E+04    0.29054E+02    0.89303E-01   -0.14047E+03
   744    0.24283E+04    0.28776E+02    0.89436E-01   -0.14036E+03
   745    0.24375E+04    0.28496E+02    0.89571E-01   -0.14022E+03
   746    0.24466E+04    0.28216E+02    0.89706E-01   -0.14003E+03
   747    0.24556E+04    0.27935E+02    0.89841E-01   -0.13981E+03
   748    0.24648E+04    0.27653E+02    0.89978E-01   -0.13955E+03
   749    0.24738E+04    0.27369E+02    0.90115E-01   -0.13926E+03
   750    0.24828E+04    0.27086E+02    0.90252E-01   -0.13892E+03
   751    0.24917E+04    0.26802E+02    0.90390E-01   -0.13854E+03
   752    0.25006E+04    0.26519E+02    0.90529E-01   -0.13812E+03
   753    0.25094E+04    0.26234E+02    0.90668E-01   -0.13767E+03
   754    0.25180E+04    0.25951E+02    0.90808E-01   -0.13717E+03
   755    0.25267E+04    0.25667E+02    0.90948E-01   -0.13664E+03
   756    0.25352E+04    0.25383E+02    0.91088E-01   -0.13607E+03
   757    0.25437E+04    0.25101E+02    0.91229E-01   -0.13545E+03
   758    0.25520E+04    0.24818E+02    0.91370E-01   -0.13480E+03
   759    0.25603E+04    0.24535E+02    0.91512E-01   -0.13412E+03
   760    0.25685E+04    0.24254E+02    0.91653E-01   -0.13340E+03
   761    0.25765E+04    0.23973E+02    0.91795E-01   -0.13264E+03
   762    0.25846E+04    0.23694E+02    0.91937E-01   -0.13185E+03
   763    0.25924E+04    0.23417E+02    0.92080E-01   -0.13102E+03
   764    0.26002E+04    0.23140E+02    0.92222E-01   -0.13016E+03
   765    0.26078E+04    0.22864E+02    0.92365E-01   -0.12925E+03
   766    0.26153E+04    0.22590E+02    0.92508E-01   -0.12832E+03
   767    0.26227E+04    0.22319E+02    0.92651E-01   -0.12735E+03
   768    0.26300E+04    0.22048E+02    0.92794E-01   -0.12633E+03
   769    0.26371E+04    0.21779E+02    0.92937E-01   -0.12529E+03
   770    0.26441E+04    0.21512E+02    0.93080E-01   -0.12422E+03
   771    0.26510E+04    0.21248E+02    0.93222E-01   -0.12311E+03
   772    0.26576E+04    0.20986E+02    0.93365E-01   -0.12196E+03
   773    0.26642E+04    0.20727E+02    0.93508E-01   -0.12079E+03
   774    0.26706E+04    0.20470E+02    0.93651E-01   -0.11959E+03
   775    0.26770E+04    0.20216E+02    0.93793E-01   -0.11835E+03
   776    0.26830E+04    0.19965E+02    0.93935E-01   -0.11708E+03
   777    0.26889E+04    0.19717E+02    0.94077E-01   -0.11578E+03
   778    0.26949E+04    0.19471E+02    0.94219E-01   -0.11445E+03
   779    0.27004E+04    0.19230E+02    0.94361E-01   -0.11309E+03
   780    0.27059E+04    0.18989E+02    0.94502E-01   -0.11170E+03
   781    0.27112E+04    0.18755E+02    0.94643E-01   -0.11029E+03
