#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.569812E-04   0.467365E+06   0.467365E+06   0.622968E+06   0.622957E+06   0.505131E+06   0.467826E+06   0.467365E+06   0.472929E+06  -0.602503E+00   0.465877E+06   0.465877E+06   0.109750E+01
   0.589089E-04   0.467365E+06   0.467364E+06   0.622955E+06   0.622943E+06   0.505124E+06   0.467826E+06   0.467365E+06   0.472928E+06  -0.602502E+00   0.465877E+06   0.465877E+06   0.113462E+01
   0.609018E-04   0.467364E+06   0.467364E+06   0.622940E+06   0.622928E+06   0.505116E+06   0.467825E+06   0.467364E+06   0.472928E+06  -0.602501E+00   0.465876E+06   0.465876E+06   0.117300E+01
   0.629621E-04   0.467364E+06   0.467364E+06   0.622925E+06   0.622912E+06   0.505109E+06   0.467825E+06   0.467364E+06   0.472927E+06  -0.602501E+00   0.465876E+06   0.465876E+06   0.121269E+01
   0.650921E-04   0.467363E+06   0.467363E+06   0.622909E+06   0.622895E+06   0.505100E+06   0.467824E+06   0.467363E+06   0.472926E+06  -0.602500E+00   0.465876E+06   0.465875E+06   0.125371E+01
   0.672942E-04   0.467363E+06   0.467363E+06   0.622892E+06   0.622877E+06   0.505091E+06   0.467824E+06   0.467363E+06   0.472926E+06  -0.602499E+00   0.465875E+06   0.465875E+06   0.129612E+01
   0.695708E-04   0.467362E+06   0.467362E+06   0.622874E+06   0.622857E+06   0.505081E+06   0.467823E+06   0.467362E+06   0.472925E+06  -0.602498E+00   0.465875E+06   0.465874E+06   0.133996E+01
   0.719243E-04   0.467362E+06   0.467361E+06   0.622854E+06   0.622836E+06   0.505071E+06   0.467822E+06   0.467362E+06   0.472924E+06  -0.602497E+00   0.465874E+06   0.465874E+06   0.138529E+01
   0.743575E-04   0.467361E+06   0.467361E+06   0.622833E+06   0.622814E+06   0.505060E+06   0.467822E+06   0.467361E+06   0.472923E+06  -0.602495E+00   0.465873E+06   0.465873E+06   0.143215E+01
   0.768731E-04   0.467361E+06   0.467360E+06   0.622810E+06   0.622790E+06   0.505048E+06   0.467821E+06   0.467361E+06   0.472922E+06  -0.602494E+00   0.465873E+06   0.465873E+06   0.148060E+01
   0.794737E-04   0.467360E+06   0.467360E+06   0.622786E+06   0.622765E+06   0.505036E+06   0.467820E+06   0.467360E+06   0.472921E+06  -0.602493E+00   0.465872E+06   0.465872E+06   0.153068E+01
   0.821623E-04   0.467359E+06   0.467359E+06   0.622760E+06   0.622738E+06   0.505022E+06   0.467819E+06   0.467359E+06   0.472920E+06  -0.602491E+00   0.465871E+06   0.465871E+06   0.158246E+01
   0.849418E-04   0.467359E+06   0.467358E+06   0.622733E+06   0.622709E+06   0.505008E+06   0.467818E+06   0.467359E+06   0.472919E+06  -0.602490E+00   0.465871E+06   0.465870E+06   0.163599E+01
   0.878154E-04   0.467358E+06   0.467357E+06   0.622704E+06   0.622678E+06   0.504992E+06   0.467817E+06   0.467358E+06   0.472918E+06  -0.602488E+00   0.465870E+06   0.465870E+06   0.169133E+01
   0.907862E-04   0.467357E+06   0.467356E+06   0.622672E+06   0.622644E+06   0.504976E+06   0.467816E+06   0.467357E+06   0.472916E+06  -0.602486E+00   0.465869E+06   0.465869E+06   0.174854E+01
   0.938575E-04   0.467356E+06   0.467355E+06   0.622638E+06   0.622609E+06   0.504958E+06   0.467815E+06   0.467356E+06   0.472915E+06  -0.602485E+00   0.465868E+06   0.465868E+06   0.180769E+01
   0.970327E-04   0.467355E+06   0.467354E+06   0.622603E+06   0.622571E+06   0.504940E+06   0.467814E+06   0.467355E+06   0.472914E+06  -0.602482E+00   0.465867E+06   0.465867E+06   0.186883E+01
   0.100315E-03   0.467354E+06   0.467353E+06   0.622564E+06   0.622530E+06   0.504919E+06   0.467813E+06   0.467354E+06   0.472912E+06  -0.602480E+00   0.465866E+06   0.465866E+06   0.193205E+01
   0.103709E-03   0.467353E+06   0.467352E+06   0.622523E+06   0.622487E+06   0.504898E+06   0.467811E+06   0.467353E+06   0.472910E+06  -0.602478E+00   0.465865E+06   0.465864E+06   0.199740E+01
   0.107217E-03   0.467352E+06   0.467351E+06   0.622480E+06   0.622441E+06   0.504875E+06   0.467810E+06   0.467352E+06   0.472908E+06  -0.602476E+00   0.465863E+06   0.465863E+06   0.206496E+01
   0.110845E-03   0.467351E+06   0.467350E+06   0.622433E+06   0.622391E+06   0.504850E+06   0.467808E+06   0.467350E+06   0.472907E+06  -0.602473E+00   0.465862E+06   0.465862E+06   0.213481E+01
   0.114595E-03   0.467349E+06   0.467348E+06   0.622383E+06   0.622338E+06   0.504824E+06   0.467807E+06   0.467349E+06   0.472904E+06  -0.602470E+00   0.465861E+06   0.465861E+06   0.220702E+01
