#           k/h    P           
    0.23388E+01    0.24012E-07
    0.23861E+01    0.21187E-07
    0.24343E+01    0.18692E-07
    0.24835E+01    0.16489E-07
    0.25336E+01    0.14543E-07
    0.25848E+01    0.12825E-07
    0.26370E+01    0.11308E-07
    0.26903E+01    0.99699E-08
    0.27447E+01    0.87887E-08
    0.28001E+01    0.77464E-08
    0.28567E+01    0.68268E-08
    0.29144E+01    0.60156E-08
    0.29733E+01    0.53002E-08
    0.30333E+01    0.46692E-08
    0.30946E+01    0.41128E-08
    0.31571E+01    0.36223E-08
    0.32209E+01    0.31899E-08
    0.32860E+01    0.28088E-08
    0.33523E+01    0.24729E-08
    0.34201E+01    0.21769E-08
    0.34892E+01    0.19161E-08
    0.35596E+01    0.16864E-08
    0.36316E+01    0.14841E-08
    0.37049E+01    0.13058E-08
    0.37798E+01    0.11489E-08
    0.38561E+01    0.10107E-08
    0.39340E+01    0.88905E-09
    0.40135E+01    0.78195E-09
    0.40946E+01    0.68769E-09
    0.41773E+01    0.60474E-09
    0.42617E+01    0.53174E-09
    0.43478E+01    0.46750E-09
    0.44356E+01    0.41099E-09
    0.45252E+01    0.36128E-09
    0.46166E+01    0.31756E-09
    0.47099E+01    0.27910E-09
    0.48050E+01    0.24527E-09
    0.49021E+01    0.21553E-09
    0.50011E+01    0.18938E-09
    0.51021E+01    0.16639E-09
    0.52052E+01    0.14618E-09
    0.53104E+01    0.12841E-09
    0.54176E+01    0.11279E-09
    0.55271E+01    0.99064E-10
    0.56387E+01    0.87002E-10
    0.57526E+01    0.76402E-10
    0.58689E+01    0.67089E-10
    0.59874E+01    0.58906E-10
    0.61084E+01    0.51718E-10
    0.62318E+01    0.45403E-10
    0.63577E+01    0.39856E-10
    0.64861E+01    0.34985E-10
    0.66171E+01    0.30706E-10
    0.67508E+01    0.26949E-10
    0.68872E+01    0.23650E-10
    0.70263E+01    0.20754E-10
    0.71682E+01    0.18211E-10
    0.73130E+01    0.15979E-10
    0.74608E+01    0.14020E-10
    0.76115E+01    0.12300E-10
    0.77653E+01    0.10791E-10
    0.79221E+01    0.94662E-11
    0.80822E+01    0.83039E-11
    0.82454E+01    0.72840E-11
    0.84120E+01    0.63890E-11
    0.85819E+01    0.56037E-11
    0.87553E+01    0.49146E-11
    0.89322E+01    0.43100E-11
    0.91126E+01    0.37796E-11
    0.92967E+01    0.33142E-11
    0.94845E+01    0.29059E-11
    0.96761E+01    0.25478E-11
    0.98716E+01    0.22336E-11
    0.10071E+02    0.19581E-11
    0.10274E+02    0.17164E-11
    0.10482E+02    0.15045E-11
    0.10694E+02    0.13187E-11
    0.10910E+02    0.11558E-11
    0.11130E+02    0.10130E-11
    0.11355E+02    0.88785E-12
    0.11584E+02    0.77811E-12
    0.11818E+02    0.68193E-12
    0.12057E+02    0.59762E-12
    0.12301E+02    0.52373E-12
    0.12549E+02    0.45896E-12
    0.12803E+02    0.40219E-12
    0.13061E+02    0.35243E-12
    0.13325E+02    0.30881E-12
    0.13594E+02    0.27058E-12
    0.13869E+02    0.23707E-12
    0.14149E+02    0.20770E-12
    0.14435E+02    0.18195E-12
    0.14727E+02    0.15939E-12
    0.15024E+02    0.13962E-12
    0.15328E+02    0.12229E-12
    0.15637E+02    0.10711E-12
    0.15953E+02    0.93810E-13
    0.16275E+02    0.82158E-13
    0.16604E+02    0.71950E-13
    0.16940E+02    0.63009E-13
    0.17282E+02    0.55177E-13
    0.17631E+02    0.48317E-13
    0.17987E+02    0.42309E-13
    0.18351E+02    0.37047E-13
    0.18721E+02    0.32439E-13
    0.19099E+02    0.28402E-13
    0.19485E+02    0.24867E-13
    0.19879E+02    0.21771E-13
    0.20280E+02    0.19060E-13
    0.20690E+02    0.16685E-13
    0.21108E+02    0.14605E-13
    0.21535E+02    0.12784E-13
    0.21970E+02    0.11190E-13
    0.22413E+02    0.97935E-14
    0.22866E+02    0.85712E-14
    0.23328E+02    0.75011E-14
    0.23799E+02    0.65645E-14
    0.24280E+02    0.57448E-14
    0.24771E+02    0.50273E-14
    0.25271E+02    0.43994E-14
    0.25782E+02    0.38500E-14
    0.26302E+02    0.33692E-14
    0.26834E+02    0.29485E-14
    0.27376E+02    0.25803E-14
    0.27929E+02    0.22581E-14
    0.28493E+02    0.19762E-14
    0.29069E+02    0.17294E-14
    0.29656E+02    0.15135E-14
    0.30255E+02    0.13245E-14
    0.30866E+02    0.11591E-14
    0.31490E+02    0.10143E-14
    0.32126E+02    0.88758E-15
    0.32775E+02    0.77668E-15
    0.33437E+02    0.67963E-15
    0.34112E+02    0.59468E-15
    0.34801E+02    0.52034E-15
    0.35504E+02    0.45528E-15
    0.36222E+02    0.39834E-15
    0.36953E+02    0.34851E-15
    0.37700E+02    0.30490E-15
