#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.686777E-04   0.469031E+06   0.469031E+06   0.625115E+06   0.625098E+06   0.472286E+06   0.469273E+06   0.469031E+06   0.475415E+06  -0.602209E+00   0.467696E+06   0.467696E+06   0.141241E+01
   0.709980E-04   0.469031E+06   0.469030E+06   0.625096E+06   0.625078E+06   0.472285E+06   0.469272E+06   0.469031E+06   0.475415E+06  -0.602208E+00   0.467695E+06   0.467695E+06   0.146012E+01
   0.733967E-04   0.469030E+06   0.469030E+06   0.625076E+06   0.625058E+06   0.472284E+06   0.469272E+06   0.469030E+06   0.475414E+06  -0.602207E+00   0.467695E+06   0.467695E+06   0.150945E+01
   0.758764E-04   0.469030E+06   0.469029E+06   0.625055E+06   0.625035E+06   0.472282E+06   0.469271E+06   0.469030E+06   0.475413E+06  -0.602206E+00   0.467694E+06   0.467694E+06   0.156044E+01
   0.784399E-04   0.469029E+06   0.469028E+06   0.625033E+06   0.625011E+06   0.472281E+06   0.469270E+06   0.469029E+06   0.475412E+06  -0.602205E+00   0.467694E+06   0.467694E+06   0.161316E+01
   0.810901E-04   0.469028E+06   0.469028E+06   0.625009E+06   0.624986E+06   0.472280E+06   0.469270E+06   0.469028E+06   0.475411E+06  -0.602204E+00   0.467693E+06   0.467693E+06   0.166766E+01
   0.838297E-04   0.469028E+06   0.469027E+06   0.624983E+06   0.624958E+06   0.472278E+06   0.469269E+06   0.469028E+06   0.475410E+06  -0.602202E+00   0.467692E+06   0.467692E+06   0.172399E+01
   0.866619E-04   0.469027E+06   0.469026E+06   0.624955E+06   0.624929E+06   0.472276E+06   0.469268E+06   0.469027E+06   0.475409E+06  -0.602201E+00   0.467692E+06   0.467692E+06   0.178223E+01
   0.895898E-04   0.469026E+06   0.469026E+06   0.624926E+06   0.624898E+06   0.472275E+06   0.469267E+06   0.469026E+06   0.475408E+06  -0.602199E+00   0.467691E+06   0.467691E+06   0.184244E+01
   0.926166E-04   0.469026E+06   0.469025E+06   0.624894E+06   0.624864E+06   0.472273E+06   0.469266E+06   0.469025E+06   0.475407E+06  -0.602198E+00   0.467690E+06   0.467690E+06   0.190468E+01
   0.957457E-04   0.469025E+06   0.469024E+06   0.624861E+06   0.624829E+06   0.472271E+06   0.469265E+06   0.469025E+06   0.475406E+06  -0.602196E+00   0.467689E+06   0.467689E+06   0.196903E+01
   0.989805E-04   0.469024E+06   0.469023E+06   0.624825E+06   0.624791E+06   0.472268E+06   0.469264E+06   0.469024E+06   0.475404E+06  -0.602194E+00   0.467688E+06   0.467688E+06   0.203554E+01
   0.102325E-03   0.469023E+06   0.469022E+06   0.624786E+06   0.624750E+06   0.472266E+06   0.469263E+06   0.469023E+06   0.475403E+06  -0.602192E+00   0.467687E+06   0.467687E+06   0.210430E+01
   0.105782E-03   0.469022E+06   0.469021E+06   0.624745E+06   0.624706E+06   0.472264E+06   0.469262E+06   0.469022E+06   0.475401E+06  -0.602190E+00   0.467686E+06   0.467686E+06   0.217539E+01
   0.109356E-03   0.469021E+06   0.469020E+06   0.624701E+06   0.624660E+06   0.472261E+06   0.469261E+06   0.469020E+06   0.475400E+06  -0.602188E+00   0.467685E+06   0.467685E+06   0.224887E+01
   0.113050E-03   0.469019E+06   0.469018E+06   0.624655E+06   0.624610E+06   0.472258E+06   0.469260E+06   0.469019E+06   0.475398E+06  -0.602186E+00   0.467684E+06   0.467684E+06   0.232484E+01
   0.116870E-03   0.469018E+06   0.469017E+06   0.624604E+06   0.624557E+06   0.472255E+06   0.469258E+06   0.469018E+06   0.475396E+06  -0.602183E+00   0.467683E+06   0.467683E+06   0.240337E+01
   0.120818E-03   0.469017E+06   0.469016E+06   0.624551E+06   0.624500E+06   0.472252E+06   0.469257E+06   0.469017E+06   0.475394E+06  -0.602180E+00   0.467681E+06   0.467681E+06   0.248456E+01
   0.124900E-03   0.469015E+06   0.469014E+06   0.624494E+06   0.624439E+06   0.472248E+06   0.469255E+06   0.469015E+06   0.475392E+06  -0.602177E+00   0.467680E+06   0.467680E+06   0.256848E+01
   0.129120E-03   0.469014E+06   0.469012E+06   0.624433E+06   0.624374E+06   0.472245E+06   0.469253E+06   0.469014E+06   0.475389E+06  -0.602174E+00   0.467678E+06   0.467678E+06   0.265524E+01
   0.133482E-03   0.469012E+06   0.469011E+06   0.624367E+06   0.624305E+06   0.472241E+06   0.469252E+06   0.469012E+06   0.475387E+06  -0.602171E+00   0.467677E+06   0.467676E+06   0.274493E+01
   0.137992E-03   0.469010E+06   0.469009E+06   0.624298E+06   0.624231E+06   0.472237E+06   0.469250E+06   0.469010E+06   0.475384E+06  -0.602167E+00   0.467675E+06   0.467675E+06   0.283765E+01
   0.142654E-03   0.469009E+06   0.469007E+06   0.624223E+06   0.624152E+06   0.472232E+06   0.469248E+06   0.469008E+06   0.475381E+06  -0.602164E+00   0.467673E+06   0.467673E+06   0.293350E+01
   0.147473E-03   0.469006E+06   0.469004E+06   0.624143E+06   0.624067E+06   0.472227E+06   0.469245E+06   0.469006E+06   0.475378E+06  -0.602160E+00   0.467671E+06   0.467671E+06   0.303258E+01
   0.152456E-03   0.469004E+06   0.469002E+06   0.624058E+06   0.623977E+06   0.472222E+06   0.469243E+06   0.469004E+06   0.475375E+06  -0.602155E+00   0.467669E+06   0.467668E+06   0.313500E+01
   0.157607E-03   0.469002E+06   0.469000E+06   0.623967E+06   0.623880E+06   0.472216E+06   0.469240E+06   0.469002E+06   0.475372E+06  -0.602150E+00   0.467666E+06   0.467666E+06   0.324089E+01
   0.162931E-03   0.469000E+06   0.468997E+06   0.623870E+06   0.623777E+06   0.472211E+06   0.469238E+06   0.468999E+06   0.475368E+06  -0.602146E+00   0.467664E+06   0.467664E+06   0.335035E+01
   0.168436E-03   0.468997E+06   0.468994E+06   0.623766E+06   0.623667E+06   0.472204E+06   0.469235E+06   0.468997E+06   0.475364E+06  -0.602140E+00   0.467661E+06   0.467661E+06   0.346350E+01
   0.174127E-03   0.468994E+06   0.468991E+06   0.623655E+06   0.623549E+06   0.472198E+06   0.469231E+06   0.468994E+06   0.475360E+06  -0.602135E+00   0.467658E+06   0.467658E+06   0.358047E+01
   0.180010E-03   0.468991E+06   0.468988E+06   0.623536E+06   0.623423E+06   0.472190E+06   0.469228E+06   0.468991E+06   0.475355E+06  -0.602129E+00   0.467655E+06   0.467655E+06   0.370139E+01
   0.186091E-03   0.468988E+06   0.468985E+06   0.623409E+06   0.623289E+06   0.472183E+06   0.469225E+06   0.468987E+06   0.475350E+06  -0.602122E+00   0.467652E+06   0.467652E+06   0.382639E+01
   0.192378E-03   0.468984E+06   0.468981E+06   0.623274E+06   0.623145E+06   0.472174E+06   0.469221E+06   0.468984E+06   0.475345E+06  -0.602115E+00   0.467649E+06   0.467648E+06   0.395561E+01
   0.198878E-03   0.468981E+06   0.468977E+06   0.623129E+06   0.622992E+06   0.472166E+06   0.469217E+06   0.468980E+06   0.475340E+06  -0.602108E+00   0.467645E+06   0.467644E+06   0.408919E+01
