#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1609    0.42763E+03   -0.37745E+02    0.42225E-09   -0.37745E+02    0.15321E+02    0.83937E-10    0.42225E-09    0.83937E-10    0.54515E-15
  1610    0.42837E+03   -0.37687E+02    0.44177E-09   -0.37687E+02    0.15159E+02    0.82853E-10    0.44177E-09    0.82853E-10    0.54365E-15
  1611    0.42909E+03   -0.37620E+02    0.46190E-09   -0.37620E+02    0.14997E+02    0.81774E-10    0.46190E-09    0.81774E-10    0.54215E-15
  1612    0.42981E+03   -0.37543E+02    0.48258E-09   -0.37543E+02    0.14835E+02    0.80701E-10    0.48258E-09    0.80701E-10    0.54066E-15
  1613    0.43051E+03   -0.37455E+02    0.50374E-09   -0.37455E+02    0.14674E+02    0.79634E-10    0.50374E-09    0.79634E-10    0.53918E-15
  1614    0.43122E+03   -0.37359E+02    0.52533E-09   -0.37359E+02    0.14514E+02    0.78572E-10    0.52533E-09    0.78572E-10    0.53770E-15
  1615    0.43192E+03   -0.37252E+02    0.54728E-09   -0.37252E+02    0.14354E+02    0.77516E-10    0.54728E-09    0.77516E-10    0.53622E-15
  1616    0.43259E+03   -0.37135E+02    0.56953E-09   -0.37135E+02    0.14194E+02    0.76466E-10    0.56953E-09    0.76466E-10    0.53475E-15
  1617    0.43327E+03   -0.37009E+02    0.59202E-09   -0.37009E+02    0.14035E+02    0.75421E-10    0.59202E-09    0.75421E-10    0.53329E-15
  1618    0.43393E+03   -0.36874E+02    0.61468E-09   -0.36874E+02    0.13877E+02    0.74381E-10    0.61468E-09    0.74381E-10    0.53182E-15
  1619    0.43457E+03   -0.36730E+02    0.63746E-09   -0.36730E+02    0.13719E+02    0.73347E-10    0.63746E-09    0.73347E-10    0.53037E-15
  1620    0.43522E+03   -0.36577E+02    0.66029E-09   -0.36577E+02    0.13563E+02    0.72318E-10    0.66029E-09    0.72318E-10    0.52892E-15
  1621    0.43585E+03   -0.36415E+02    0.68311E-09   -0.36415E+02    0.13406E+02    0.71295E-10    0.68311E-09    0.71295E-10    0.52747E-15
  1622    0.43648E+03   -0.36244E+02    0.70586E-09   -0.36244E+02    0.13251E+02    0.70277E-10    0.70586E-09    0.70277E-10    0.52602E-15
  1623    0.43708E+03   -0.36065E+02    0.72848E-09   -0.36065E+02    0.13097E+02    0.69263E-10    0.72848E-09    0.69263E-10    0.52459E-15
  1624    0.43767E+03   -0.35877E+02    0.75090E-09   -0.35877E+02    0.12944E+02    0.68255E-10    0.75090E-09    0.68255E-10    0.52315E-15
  1625    0.43826E+03   -0.35681E+02    0.77306E-09   -0.35681E+02    0.12791E+02    0.67252E-10    0.77306E-09    0.67252E-10    0.52172E-15
  1626    0.43883E+03   -0.35477E+02    0.79491E-09   -0.35477E+02    0.12640E+02    0.66254E-10    0.79491E-09    0.66254E-10    0.52030E-15
  1627    0.43937E+03   -0.35264E+02    0.81637E-09   -0.35264E+02    0.12489E+02    0.65261E-10    0.81637E-09    0.65261E-10    0.51888E-15
  1628    0.43990E+03   -0.35044E+02    0.83738E-09   -0.35044E+02    0.12340E+02    0.64273E-10    0.83738E-09    0.64273E-10    0.51746E-15
  1629    0.44043E+03   -0.34815E+02    0.85790E-09   -0.34815E+02    0.12192E+02    0.63289E-10    0.85790E-09    0.63289E-10    0.51605E-15
  1630    0.44093E+03   -0.34580E+02    0.87784E-09   -0.34580E+02    0.12046E+02    0.62310E-10    0.87784E-09    0.62310E-10    0.51464E-15
  1631    0.44140E+03   -0.34337E+02    0.89716E-09   -0.34337E+02    0.11900E+02    0.61336E-10    0.89716E-09    0.61336E-10    0.51324E-15
  1632    0.44188E+03   -0.34087E+02    0.91578E-09   -0.34087E+02    0.11756E+02    0.60367E-10    0.91578E-09    0.60367E-10    0.51184E-15
  1633    0.44233E+03   -0.33829E+02    0.93365E-09   -0.33829E+02    0.11614E+02    0.59402E-10    0.93365E-09    0.59402E-10    0.51045E-15
  1634    0.44278E+03   -0.33565E+02    0.95070E-09   -0.33565E+02    0.11472E+02    0.58441E-10    0.95070E-09    0.58441E-10    0.50906E-15
  1635    0.44319E+03   -0.33294E+02    0.96688E-09   -0.33294E+02    0.11333E+02    0.57485E-10    0.96688E-09    0.57485E-10    0.50768E-15
  1636    0.44358E+03   -0.33015E+02    0.98212E-09   -0.33015E+02    0.11194E+02    0.56534E-10    0.98212E-09    0.56534E-10    0.50630E-15
  1637    0.44395E+03   -0.32732E+02    0.99635E-09   -0.32732E+02    0.11058E+02    0.55586E-10    0.99635E-09    0.55586E-10    0.50492E-15
  1638    0.44430E+03   -0.32441E+02    0.10095E-08   -0.32441E+02    0.10924E+02    0.54643E-10    0.10095E-08    0.54643E-10    0.50355E-15
  1639    0.44464E+03   -0.32144E+02    0.10216E-08   -0.32144E+02    0.10791E+02    0.53704E-10    0.10216E-08    0.53704E-10    0.50218E-15
  1640    0.44494E+03   -0.31842E+02    0.10324E-08   -0.31842E+02    0.10660E+02    0.52770E-10    0.10324E-08    0.52770E-10    0.50082E-15
  1641    0.44522E+03   -0.31534E+02    0.10420E-08   -0.31534E+02    0.10530E+02    0.51839E-10    0.10420E-08    0.51839E-10    0.49946E-15
  1642    0.44548E+03   -0.31219E+02    0.10503E-08   -0.31219E+02    0.10403E+02    0.50913E-10    0.10503E-08    0.50913E-10    0.49811E-15
  1643    0.44571E+03   -0.30900E+02    0.10573E-08   -0.30900E+02    0.10279E+02    0.49990E-10    0.10573E-08    0.49990E-10    0.49676E-15
  1644    0.44591E+03   -0.30578E+02    0.10628E-08   -0.30578E+02    0.10155E+02    0.49071E-10    0.10628E-08    0.49071E-10    0.49541E-15
  1645    0.44608E+03   -0.30248E+02    0.10667E-08   -0.30248E+02    0.10034E+02    0.48157E-10    0.10667E-08    0.48157E-10    0.49407E-15
  1646    0.44623E+03   -0.29915E+02    0.10692E-08   -0.29915E+02    0.99160E+01    0.47246E-10    0.10692E-08    0.47246E-10    0.49273E-15
  1647    0.44636E+03   -0.29575E+02    0.10700E-08   -0.29575E+02    0.97999E+01    0.46338E-10    0.10700E-08    0.46338E-10    0.49140E-15
  1648    0.44645E+03   -0.29233E+02    0.10691E-08   -0.29233E+02    0.96860E+01    0.45435E-10    0.10691E-08    0.45435E-10    0.49007E-15
  1649    0.44652E+03   -0.28886E+02    0.10665E-08   -0.28886E+02    0.95750E+01    0.44535E-10    0.10665E-08    0.44535E-10    0.48874E-15
  1650    0.44655E+03   -0.28534E+02    0.10621E-08   -0.28534E+02    0.94656E+01    0.43639E-10    0.10621E-08    0.43639E-10    0.48742E-15
  1651    0.44655E+03   -0.28181E+02    0.10558E-08   -0.28181E+02    0.93599E+01    0.42746E-10    0.10558E-08    0.42746E-10    0.48610E-15
  1652    0.44652E+03   -0.27822E+02    0.10477E-08   -0.27822E+02    0.92550E+01    0.41856E-10    0.10477E-08    0.41856E-10    0.48479E-15
  1653    0.44646E+03   -0.27459E+02    0.10380E-08   -0.27459E+02    0.91538E+01    0.40969E-10    0.10380E-08    0.40969E-10    0.48348E-15
  1654    0.44637E+03   -0.27095E+02    0.10266E-08   -0.27095E+02    0.90562E+01    0.40086E-10    0.10266E-08    0.40086E-10    0.48218E-15
  1655    0.44626E+03   -0.26725E+02    0.10136E-08   -0.26725E+02    0.89607E+01    0.39204E-10    0.10136E-08    0.39204E-10    0.48088E-15
  1656    0.44611E+03   -0.26353E+02    0.99916E-09   -0.26353E+02    0.88673E+01    0.38325E-10    0.99916E-09    0.38325E-10    0.47958E-15
  1657    0.44592E+03   -0.25977E+02    0.98331E-09   -0.25977E+02    0.87765E+01    0.37448E-10    0.98331E-09    0.37448E-10    0.47829E-15
  1658    0.44571E+03   -0.25600E+02    0.96615E-09   -0.25600E+02    0.86877E+01    0.36573E-10    0.96615E-09    0.36573E-10    0.47700E-15
  1659    0.44548E+03   -0.25219E+02    0.94774E-09   -0.25219E+02    0.86016E+01    0.35699E-10    0.94774E-09    0.35699E-10    0.47572E-15
  1660    0.44520E+03   -0.24835E+02    0.92817E-09   -0.24835E+02    0.85187E+01    0.34827E-10    0.92817E-09    0.34827E-10    0.47444E-15
  1661    0.44491E+03   -0.24449E+02    0.90751E-09   -0.24449E+02    0.84377E+01    0.33956E-10    0.90751E-09    0.33956E-10    0.47316E-15
  1662    0.44457E+03   -0.24062E+02    0.88584E-09   -0.24062E+02    0.83599E+01    0.33085E-10    0.88584E-09    0.33085E-10    0.47189E-15
  1663    0.44422E+03   -0.23670E+02    0.86324E-09   -0.23670E+02    0.82845E+01    0.32215E-10    0.86324E-09    0.32215E-10    0.47062E-15
  1664    0.44383E+03   -0.23277E+02    0.83979E-09   -0.23277E+02    0.82107E+01    0.31346E-10    0.83979E-09    0.31346E-10    0.46936E-15
  1665    0.44342E+03   -0.22883E+02    0.81556E-09   -0.22883E+02    0.81400E+01    0.30476E-10    0.81556E-09    0.30476E-10    0.46810E-15
  1666    0.44298E+03   -0.22487E+02    0.79064E-09   -0.22487E+02    0.80716E+01    0.29606E-10    0.79064E-09    0.29606E-10    0.46684E-15
  1667    0.44251E+03   -0.22088E+02    0.76511E-09   -0.22088E+02    0.80061E+01    0.28736E-10    0.76511E-09    0.28736E-10    0.46559E-15
  1668    0.44201E+03   -0.21689E+02    0.73903E-09   -0.21689E+02    0.79428E+01    0.27865E-10    0.73903E-09    0.27865E-10    0.46434E-15
  1669    0.44149E+03   -0.21288E+02    0.71249E-09   -0.21288E+02    0.78824E+01    0.26993E-10    0.71249E-09    0.26993E-10    0.46309E-15
  1670    0.44093E+03   -0.20886E+02    0.68557E-09   -0.20886E+02    0.78241E+01    0.26120E-10    0.68557E-09    0.26120E-10    0.46185E-15
  1671    0.44036E+03   -0.20483E+02    0.65835E-09   -0.20483E+02    0.77678E+01    0.25245E-10    0.65835E-09    0.25245E-10    0.46061E-15
  1672    0.43976E+03   -0.20080E+02    0.63090E-09   -0.20080E+02    0.77141E+01    0.24369E-10    0.63090E-09    0.24369E-10    0.45938E-15
  1673    0.43912E+03   -0.19675E+02    0.60330E-09   -0.19675E+02    0.76625E+01    0.23491E-10    0.60330E-09    0.23491E-10    0.45815E-15
  1674    0.43847E+03   -0.19270E+02    0.57563E-09   -0.19270E+02    0.76149E+01    0.22611E-10    0.57563E-09    0.22611E-10    0.45693E-15
  1675    0.43777E+03   -0.18865E+02    0.54797E-09   -0.18865E+02    0.75684E+01    0.21728E-10    0.54797E-09    0.21728E-10    0.45570E-15
  1676    0.43707E+03   -0.18460E+02    0.52040E-09   -0.18460E+02    0.75236E+01    0.20843E-10    0.52040E-09    0.20843E-10    0.45449E-15
  1677    0.43633E+03   -0.18055E+02    0.49299E-09   -0.18055E+02    0.74828E+01    0.19954E-10    0.49299E-09    0.19954E-10    0.45327E-15
  1678    0.43556E+03   -0.17650E+02    0.46583E-09   -0.17650E+02    0.74429E+01    0.19063E-10    0.46583E-09    0.19063E-10    0.45206E-15
  1679    0.43477E+03   -0.17246E+02    0.43898E-09   -0.17246E+02    0.74069E+01    0.18168E-10    0.43898E-09    0.18168E-10    0.45085E-15
  1680    0.43396E+03   -0.16842E+02    0.41254E-09   -0.16842E+02    0.73724E+01    0.17270E-10    0.41254E-09    0.17270E-10    0.44965E-15
  1681    0.43312E+03   -0.16439E+02    0.38658E-09   -0.16439E+02    0.73394E+01    0.16367E-10    0.38658E-09    0.16367E-10    0.44845E-15
  1682    0.43224E+03   -0.16038E+02    0.36117E-09   -0.16038E+02    0.73102E+01    0.15461E-10    0.36117E-09    0.15461E-10    0.44726E-15
  1683    0.43136E+03   -0.15638E+02    0.33639E-09   -0.15638E+02    0.72838E+01    0.14550E-10    0.33639E-09    0.14550E-10    0.44606E-15
  1684    0.43044E+03   -0.15240E+02    0.31233E-09   -0.15240E+02    0.72588E+01    0.13635E-10    0.31233E-09    0.13635E-10    0.44488E-15
  1685    0.42951E+03   -0.14844E+02    0.28906E-09   -0.14844E+02    0.72366E+01    0.12714E-10    0.28906E-09    0.12714E-10    0.44369E-15
  1686    0.42855E+03   -0.14448E+02    0.26666E-09   -0.14448E+02    0.72171E+01    0.11789E-10    0.26666E-09    0.11789E-10    0.44251E-15
  1687    0.42755E+03   -0.14055E+02    0.24521E-09   -0.14055E+02    0.71988E+01    0.10858E-10    0.24521E-09    0.10858E-10    0.44133E-15
  1688    0.42655E+03   -0.13666E+02    0.22479E-09   -0.13666E+02    0.71839E+01    0.99211E-11    0.22479E-09    0.99211E-11    0.44016E-15
  1689    0.42551E+03   -0.13278E+02    0.20546E-09   -0.13278E+02    0.71716E+01    0.89786E-11    0.20546E-09    0.89786E-11    0.43899E-15
  1690    0.42444E+03   -0.12893E+02    0.18732E-09   -0.12893E+02    0.71611E+01    0.80301E-11    0.18732E-09    0.80301E-11    0.43782E-15
  1691    0.42336E+03   -0.12513E+02    0.17044E-09   -0.12513E+02    0.71539E+01    0.70752E-11    0.17044E-09    0.70752E-11    0.43666E-15
  1692    0.42226E+03   -0.12134E+02    0.15490E-09   -0.12134E+02    0.71476E+01    0.61137E-11    0.15490E-09    0.61137E-11    0.43550E-15
  1693    0.42113E+03   -0.11760E+02    0.14078E-09   -0.11760E+02    0.71444E+01    0.51453E-11    0.14078E-09    0.51453E-11    0.43435E-15
  1694    0.41997E+03   -0.11390E+02    0.12815E-09   -0.11390E+02    0.71443E+01    0.41698E-11    0.12815E-09    0.41698E-11    0.43319E-15
  1695    0.41880E+03   -0.11023E+02    0.11710E-09   -0.11023E+02    0.71450E+01    0.31869E-11    0.11710E-09    0.31869E-11    0.43204E-15
  1696    0.41761E+03   -0.10662E+02    0.10770E-09   -0.10662E+02    0.71494E+01    0.21965E-11    0.10770E-09    0.21965E-11    0.43090E-15
  1697    0.41638E+03   -0.10305E+02    0.10002E-09   -0.10305E+02    0.71553E+01    0.11982E-11    0.10002E-09    0.11982E-11    0.42976E-15
  1698    0.41515E+03   -0.99535E+01    0.94160E-10   -0.99535E+01    0.71641E+01    0.19179E-12    0.94160E-10    0.19179E-12    0.42862E-15
  1699    0.41389E+03   -0.96059E+01    0.90182E-10   -0.96059E+01    0.71749E+01   -0.82294E-12    0.90182E-10   -0.82294E-12    0.42748E-15
  1700    0.41261E+03   -0.92647E+01    0.88170E-10   -0.92647E+01    0.71870E+01   -0.18463E-11    0.88170E-10   -0.18463E-11    0.42635E-15
  1701    0.41130E+03   -0.89287E+01    0.88175E-10   -0.89287E+01    0.72033E+01   -0.28782E-11    0.88175E-10   -0.28782E-11    0.42523E-15
  1702    0.40999E+03   -0.85986E+01    0.90146E-10   -0.85986E+01    0.72208E+01   -0.39182E-11    0.90146E-10   -0.39182E-11    0.42410E-15
  1703    0.40865E+03   -0.82751E+01    0.94007E-10   -0.82751E+01    0.72416E+01   -0.49654E-11    0.94007E-10   -0.49654E-11    0.42298E-15
  1704    0.40729E+03   -0.79565E+01    0.99681E-10   -0.79565E+01    0.72634E+01   -0.60190E-11    0.99681E-10   -0.60190E-11    0.42186E-15
  1705    0.40591E+03   -0.76436E+01    0.10709E-09   -0.76436E+01    0.72884E+01   -0.70781E-11    0.10709E-09   -0.70781E-11    0.42075E-15
  1706    0.40450E+03   -0.73362E+01    0.11616E-09   -0.73362E+01    0.73135E+01   -0.81419E-11    0.11616E-09   -0.81419E-11    0.41964E-15
  1707    0.40309E+03   -0.70359E+01    0.12682E-09   -0.70359E+01    0.73415E+01   -0.92096E-11    0.12682E-09   -0.92096E-11    0.41853E-15
  1708    0.40166E+03   -0.67403E+01    0.13898E-09   -0.67403E+01    0.73725E+01   -0.10280E-10    0.13898E-09   -0.10280E-10    0.41743E-15
  1709    0.40021E+03   -0.64508E+01    0.15257E-09   -0.64508E+01    0.74056E+01   -0.11353E-10    0.15257E-09   -0.11353E-10    0.41633E-15
  1710    0.39874E+03   -0.61666E+01    0.16751E-09   -0.61666E+01    0.74414E+01   -0.12428E-10    0.16751E-09   -0.12428E-10    0.41523E-15
  1711    0.39725E+03   -0.58877E+01    0.18373E-09   -0.58877E+01    0.74792E+01   -0.13503E-10    0.18373E-09   -0.13503E-10    0.41413E-15
  1712    0.39576E+03   -0.56154E+01    0.20115E-09   -0.56154E+01    0.75174E+01   -0.14578E-10    0.20115E-09   -0.14578E-10    0.41304E-15
  1713    0.39424E+03   -0.53490E+01    0.21969E-09   -0.53490E+01    0.75581E+01   -0.15652E-10    0.21969E-09   -0.15652E-10    0.41196E-15
  1714    0.39270E+03   -0.50876E+01    0.23928E-09   -0.50876E+01    0.76012E+01   -0.16723E-10    0.23928E-09   -0.16723E-10    0.41087E-15
  1715    0.39115E+03   -0.48333E+01    0.25984E-09   -0.48333E+01    0.76453E+01   -0.17793E-10    0.25984E-09   -0.17793E-10    0.40979E-15
  1716    0.38959E+03   -0.45840E+01    0.28130E-09   -0.45840E+01    0.76916E+01   -0.18858E-10    0.28130E-09   -0.18858E-10    0.40871E-15
  1717    0.38802E+03   -0.43409E+01    0.30357E-09   -0.43409E+01    0.77394E+01   -0.19920E-10    0.30357E-09   -0.19920E-10    0.40764E-15
  1718    0.38642E+03   -0.41041E+01    0.32658E-09   -0.41041E+01    0.77894E+01   -0.20976E-10    0.32658E-09   -0.20976E-10    0.40657E-15
  1719    0.38482E+03   -0.38727E+01    0.35025E-09   -0.38727E+01    0.78406E+01   -0.22026E-10    0.35025E-09   -0.22026E-10    0.40550E-15
  1720    0.38321E+03   -0.36482E+01    0.37451E-09   -0.36482E+01    0.78939E+01   -0.23070E-10    0.37451E-09   -0.23070E-10    0.40444E-15
  1721    0.38159E+03   -0.34289E+01    0.39928E-09   -0.34289E+01    0.79490E+01   -0.24106E-10    0.39928E-09   -0.24106E-10    0.40337E-15
  1722    0.37996E+03   -0.32163E+01    0.42449E-09   -0.32163E+01    0.80045E+01   -0.25133E-10    0.42449E-09   -0.25133E-10    0.40232E-15
  1723    0.37831E+03   -0.30096E+01    0.45005E-09   -0.30096E+01    0.80618E+01   -0.26151E-10    0.45005E-09   -0.26151E-10    0.40126E-15
  1724    0.37665E+03   -0.28095E+01    0.47589E-09   -0.28095E+01    0.81214E+01   -0.27159E-10    0.47589E-09   -0.27159E-10    0.40021E-15
  1725    0.37499E+03   -0.26150E+01    0.50193E-09   -0.26150E+01    0.81812E+01   -0.28156E-10    0.50193E-09   -0.28156E-10    0.39916E-15
  1726    0.37331E+03   -0.24278E+01    0.52810E-09   -0.24278E+01    0.82432E+01   -0.29141E-10    0.52810E-09   -0.29141E-10    0.39812E-15
  1727    0.37163E+03   -0.22461E+01    0.55432E-09   -0.22461E+01    0.83059E+01   -0.30114E-10    0.55432E-09   -0.30114E-10    0.39707E-15
  1728    0.36994E+03   -0.20715E+01    0.58052E-09   -0.20715E+01    0.83714E+01   -0.31073E-10    0.58052E-09   -0.31073E-10    0.39604E-15
  1729    0.36825E+03   -0.19030E+01    0.60661E-09   -0.19030E+01    0.84375E+01   -0.32019E-10    0.60661E-09   -0.32019E-10    0.39500E-15
  1730    0.36654E+03   -0.17400E+01    0.63252E-09   -0.17400E+01    0.85041E+01   -0.32949E-10    0.63252E-09   -0.32949E-10    0.39397E-15
  1731    0.36483E+03   -0.15852E+01    0.65818E-09   -0.15852E+01    0.85717E+01   -0.33863E-10    0.65818E-09   -0.33863E-10    0.39294E-15
  1732    0.36311E+03   -0.14357E+01    0.68350E-09   -0.14357E+01    0.86404E+01   -0.34761E-10    0.68350E-09   -0.34761E-10    0.39191E-15
  1733    0.36139E+03   -0.12936E+01    0.70841E-09   -0.12936E+01    0.87109E+01   -0.35641E-10    0.70841E-09   -0.35641E-10    0.39089E-15
  1734    0.35967E+03   -0.11580E+01    0.73284E-09   -0.11580E+01    0.87814E+01   -0.36502E-10    0.73284E-09   -0.36502E-10    0.38987E-15
  1735    0.35794E+03   -0.10283E+01    0.75670E-09   -0.10283E+01    0.88535E+01   -0.37345E-10    0.75670E-09   -0.37345E-10    0.38885E-15
  1736    0.35621E+03   -0.90723E+00    0.77992E-09   -0.90723E+00    0.89257E+01   -0.38167E-10    0.77992E-09   -0.38167E-10    0.38784E-15
  1737    0.35448E+03   -0.79181E+00    0.80243E-09   -0.79181E+00    0.89999E+01   -0.38969E-10    0.80243E-09   -0.38969E-10    0.38682E-15
  1738    0.35275E+03   -0.68343E+00    0.82414E-09   -0.68343E+00    0.90740E+01   -0.39749E-10    0.82414E-09   -0.39749E-10    0.38582E-15
  1739    0.35102E+03   -0.58278E+00    0.84499E-09   -0.58278E+00    0.91493E+01   -0.40507E-10    0.84499E-09   -0.40507E-10    0.38481E-15
  1740    0.34928E+03   -0.48905E+00    0.86489E-09   -0.48905E+00    0.92250E+01   -0.41241E-10    0.86489E-09   -0.41241E-10    0.38381E-15
  1741    0.34757E+03   -0.40141E+00    0.88376E-09   -0.40141E+00    0.93011E+01   -0.41952E-10    0.88376E-09   -0.41952E-10    0.38281E-15
  1742    0.34584E+03   -0.32277E+00    0.90154E-09   -0.32277E+00    0.93782E+01   -0.42637E-10    0.90154E-09   -0.42637E-10    0.38181E-15
  1743    0.34411E+03   -0.25010E+00    0.91814E-09   -0.25010E+00    0.94555E+01   -0.43297E-10    0.91814E-09   -0.43297E-10    0.38082E-15
  1744    0.34239E+03   -0.18554E+00    0.93348E-09   -0.18554E+00    0.95336E+01   -0.43930E-10    0.93348E-09   -0.43930E-10    0.37983E-15
  1745    0.34067E+03   -0.12828E+00    0.94750E-09   -0.12828E+00    0.96110E+01   -0.44536E-10    0.94750E-09   -0.44536E-10    0.37884E-15
  1746    0.33896E+03   -0.78254E-01    0.96011E-09   -0.78254E-01    0.96898E+01   -0.45113E-10    0.96011E-09   -0.45113E-10    0.37786E-15
  1747    0.33726E+03   -0.36136E-01    0.97124E-09   -0.36136E-01    0.97693E+01   -0.45662E-10    0.97124E-09   -0.45662E-10    0.37688E-15
  1748    0.33555E+03   -0.18528E-02    0.98081E-09   -0.18528E-02    0.98493E+01   -0.46180E-10    0.98081E-09   -0.46180E-10    0.37590E-15
  1749    0.33386E+03    0.26151E-01    0.98874E-09    0.26151E-01    0.99283E+01   -0.46668E-10    0.98874E-09   -0.46668E-10    0.37492E-15
  1750    0.33217E+03    0.44975E-01    0.99496E-09    0.44975E-01    0.10008E+02   -0.47125E-10    0.99496E-09   -0.47125E-10    0.37395E-15
  1751    0.33049E+03    0.55459E-01    0.99941E-09    0.55459E-01    0.10087E+02   -0.47549E-10    0.99941E-09   -0.47549E-10    0.37298E-15
  1752    0.32882E+03    0.60042E-01    0.10021E-08    0.60042E-01    0.10165E+02   -0.47942E-10    0.10021E-08   -0.47942E-10    0.37201E-15
  1753    0.32717E+03    0.55248E-01    0.10032E-08    0.55248E-01    0.10243E+02   -0.48305E-10    0.10032E-08   -0.48305E-10    0.37105E-15
  1754    0.32552E+03    0.43542E-01    0.10027E-08    0.43542E-01    0.10322E+02   -0.48639E-10    0.10027E-08   -0.48639E-10    0.37009E-15
  1755    0.32388E+03    0.24419E-01    0.10006E-08    0.24419E-01    0.10401E+02   -0.48944E-10    0.10006E-08   -0.48944E-10    0.36913E-15
  1756    0.32226E+03   -0.18833E-02    0.99700E-09   -0.18833E-02    0.10480E+02   -0.49222E-10    0.99700E-09   -0.49222E-10    0.36818E-15
  1757    0.32064E+03   -0.35870E-01    0.99202E-09   -0.35870E-01    0.10558E+02   -0.49474E-10    0.99202E-09   -0.49474E-10    0.36722E-15
  1758    0.31902E+03   -0.77304E-01    0.98567E-09   -0.77304E-01    0.10637E+02   -0.49701E-10    0.98567E-09   -0.49701E-10    0.36627E-15
  1759    0.31743E+03   -0.12595E+00    0.97804E-09   -0.12595E+00    0.10715E+02   -0.49904E-10    0.97804E-09   -0.49904E-10    0.36533E-15
  1760    0.31583E+03   -0.18082E+00    0.96917E-09   -0.18082E+00    0.10793E+02   -0.50084E-10    0.96917E-09   -0.50084E-10    0.36438E-15
  1761    0.31425E+03   -0.24317E+00    0.95913E-09   -0.24317E+00    0.10871E+02   -0.50242E-10    0.95913E-09   -0.50242E-10    0.36344E-15
  1762    0.31268E+03   -0.31202E+00    0.94798E-09   -0.31202E+00    0.10948E+02   -0.50379E-10    0.94798E-09   -0.50379E-10    0.36250E-15
  1763    0.31113E+03   -0.38713E+00    0.93578E-09   -0.38713E+00    0.11026E+02   -0.50496E-10    0.93578E-09   -0.50496E-10    0.36157E-15
  1764    0.30959E+03   -0.46974E+00    0.92260E-09   -0.46974E+00    0.11103E+02   -0.50594E-10    0.92260E-09   -0.50594E-10    0.36063E-15
  1765    0.30805E+03   -0.55814E+00    0.90849E-09   -0.55814E+00    0.11180E+02   -0.50674E-10    0.90849E-09   -0.50674E-10    0.35970E-15
  1766    0.30653E+03   -0.65357E+00    0.89352E-09   -0.65357E+00    0.11256E+02   -0.50738E-10    0.89352E-09   -0.50738E-10    0.35878E-15
  1767    0.30501E+03   -0.75431E+00    0.87775E-09   -0.75431E+00    0.11332E+02   -0.50785E-10    0.87775E-09   -0.50785E-10    0.35785E-15
  1768    0.30351E+03   -0.86161E+00    0.86124E-09   -0.86161E+00    0.11407E+02   -0.50818E-10    0.86124E-09   -0.50818E-10    0.35693E-15
  1769    0.30203E+03   -0.97597E+00    0.84406E-09   -0.97597E+00    0.11483E+02   -0.50837E-10    0.84406E-09   -0.50837E-10    0.35601E-15
  1770    0.30055E+03   -0.10949E+01    0.82626E-09   -0.10949E+01    0.11557E+02   -0.50843E-10    0.82626E-09   -0.50843E-10    0.35509E-15
  1771    0.29909E+03   -0.12205E+01    0.80790E-09   -0.12205E+01    0.11631E+02   -0.50838E-10    0.80790E-09   -0.50838E-10    0.35418E-15
  1772    0.29765E+03   -0.13524E+01    0.78906E-09   -0.13524E+01    0.11705E+02   -0.50822E-10    0.78906E-09   -0.50822E-10    0.35327E-15
  1773    0.29620E+03   -0.14881E+01    0.76979E-09   -0.14881E+01    0.11778E+02   -0.50796E-10    0.76979E-09   -0.50796E-10    0.35236E-15
  1774    0.29479E+03   -0.16313E+01    0.75015E-09   -0.16313E+01    0.11850E+02   -0.50762E-10    0.75015E-09   -0.50762E-10    0.35145E-15
  1775    0.29338E+03   -0.17793E+01    0.73020E-09   -0.17793E+01    0.11922E+02   -0.50720E-10    0.73020E-09   -0.50720E-10    0.35055E-15
  1776    0.29199E+03   -0.19320E+01    0.71001E-09   -0.19320E+01    0.11993E+02   -0.50672E-10    0.71001E-09   -0.50672E-10    0.34965E-15
  1777    0.29060E+03   -0.20913E+01    0.68964E-09   -0.20913E+01    0.12063E+02   -0.50618E-10    0.68964E-09   -0.50618E-10    0.34875E-15
  1778    0.28924E+03   -0.22549E+01    0.66915E-09   -0.22549E+01    0.12132E+02   -0.50560E-10    0.66915E-09   -0.50560E-10    0.34786E-15
  1779    0.28789E+03   -0.24238E+01    0.64860E-09   -0.24238E+01    0.12201E+02   -0.50498E-10    0.64860E-09   -0.50498E-10    0.34696E-15
  1780    0.28656E+03   -0.25972E+01    0.62805E-09   -0.25972E+01    0.12269E+02   -0.50434E-10    0.62805E-09   -0.50434E-10    0.34607E-15
  1781    0.28525E+03   -0.27756E+01    0.60757E-09   -0.27756E+01    0.12336E+02   -0.50369E-10    0.60757E-09   -0.50369E-10    0.34519E-15
  1782    0.28394E+03   -0.29587E+01    0.58722E-09   -0.29587E+01    0.12402E+02   -0.50303E-10    0.58722E-09   -0.50303E-10    0.34430E-15
  1783    0.28265E+03   -0.31462E+01    0.56706E-09   -0.31462E+01    0.12466E+02   -0.50238E-10    0.56706E-09   -0.50238E-10    0.34342E-15
  1784    0.28140E+03   -0.33373E+01    0.54714E-09   -0.33373E+01    0.12530E+02   -0.50174E-10    0.54714E-09   -0.50174E-10    0.34254E-15
