#           k/h    P           
    0.62479E+00    0.66640E-09
    0.63741E+00    0.58655E-09
    0.65029E+00    0.51466E-09
    0.66342E+00    0.45078E-09
    0.67683E+00    0.39466E-09
    0.69050E+00    0.34585E-09
    0.70445E+00    0.30360E-09
    0.71868E+00    0.26692E-09
    0.73320E+00    0.23494E-09
    0.74801E+00    0.20696E-09
    0.76312E+00    0.18240E-09
    0.77854E+00    0.16076E-09
    0.79426E+00    0.14165E-09
    0.81031E+00    0.12474E-09
    0.82668E+00    0.10974E-09
    0.84338E+00    0.96411E-10
    0.86041E+00    0.84580E-10
    0.87780E+00    0.74117E-10
    0.89553E+00    0.64903E-10
    0.91362E+00    0.56816E-10
    0.93208E+00    0.49742E-10
    0.95091E+00    0.43570E-10
    0.97011E+00    0.38198E-10
    0.98971E+00    0.33532E-10
    0.10097E+01    0.29486E-10
    0.10301E+01    0.25983E-10
    0.10509E+01    0.22948E-10
    0.10721E+01    0.20306E-10
    0.10938E+01    0.17996E-10
    0.11159E+01    0.15966E-10
    0.11384E+01    0.14175E-10
    0.11614E+01    0.12589E-10
    0.11849E+01    0.11179E-10
    0.12088E+01    0.99222E-11
    0.12333E+01    0.87987E-11
    0.12582E+01    0.77923E-11
    0.12836E+01    0.68908E-11
    0.13095E+01    0.60862E-11
    0.13360E+01    0.53708E-11
    0.13630E+01    0.47369E-11
    0.13905E+01    0.41769E-11
    0.14186E+01    0.36834E-11
    0.14472E+01    0.32497E-11
    0.14765E+01    0.28692E-11
    0.15063E+01    0.25360E-11
    0.15367E+01    0.22446E-11
    0.15678E+01    0.19897E-11
    0.15994E+01    0.17654E-11
    0.16318E+01    0.15672E-11
    0.16647E+01    0.13910E-11
    0.16984E+01    0.12340E-11
    0.17327E+01    0.10933E-11
    0.17677E+01    0.96707E-12
    0.18034E+01    0.85347E-12
    0.18398E+01    0.75112E-12
    0.18770E+01    0.65884E-12
    0.19149E+01    0.57588E-12
    0.19536E+01    0.50190E-12
    0.19930E+01    0.43642E-12
    0.20333E+01    0.37887E-12
    0.20744E+01    0.32859E-12
    0.21163E+01    0.28489E-12
    0.21590E+01    0.24710E-12
    0.22026E+01    0.21453E-12
    0.22471E+01    0.18656E-12
    0.22925E+01    0.16262E-12
    0.23388E+01    0.14212E-12
    0.23861E+01    0.12448E-12
    0.24343E+01    0.10921E-12
    0.24835E+01    0.95945E-13
    0.25336E+01    0.84351E-13
    0.25848E+01    0.74179E-13
    0.26370E+01    0.65220E-13
    0.26903E+01    0.57304E-13
    0.27447E+01    0.50289E-13
